No,コード,銘柄名,市場,株価,前日比,前日比(%),出来高(株),PER(倍),PBR(倍),利回り(%),売買金額
197,4902,コニカミノル,東P,606.9,+6.6,+1.10,2544600,11.1,0.58,1.65,1544317740
198,3064,モノタロウ,東P,"1,832.0",-17.0,-0.92,2531000,25.0,7.39,2.02,4636792000
199,9506,東北電,東P,"1,144.5",-26.0,-2.22,2511800,4.24,0.52,3.49,2874755100
200,5244,ｊｉｇ．ｊｐ,東G,266,+22,+9.02,2500500,8.98,2.28,1.10,665133000
201,8473,ＳＢＩ,東P,"3,086.0",-70.0,-2.22,2496900,ー,1.15,3.08,7705433400
202,9202,ＡＮＡＨＤ,東P,"2,852.5",-29.5,-1.02,2482900,8.92,0.90,2.10,7082472250
203,2914,ＪＴ,東P,"5,757",-33,-0.57,2480100,17.9,2.50,4.20,14277935700
204,8697,日本取引所,東P,"1,888.0",+5.5,+0.29,2470100,24.7,6.06,3.23,4663548800
205,3088,マツキヨココ,東P,"2,346.0",-14.0,-0.59,2464500,16.5,1.76,2.05,5781717000
206,6471,日精工,東P,"1,219.0",-14.5,-1.18,2458400,29.8,0.88,2.79,2996789600
207,9509,北海電,東P,"1,016.0",-13.5,-1.31,2402900,7.85,0.61,2.95,2441346400
208,7259,アイシン,東P,"2,311.5",-49.0,-2.08,2399800,13.4,0.79,2.81,5547137700
209,4507,塩野義,東P,"3,128.0",-85.0,-2.65,2389200,14.2,1.76,2.11,7473417600
210,281A,インフォメテ,東G,895,-63,-6.58,2374900,ー,8.93,ー,2125535500
211,464A,ＱＰＳＨＤ,東G,"2,750",+91,+3.42,2367700,307,10.2,ー,6511175000
212,2801,キッコマン,東P,"1,479.5",-4.5,-0.30,2366800,22.9,2.51,1.69,3501680600
213,1802,大林組,東P,"3,676",-48,-1.29,2361100,14.9,2.12,2.37,8679403600
214,9022,ＪＲ東海,東P,"4,213",-40,-0.94,2349200,8.02,0.81,0.76,9897179600
215,7202,いすゞ,東P,"2,367.0",+17.0,+0.72,2347400,12.5,1.12,3.89,5556295800
216,7181,かんぽ生命,東P,"1,542.5",-34.0,-2.16,2341600,10.5,0.41,2.68,3611918000
217,1568,ＴＰＸブル,東Ｅ,867.4,-2.3,-0.26,2335050,ー,ー,ー,2025422370
218,2127,日本Ｍ＆Ａ,東P,690.3,+8.0,+1.17,2328800,19.9,4.58,4.20,1607570640
219,7167,めぶきＦＧ,東P,"1,281.5",-36.0,-2.73,2316100,14.9,1.14,2.18,2968082150
220,9104,商船三井,東P,"6,088",-18,-0.29,2305800,10.5,0.77,3.29,14037710400
221,6140,旭ダイヤ,東P,"1,311",-1,-0.08,2301500,32.6,1.04,2.29,3017266500
222,8698,マネックスＧ,東P,696,-8,-1.14,2278000,ー,1.41,4.40,1585488000
223,9399,ビート,東S,30,-1,-3.23,2262725,ー,ー,ー,67881750
224,4519,中外薬,東P,"8,694",-150,-1.70,2248400,ー,7.06,1.52,19547589600
225,6532,ベイカレント,東P,"5,745",+52,+0.91,2234900,18.1,7.45,2.26,12839500500
226,7911,ＴＯＰＰＡＮ,東P,"4,635",+12,+0.26,2233900,18.7,0.99,1.21,10354126500
227,3391,ツルハＨＤ,東P,"2,024.0",-27.0,-1.32,2218800,22.1,1.05,2.37,4490851200
228,4385,メルカリ,東P,"4,108",+131,+3.29,2171500,ー,6.11,ー,8920522000
229,3231,野村不ＨＤ,東P,"1,036.0",-1.0,-0.10,2166000,11.8,1.19,3.86,2243976000
230,8591,オリックス,東P,"4,947",-93,-1.85,2138000,12.4,1.19,2.43,10576686000
231,4888,ステラファ,東G,626,-90,-12.57,2130400,ー,8.14,ー,1333630400
232,9101,郵船,東P,"5,872",-36,-0.61,2083700,11.3,0.83,3.83,12235486400
233,3923,ラクス,東P,895.7,+18.7,+2.13,2056600,26.2,11.4,0.38,1842096620
234,6754,アンリツ,東P,"3,662.0",+196.0,+5.65,2052500,42.6,3.66,1.09,7516255000
235,8714,池田泉州ＨＤ,東P,925,-19,-2.01,2040000,15.6,1.06,2.59,1887000000
236,9008,京王,東P,775.8,-12.9,-1.64,2035100,10.7,1.02,2.84,1578830580
237,6753,シャープ,東P,612.0,-1.8,-0.29,2007300,7.50,1.55,ー,1228467600
238,1475,ｉＳＴＰＸ,東Ｅ,390.0,-0.9,-0.23,2004640,ー,ー,ー,781809600
239,2353,日本駐車場,東P,265,-8,-2.93,1980500,14.7,4.43,3.40,524832500
240,8053,住友商,東P,"5,990",-10,-0.17,1970200,12.5,1.57,2.34,11801498000
241,5831,しずおかＦＧ,東P,"2,727.5",-0.5,-0.02,1958400,16.4,1.16,2.93,5341536000
242,8309,三井住友トラ,東P,"5,195",-112,-2.11,1950000,12.3,1.09,3.27,10130250000
243,6659,メディアＬ,東S,39,0,0.00,1943300,ー,0.92,ー,75788700
244,290A,Ｓｙｎｓ,東G,"1,477",+40,+2.78,1927800,74.2,5.18,ー,2847360600
245,6315,ＴＯＷＡ,東P,"2,620",0,0.00,1905400,39.7,2.91,0.76,4992148000
246,4183,三井化学,東P,"1,995.0",+17.0,+0.86,1897900,17.5,0.84,3.76,3786310500
247,6146,ディスコ,東P,"74,240","+1,290",+1.77,1848000,63.7,14.9,0.59,137195520000
248,4680,ラウンドワン,東P,952.2,+16.1,+1.72,1845700,14.0,3.23,1.89,1757475540
249,7527,システムソフ,東S,56,0,0.00,1841800,215,1.19,ー,103140800
250,6521,オキサイド,東G,"5,090",+705,+16.08,1835800,98.8,12.6,ー,9344222000
251,8795,Ｔ＆Ｄ,東P,"3,820",-101,-2.58,1822300,15.5,1.13,3.40,6961186000
252,5985,サンコール,東S,"1,592",-82,-4.90,1816500,8.61,1.52,1.26,2891868000
253,6361,荏原,東P,"5,137",+6,+0.12,1813400,27.1,4.61,1.28,9315435800
254,4042,東ソー,東P,"2,435.0",-2.0,-0.08,1804600,18.3,0.93,4.11,4394201000
255,1812,鹿島,東P,"6,045",-47,-0.77,1798800,16.6,2.12,2.18,10873746000
256,6965,ホトニクス,東P,"1,945.5",-6.5,-0.33,1789000,39.6,1.78,1.95,3480499500
257,3110,日東紡,東P,"26,460",-260,-0.97,1760500,25.4,5.84,0.43,46582830000
258,8338,筑波銀,東P,581,-8,-1.36,1758200,9.21,0.84,0.86,1021514200
259,8630,ＳＯＭＰＯ,東P,"5,888",+12,+0.20,1752400,9.06,1.05,2.55,10318131200
260,3681,ブイキューブ,東P,58,-6,-9.38,1745200,ー,-1.0,ー,101221600
261,8802,菱地所,東P,"4,577",+24,+0.53,1711700,25.1,2.18,1.01,7834450900
262,6952,カシオ,東P,"1,710.0",-6.5,-0.38,1710100,22.6,1.66,ー,2924271000
263,3659,ネクソン,東P,"2,773.0",-33.0,-1.18,1709700,ー,2.07,2.16,4740998100
264,7701,島津,東P,"3,721",-16,-0.43,1707700,19.9,2.02,1.80,6354351700
265,6276,シリウスＶ,東S,310,+68,+28.10,1700800,7.20,0.84,ー,527248000
266,5243,ノート,東G,"2,571",-38,-1.46,1699200,58.4,9.66,ー,4368643200
267,9348,アイスペース,東G,488,-8,-1.61,1690000,ー,4.26,ー,824720000
268,3994,マネフォ,東P,"5,751",+571,+11.02,1682700,ー,7.64,ー,9677207700
269,1332,ニッスイ,東P,"1,277.0",-17.0,-1.31,1668800,14.1,1.36,2.51,2131057600
270,1803,清水建,東P,"2,773.0",-18.5,-0.66,1657600,17.1,2.10,2.34,4596524800
271,8830,住友不,東P,"4,721",+33,+0.70,1649500,20.8,1.80,0.91,7787289500
272,247A,Ａｉロボ,東G,"1,301",-56,-4.13,1647600,25.4,16.6,ー,2143527600
273,7832,バンナムＨＤ,東P,"3,914",-18,-0.46,1628400,19.3,2.94,1.87,6373557600
274,3289,東急不ＨＤ,東P,"1,382.0",+3.0,+0.22,1620700,10.9,1.17,3.22,2239807400
275,6479,ミネベア,東P,"3,128.0",+36.0,+1.16,1614700,17.7,1.49,1.60,5050781600
276,1928,積水ハウス,東P,"3,484.0",-35.0,-0.99,1605200,10.4,1.06,4.16,5592516800
277,190A,コーディア,東G,150,-1,-0.66,1594400,ー,4.90,ー,239160000
278,1655,ｉＳ米国株,東Ｅ,816.0,+4.9,+0.60,1591340,ー,ー,ー,1298533440
