No,コード,銘柄名,市場,株価,前日比,前日比(%),出来高(株),PER(倍),PBR(倍),利回り(%),売買金額
152,1963,日揮ＨＤ,東P,"2,693.0",-65.5,-2.37,3001500,21.7,1.52,1.49,8083039500
153,2914,ＪＴ,東P,"5,953",-20,-0.33,2990100,18.5,2.59,4.07,17800065300
154,4596,窪田製薬ＨＤ,東G,90,-2,-2.17,2987300,ー,5.73,ー,268857000
155,6178,日本郵政,東P,"1,857.0",+1.0,+0.05,2983400,16.3,0.55,2.69,5540173800
156,8725,ＭＳ＆ＡＤ,東P,"4,064",-13,-0.32,2951100,9.99,1.28,3.81,11993270400
157,3608,ＴＳＩＨＤ,東P,"1,360",+234,+20.78,2946900,10.3,0.80,5.15,4007784000
158,5019,出光興産,東P,"1,545.5",+1.5,+0.10,2946500,25.2,1.07,2.33,4553815750
159,464A,ＱＰＳＨＤ,東G,"2,787",-45,-1.59,2936400,311,10.3,ー,8183746800
160,3656,ＫＬａｂ,東P,302,-10,-3.21,2935000,ー,2.31,ー,886370000
161,9101,郵船,東P,"6,104",-59,-0.96,2893600,11.8,0.86,3.69,17662534400
162,1802,大林組,東P,"3,745",-48,-1.27,2859400,15.1,2.16,2.32,10708453000
163,6869,シスメックス,東P,"1,385.5",-2.5,-0.18,2825000,21.0,1.72,2.74,3914037500
164,9506,東北電,東P,"1,158.5",-5.5,-0.47,2823100,4.29,0.53,3.45,3270561350
165,9843,ニトリＨＤ,東P,"2,406.0",-14.0,-0.58,2806500,14.5,1.40,1.28,6752439000
166,9202,ＡＮＡＨＤ,東P,"2,854.0",-42.5,-1.47,2762000,8.93,0.90,2.10,7882748000
167,6594,ニデック,東P,"2,239",-59,-2.57,2744000,ー,1.46,ー,6143816000
168,7751,キヤノン,東P,"4,374",+4,+0.09,2714100,11.1,1.09,3.66,11871473400
169,485A,ＰｏｗｅｒＸ,東G,"7,120",-480,-6.32,2708400,216,43.3,ー,19283808000
170,6965,ホトニクス,東P,"1,949.5",+7.0,+0.36,2687600,39.7,1.79,1.95,5239476200
171,1366,ｉＦ日経Ｗベ,東Ｅ,105,+1,+0.96,2665818,ー,ー,ー,279910890
172,2801,キッコマン,東P,"1,514.5",-8.5,-0.56,2659800,23.4,2.57,1.65,4028267100
173,6753,シャープ,東P,587.8,-16.6,-2.75,2646600,7.20,1.49,ー,1555671479
174,8802,菱地所,東P,"4,593",+9,+0.20,2628300,25.2,2.19,1.00,12071781900
175,9509,北海電,東P,"1,044.5",-25.0,-2.34,2605900,8.07,0.62,2.87,2721862550
176,8591,オリックス,東P,"4,835",-44,-0.90,2604900,12.1,1.16,2.48,12594691500
177,8697,日本取引所,東P,"1,900.0",-48.5,-2.49,2602700,24.9,6.09,3.21,4945130000
178,6472,ＮＴＮ,東P,343.7,-2.7,-0.78,2577600,ー,0.74,3.20,885921120
179,4183,三井化学,東P,"1,950.0",-21.5,-1.09,2572200,17.1,0.82,3.85,5015790000
180,3092,ＺＯＺＯ,東P,"1,088.0",-7.5,-0.68,2556100,20.1,10.1,3.58,2781036800
181,4612,日本ペＨＤ,東P,"1,006.0",-7.0,-0.69,2555600,11.8,1.29,1.69,2570933600
182,9973,ＫＯＺＯＨＤ,東S,26,0,0.00,2534500,144,20.6,ー,65897000
183,9424,日本通信,東P,124,-3,-2.36,2516200,ー,4.67,ー,312008800
184,268A,リガクＨＤ,東P,"2,513",-49,-1.91,2495500,45.5,6.43,0.76,6271191500
185,9020,ＪＲ東日本,東P,"3,602.0",+43.0,+1.21,2494800,17.2,1.35,1.94,8986269600
186,1568,ＴＰＸブル,東Ｅ,845.8,-8.1,-0.95,2488060,ー,ー,ー,2104401148
187,6232,ＡＣＳＬ,東G,"1,807",+197,+12.24,2477300,ー,20.4,ー,4476481100
188,7936,アシックス,東P,"4,487",-80,-1.75,2443500,28.9,11.7,0.85,10963984500
189,2503,キリンＨＤ,東P,"2,617.0",-18.5,-0.70,2443000,13.5,1.64,2.90,6393331000
190,7270,ＳＵＢＡＲＵ,東P,"2,506.0",-38.5,-1.51,2421000,14.3,0.65,4.59,6067026000
191,2413,エムスリー,東P,"1,564.0",-35.0,-2.19,2417100,23.2,2.50,ー,3780344400
192,9502,中部電,東P,"2,783.0",0,0.00,2413000,11.4,0.70,2.52,6715379000
193,3923,ラクス,東P,752.7,+0.9,+0.12,2405100,22.0,9.59,0.45,1810318770
194,5411,ＪＦＥ,東P,"1,836.0",-30.5,-1.63,2399600,15.6,0.46,4.36,4405665600
195,6315,ＴＯＷＡ,東P,"2,654",-84,-3.07,2361100,40.2,2.95,0.75,6266359400
196,8601,大和,東P,"1,532.0",-13.5,-0.87,2354100,ー,1.24,2.87,3606481200
197,6963,ローム,東P,"3,613.0",-38.0,-1.04,2340000,140,1.51,1.38,8454420000
198,8524,北洋銀,東P,"1,035",-8,-0.77,2334600,15.9,0.98,2.51,2416311000
199,9602,東宝,東P,"1,657.5",+25.0,+1.53,2321800,29.3,2.68,1.27,3848383500
200,7186,横浜ＦＧ,東P,"1,533.0",-11.5,-0.74,2287100,16.5,1.22,2.48,3506124300
201,9009,京成,東P,"1,197.5",-6.0,-0.50,2273800,13.6,1.04,1.50,2722875500
202,8473,ＳＢＩ,東P,"3,022.0",-68.0,-2.20,2268400,ー,1.12,3.14,6855104800
203,8593,三菱ＨＣキャ,東P,"1,459.5",-10.0,-0.68,2247400,13.1,1.09,3.08,3280080300
204,6479,ミネベア,東P,"2,863.0",+17.5,+0.62,2234000,16.2,1.36,1.75,6395942000
205,9831,ヤマダＨＤ,東P,544.6,-1.0,-0.18,2219000,25.8,0.57,3.12,1208467400
206,4004,レゾナック,東P,"13,300",-105,-0.78,2217900,31.3,3.44,0.49,29498070000
207,6326,クボタ,東P,"2,676.5",-21.5,-0.80,2209200,14.5,1.16,1.94,5912923800
208,8630,ＳＯＭＰＯ,東P,"5,915",-61,-1.02,2202300,9.10,1.05,2.54,13026604500
209,9519,レノバ,東P,997,+52,+5.50,2196200,32.2,0.80,ー,2189611400
210,3823,ＷＨＤＣ,東S,43,-1,-2.27,2186100,ー,3.21,ー,94002300
211,2013,ｉＳ米高配当,東Ｅ,290.1,-0.3,-0.10,2178310,ー,ー,ー,631927731
212,2195,アミタＨＤ,東G,486,+33,+7.28,2159300,23.5,2.90,1.03,1049419800
213,8053,住友商,東P,"6,035",-49,-0.81,2119300,12.6,1.58,2.32,12789975500
214,6840,ＡＫＩＢＡ,東S,522,+27,+5.45,2103600,9.05,1.24,ー,1098079200
215,1699,野村原油,東Ｅ,605.4,+24.8,+4.27,2094870,ー,ー,ー,1268234298
216,4507,塩野義,東P,"3,375.0",+4.0,+0.12,2094100,15.3,1.90,1.96,7067587500
217,7527,システムソフ,東S,54,+1,+1.89,2086700,208,1.15,ー,112681800
218,547A,ムニノバＨＤ,東P,407,-6,-1.45,2083100,7.15,0.83,2.95,847821700
219,7202,いすゞ,東P,"2,324.0",-29.0,-1.23,2069900,12.3,1.10,3.96,4810447600
220,8830,住友不,東P,"4,727",-79,-1.64,2060200,20.8,1.81,0.91,9738565400
221,7167,めぶきＦＧ,東P,"1,344.0",-9.5,-0.70,2049400,15.6,1.19,2.08,2754393600
222,6361,荏原,東P,"5,087",-37,-0.72,2015400,26.8,4.56,1.30,10252339800
223,5706,三井金属,東P,"36,430",-770,-2.07,2012700,27.1,5.74,0.66,73322661000
224,1928,積水ハウス,東P,"3,588.0",-61.0,-1.67,2004700,10.7,1.09,4.04,7192863600
225,3038,神戸物産,東P,"3,170.0",-90.0,-2.76,2000500,23.8,4.48,1.01,6341585000
226,7832,バンナムＨＤ,東P,"3,798",-56,-1.45,1991100,18.7,2.85,1.92,7562197800
227,7735,スクリン,東P,"10,695",-50,-0.47,1954700,23.0,4.56,1.31,20905516500
228,2371,カカクコム,東P,"2,032.0",+42.0,+2.11,1943900,21.2,6.65,2.46,3950004800
229,6659,メディアＬ,東S,37,-1,-2.63,1901200,ー,0.87,ー,70344400
230,6264,マルマエ,東P,"1,878",+67,+3.70,1880400,17.6,4.95,2.02,3531391200
231,8338,筑波銀,東P,614,+5,+0.82,1878100,9.74,0.89,0.81,1153153400
232,4684,オービック,東P,"3,892",+8,+0.21,1873500,24.1,3.49,2.16,7291662000
233,5076,インフロニア,東P,"2,098.0",-43.5,-2.03,1872900,9.24,1.27,4.39,3929344200
234,4902,コニカミノル,東P,564.5,-8.7,-1.52,1856600,10.3,0.54,1.77,1048050700
235,6532,ベイカレント,東P,"4,608",+92,+2.04,1841300,18.8,6.66,2.17,8484710400
236,2222,寿スピリッツ,東P,"2,034.5",+192.5,+10.45,1833500,23.5,7.04,1.72,3730255750
237,9022,ＪＲ東海,東P,"4,220",+24,+0.57,1816700,8.03,0.81,0.76,7666474000
238,9348,アイスペース,東G,500,-15,-2.91,1815300,ー,4.37,ー,907650000
239,141A,トライアル,東G,"4,170",-275,-6.19,1808700,"1,022",3.98,0.38,7542279000
240,6407,ＣＫＤ,東P,"5,650",+80,+1.44,1806000,33.7,2.59,1.19,10203900000
241,4680,ラウンドワン,東P,927.7,+3.7,+0.40,1802300,13.7,3.15,1.94,1671993710
242,5985,サンコール,東S,"1,491",+62,+4.34,1796100,8.07,1.43,1.34,2677985100
243,7752,リコー,東P,"1,342.5",+0.5,+0.04,1795300,12.5,0.67,2.98,2410190250
244,8015,豊田通商,東P,"6,386",-224,-3.39,1794200,18.7,2.24,1.82,11457761200
245,6330,東洋エンジ,東P,"2,336",-5,-0.21,1779800,ー,2.45,ー,4157612800
246,9697,カプコン,東P,"3,406.0",+87.0,+2.62,1750500,27.9,5.70,1.17,5962203000
247,6590,芝浦,東P,"4,830",+10,+0.21,1726300,29.4,6.04,1.20,8338029000
248,6966,三井ハイテク,東P,667,-1,-0.15,1703900,17.4,1.08,2.85,1136501300
249,5110,住友ゴ,東P,"2,087.5",-49.0,-2.29,1703400,9.98,0.77,4.02,3555847500
250,5817,ＪＭＡＣＳ,東S,"1,785",+194,+12.19,1693400,41.2,1.84,0.56,3022719000
251,290A,Ｓｙｎｓ,東G,"1,370",-44,-3.11,1687700,68.8,4.80,ー,2312149000
252,1878,大東建,東P,"3,590.0",-85.0,-2.31,1678800,12.3,2.36,3.98,6026892000
253,3659,ネクソン,東P,"2,640.5",-19.0,-0.71,1677900,ー,1.98,2.27,4430494950
254,3681,ブイキューブ,東P,64,-5,-7.25,1674300,ー,-1.1,ー,107155200
255,7746,岡本硝子,東S,964,-47,-4.65,1671400,ー,11.1,ー,1611229600
256,9023,東京メトロ,東P,"1,604.5",+2.0,+0.12,1665200,16.0,1.28,2.62,2671813400
257,6197,ソラスト,東P,"1,116",0,0.00,1658700,25.0,4.28,0.99,1851109200
258,1925,大和ハウス,東P,"4,923",-69,-1.38,1639900,10.5,1.12,3.55,8073227700
259,6952,カシオ,東P,"1,658.0",+3.0,+0.18,1607900,21.9,1.61,ー,2665898200
260,7238,ブレーキ,東P,124,0,0.00,1607200,112,1.05,ー,199292800
261,6433,ヒーハイスト,東S,"1,446",+161,+12.53,1601100,ー,3.58,ー,2315190600
262,3088,マツキヨココ,東P,"2,449.5",-25.0,-1.01,1600800,17.3,1.84,1.96,3921159600
263,8331,千葉銀,東P,"2,210.0",-2.5,-0.11,1599600,17.1,1.24,2.35,3535116000
264,4385,メルカリ,東P,"3,602.0",-11.0,-0.30,1590400,ー,5.36,ー,5728620800
265,6471,日精工,東P,"1,170.0",-1.5,-0.13,1584600,28.6,0.84,2.91,1853982000
266,7610,テイツー,東S,145,-1,-0.68,1566600,10.7,1.41,3.45,227157000
267,2492,インフォＭＴ,東P,427,-1,-0.23,1548800,36.8,9.37,1.54,661337600
268,2127,日本Ｍ＆Ａ,東P,655.7,-2.6,-0.39,1537200,18.9,4.35,4.42,1007942040
269,1514,住石ＨＤ,東S,879,+51,+6.16,1528600,32.9,1.89,1.71,1343639400
270,3231,野村不ＨＤ,東P,"1,041.0",-6.0,-0.57,1528600,11.9,1.19,3.84,1591272600
271,6146,ディスコ,東P,"67,370",+480,+0.72,1526300,57.8,13.5,0.65,102826831000
272,3289,東急不ＨＤ,東P,"1,371.5",-11.5,-0.83,1518900,10.9,1.16,3.24,2083171350
273,7259,アイシン,東P,"2,237.0",-11.5,-0.51,1508500,13.0,0.76,2.91,3374514500
274,6113,アマダ,東P,"2,468.0",-23.0,-0.92,1507100,24.0,1.46,2.51,3719522800
275,4888,ステラファ,東G,717,-3,-0.42,1494900,ー,9.05,ー,1071843300
276,4768,大塚商会,東P,"2,962.0",-20.0,-0.67,1488400,18.4,2.85,3.21,4408640800
277,6367,ダイキン,東P,"20,235",-400,-1.94,1485100,22.1,1.88,1.63,30050998500
