No,コード,銘柄名,市場,株価,前日比,前日比(%),出来高(株),PER(倍),PBR(倍),利回り(%),売買金額
70,8308,りそなＨＤ,東P,"1,864.0",+14.5,+0.78,5668400,16.8,1.54,1.56,10565897600
71,5019,出光興産,東P,"1,659.0",+32.0,+1.97,5616800,27.1,1.15,2.17,9318271200
72,2181,パーソルＨＤ,東P,237.8,+1.1,+0.46,5560600,12.9,2.55,4.63,1322310680
73,6993,大黒屋,東S,125,-1,-0.79,5557900,ー,16.5,ー,694737500
74,3103,ユニチカ,東S,"1,046",-35,-3.24,5534800,3.02,1.33,ー,5789400800
75,5341,アサヒエイト,東S,285,+13,+4.78,5503900,ー,2.34,ー,1568611500
76,6981,村田製,東P,"3,786",-21,-0.55,5421900,31.3,2.64,1.58,20527313400
77,4884,クリングル,東G,449,+1,+0.22,5393600,ー,2.78,ー,2421726400
78,4543,テルモ,東P,"2,225.0",+39.5,+1.81,5337600,24.1,2.16,1.35,11876160000
79,8267,イオン,東P,"1,917.0",-16.0,-0.83,5298700,81.6,4.59,0.71,10157607900
80,8411,みずほＦＧ,東P,"6,539",+64,+0.99,5294000,14.1,1.43,2.22,34617466000
81,4506,住友ファーマ,東P,"2,005.5",-23.0,-1.13,5141500,7.81,2.76,ー,10311278250
82,6902,デンソー,東P,"1,908.0",+0.5,+0.03,5065100,12.2,0.97,3.35,9664210800
83,6525,コクサイエレ,東P,"5,148",+157,+3.15,4950600,43.1,5.65,0.70,25485688800
84,4593,ヘリオス,東G,344,-27,-7.28,4930600,ー,9.50,ー,1696126400
85,8031,三井物,東P,"6,378",+14,+0.22,4905300,22.0,2.15,1.80,31286003400
86,7777,３ＤＭ,東G,460,0,0.00,4817800,56.4,12.2,ー,2216188000
87,4063,信越化,東P,"6,574",+51,+0.78,4807800,26.0,2.83,1.61,31606477200
88,3436,ＳＵＭＣＯ,東P,"1,763.0",+17.0,+0.97,4761100,ー,1.07,ー,8393819300
89,8410,セブン銀,東P,274.1,+1.1,+0.40,4668400,29.1,1.17,4.01,1279608440
90,3271,グローバル社,東S,"1,275",+270,+26.87,4646800,11.9,3.45,ー,5924670000
91,9104,商船三井,東P,"6,870",+19,+0.28,4607500,11.8,0.87,2.91,31653525000
92,3656,ＫＬａｂ,東P,320,+4,+1.27,4606900,ー,2.45,ー,1474208000
93,8113,ユニチャーム,東P,963.6,-2.6,-0.27,4545400,19.2,2.09,2.28,4379947440
94,4503,アステラス,東P,"2,612.0",+4.5,+0.17,4525300,18.7,2.65,2.99,11820083600
95,4188,三菱ケミＧ,東P,920.0,+2.5,+0.27,4507600,26.6,0.68,3.48,4146992000
96,3407,旭化成,東P,"1,545.0",+6.5,+0.42,4369300,14.5,1.05,2.59,6750568500
97,7182,ゆうちょ銀,東P,"2,665.5",+17.0,+0.64,4331300,19.0,1.01,2.63,11545080150
98,2656,ベクターＨＤ,東S,207,-8,-3.72,4264100,ー,13.2,ー,882668700
99,3382,セブン＆アイ,東P,"2,231.0",+36.5,+1.66,4256300,19.1,1.47,2.24,9495805300
100,1356,ＴＰＸベア２,東Ｅ,137.8,-0.7,-0.51,4240170,ー,ー,ー,584295426
101,6526,ソシオネクス,東P,"1,868.5",+2.0,+0.11,4198400,48.9,2.54,2.68,7844710400
102,7272,ヤマハ発,東P,"1,190.0",-9.5,-0.79,4178800,11.6,1.02,4.20,4972772000
103,4901,富士フイルム,東P,"3,150.0",+13.0,+0.41,4104200,14.4,1.02,2.22,12928230000
104,6366,千代建,東S,966,-6,-0.62,4050300,3.13,-4.6,ー,3912589800
105,6619,ＷＳＣＯＰＥ,東P,242,-14,-5.47,3990300,ー,0.36,ー,965652600
106,4502,武田,東P,"5,798",+44,+0.76,3898700,59.5,1.20,3.45,22604662600
107,6920,レーザーテク,東P,"36,570",-890,-2.38,3874200,45.5,14.5,0.90,141679494000
108,7003,三井Ｅ＆Ｓ,東P,"5,784",-159,-2.68,3866000,18.8,2.85,0.86,22360944000
109,6701,ＮＥＣ,東P,"4,074",+63,+1.57,3732700,ー,2.61,0.79,15207019800
110,2502,アサヒ,東P,"1,627.0",-3.0,-0.18,3719100,14.2,0.85,3.20,6050975700
111,2134,北浜ＣＰ,東S,33,+1,+3.13,3704500,ー,3.22,ー,122248500
112,4265,ＩＧＳ,東G,493,+28,+6.02,3691900,ー,3.65,ー,1820106700
113,2801,キッコマン,東P,"1,581.0",+7.5,+0.48,3665300,24.4,2.68,1.58,5794839300
114,4661,ＯＬＣ,東P,"2,645.5",-34.0,-1.27,3653500,38.3,4.03,0.53,9665334250
115,314A,ｉＳゴールド,東Ｅ,351.0,-1.3,-0.37,3646790,ー,ー,ー,1280023290
116,180A,ＧＸ超長米債,東Ｅ,298.6,-1.4,-0.47,3643730,ー,ー,ー,1088017778
117,8766,東京海上,東P,"7,277",-31,-0.42,3538100,13.4,2.56,2.90,25746753700
118,3402,東レ,東P,"1,124.0",-2.5,-0.22,3513800,20.0,0.93,1.78,3949511200
119,6178,日本郵政,東P,"1,858.0",+8.5,+0.46,3510600,16.3,0.55,2.69,6522694800
120,6503,三菱電,東P,"5,386",+86,+1.62,3475800,30.6,2.65,1.02,18720658800
121,3861,王子ＨＤ,東P,846.9,-4.2,-0.49,3468100,14.9,0.71,4.25,2937133890
122,1568,ＴＰＸブル,東Ｅ,816.1,+3.6,+0.44,3466330,ー,ー,ー,2828871913
123,548A,シスエグゼ,東S,"1,040",+89,+9.36,3450400,10.0,0.97,3.27,3588416000
124,9843,ニトリＨＤ,東P,"2,356.0",-10.0,-0.42,3433100,14.2,1.37,1.31,8088383600
125,9101,郵船,東P,"6,309",+21,+0.33,3391300,12.2,0.89,3.57,21395711700
126,4594,ブライトパス,東G,66,+3,+4.76,3345500,ー,8.19,ー,220803000
127,2914,ＪＴ,東P,"6,086",-12,-0.20,3304700,19.0,2.64,3.98,20112404200
128,6613,ＱＤレーザ,東G,"1,035",-13,-1.24,3281300,ー,8.66,ー,3396145500
129,4840,トライアイズ,東S,"1,078",-22,-2.00,3256900,"2,837",1.96,ー,3510938200
130,1570,日経レバ,東Ｅ,"47,750",+80,+0.17,3254926,ー,ー,ー,155422716500
131,9973,ＫＯＺＯＨＤ,東S,27,0,0.00,3241800,150,21.4,ー,87528600
132,4183,三井化学,東P,"1,910.5",-2.5,-0.13,3227700,16.8,0.80,3.93,6166520850
133,7733,オリンパス,東P,"1,563.0",+3.5,+0.22,3224100,31.6,2.23,1.92,5039268300
134,4596,窪田製薬ＨＤ,東G,99,-1,-1.00,3143000,ー,6.30,ー,311157000
135,1963,日揮ＨＤ,東P,"2,580.0",+42.5,+1.67,3141600,20.8,1.45,1.55,8105328000
136,5129,ＦＩＸＥＲ,東G,447,+17,+3.95,3107800,ー,2.13,ー,1389186600
137,4568,第一三共,東P,"2,873.0",+15.0,+0.52,3104200,18.2,3.06,2.71,8918366600
138,9602,東宝,東P,"1,676.5",-49.0,-2.84,3089900,29.6,2.71,1.25,5180217350
139,8601,大和,東P,"1,504.5",-6.0,-0.40,3047400,ー,1.22,2.92,4584813300
140,3186,ネクステージ,東P,"3,485",-80,-2.24,3031900,18.2,3.42,1.43,10566171500
141,6098,リクルート,東P,"6,977",+37,+0.53,3006200,20.2,6.23,0.36,20974257400
142,6146,ディスコ,東P,"62,860","-4,120",-6.15,2961700,53.9,12.6,0.70,186172462000
143,6594,ニデック,東P,"2,136",-48,-2.20,2960400,ー,1.39,ー,6323414400
144,7453,良品計画,東P,"3,532.0",-51.0,-1.42,2947300,35.4,5.11,0.79,10409863600
145,2503,キリンＨＤ,東P,"2,632.5",+12.5,+0.48,2937000,13.6,1.65,2.89,7731652500
146,3092,ＺＯＺＯ,東P,"1,152.0",+15.5,+1.36,2930300,21.3,10.7,3.39,3375705600
147,8593,三菱ＨＣキャ,東P,"1,482.5",+8.5,+0.58,2902200,13.3,1.11,3.04,4302511500
148,6753,シャープ,東P,626.4,-10.6,-1.66,2885200,7.67,1.59,ー,1807289280
149,5108,ブリヂストン,東P,"3,349.0",+42.0,+1.27,2880300,12.4,1.15,3.73,9646124700
150,9503,関西電,東P,"2,578.0",-23.5,-0.90,2873800,7.98,0.85,2.91,7408656400
151,7202,いすゞ,東P,"2,304.0",-10.5,-0.45,2839900,12.2,1.09,3.99,6543129600
152,6952,カシオ,東P,"1,627.0",+23.5,+1.47,2825500,21.5,1.58,ー,4597088500
153,4316,ビーマップ,東G,211,+50,+31.06,2820800,25.0,3.58,ー,595188800
154,6954,ファナック,東P,"5,504",+12,+0.22,2767800,32.5,2.86,ー,15233971200
155,1615,野村東証銀行,東Ｅ,612.4,+7.3,+1.21,2758600,ー,ー,ー,1689366640
156,8725,ＭＳ＆ＡＤ,東P,"4,089",-39,-0.94,2740000,10.1,1.29,3.79,11203860000
157,3777,環境フレンド,東G,57,0,0.00,2733600,ー,4.70,ー,155815200
158,2195,アミタＨＤ,東G,490,-71,-12.66,2712500,23.7,2.93,1.02,1329125000
159,8002,丸紅,東P,"5,919",+29,+0.49,2706800,18.0,2.34,1.82,16021549200
160,7936,アシックス,東P,"4,190",-28,-0.66,2697600,27.0,10.9,0.91,11302944000
161,9502,中部電,東P,"2,723.5",+11.0,+0.41,2687500,11.1,0.68,2.57,7319406250
162,7751,キヤノン,東P,"4,505",+20,+0.45,2680700,11.5,1.12,3.55,12076553500
163,3853,アステリア,東P,"1,476",+65,+4.61,2677500,35.8,3.53,0.61,3951990000
164,2146,ＵＴ,東P,198,+1,+0.51,2661200,18.5,4.45,5.48,526917600
165,6971,京セラ,東P,"2,502.5",+4.5,+0.18,2657500,27.5,0.98,2.00,6650393750
166,4888,ステラファ,東G,643,+63,+10.86,2642300,ー,8.12,ー,1698998900
167,4751,サイバー,東P,"1,340.5",+1.0,+0.07,2609600,24.7,3.72,1.42,3498168800
168,268A,リガクＨＤ,東P,"2,370",+46,+1.98,2559600,42.9,6.07,0.80,6066252000
169,6472,ＮＴＮ,東P,330.9,+2.0,+0.61,2552400,ー,0.71,3.32,844589160
170,3237,イントランス,東G,63,-11,-14.86,2547600,53.4,7.88,ー,160498800
171,8303,ＳＢＩ新生銀,東P,"1,774.0",+18.0,+1.03,2531900,15.7,1.33,1.92,4491590600
172,1803,清水建,東P,"2,840.0",-1.5,-0.05,2529100,17.5,2.15,2.29,7182644000
173,1911,住友林,東P,"1,435.0",+14.5,+1.02,2523700,9.24,0.87,3.48,3621509500
174,6072,地盤ＨＤ,東S,860,+13,+1.53,2475000,110,13.6,ー,2128500000
175,1366,ｉＦ日経Ｗベ,東Ｅ,119,0,0.00,2467532,ー,ー,ー,293636308
176,3923,ラクス,東P,792.8,+19.1,+2.47,2454100,23.2,10.1,0.43,1945610480
177,8473,ＳＢＩ,東P,"2,995.0",+42.0,+1.42,2452100,ー,1.11,3.17,7344039500
178,3070,ジェリビンズ,東G,89,+4,+4.71,2451800,43.0,1.49,ー,218210200
179,9020,ＪＲ東日本,東P,"3,574.0",-2.0,-0.06,2430800,17.0,1.34,1.96,8687679200
180,4612,日本ペＨＤ,東P,990.0,+2.8,+0.28,2403900,11.6,1.27,1.72,2379861000
181,7186,横浜ＦＧ,東P,"1,480.5",+15.0,+1.02,2399000,16.0,1.18,2.57,3551719500
182,4004,レゾナック,東P,"11,785",-60,-0.51,2394500,27.7,3.05,0.55,28219182500
183,6963,ローム,東P,"3,550.0",-61.0,-1.69,2373300,137,1.48,1.41,8425215000
184,6471,日精工,東P,"1,100.5",-16.0,-1.43,2341800,26.9,0.79,3.09,2577150900
185,9202,ＡＮＡＨＤ,東P,"2,900.5",-27.0,-0.92,2330800,9.07,0.91,2.07,6760485400
186,7270,ＳＵＢＡＲＵ,東P,"2,522.0",-1.0,-0.04,2328600,14.4,0.66,4.56,5872729200
187,3038,神戸物産,東P,"3,260.0",-108.0,-3.21,2326900,24.5,4.60,0.98,7585694000
188,8591,オリックス,東P,"4,731",+50,+1.07,2323300,11.8,1.14,2.54,10991532300
189,5713,住友鉱,東P,"9,544",+68,+0.72,2314600,18.4,1.36,1.92,22090542400
190,9201,ＪＡＬ,東P,"2,587.5",+2.5,+0.10,2310600,9.04,0.91,3.71,5978677500
191,4180,Ａｐｐｉｅｒ,東P,887,+31,+3.62,2308000,26.1,2.43,0.26,2047196000
192,1662,石油資源,東P,"2,519",0,0.00,2288600,14.3,1.14,1.59,5764983400
193,8331,千葉銀,東P,"2,180.5",+1.0,+0.05,2263500,16.9,1.22,2.38,4935561750
194,4911,資生堂,東P,"3,452.0",+19.0,+0.55,2248500,32.8,2.30,1.74,7761822000
195,6869,シスメックス,東P,"1,425.5",+12.0,+0.85,2234500,21.6,1.77,2.67,3185279750
196,6659,メディアＬ,東S,39,+2,+5.41,2233200,ー,0.92,ー,87094800
197,6506,安川電,東P,"4,338",+31,+0.72,2228800,30.4,2.43,1.57,9668534400
198,4385,メルカリ,東P,"3,952",+22,+0.56,2225600,ー,5.88,ー,8795571200
199,6326,クボタ,東P,"2,505.0",-4.5,-0.18,2215500,13.6,1.09,2.08,5549827500
200,3064,モノタロウ,東P,"1,773.0",+36.0,+2.07,2214500,24.2,7.15,2.09,3926308500
201,5202,板硝子,東P,477,+1,+0.21,2205900,994,0.64,ー,1052214300
202,5074,テスＨＤ,東P,612,-30,-4.67,2180100,36.0,0.91,0.95,1334221200
203,3823,ＷＨＤＣ,東S,44,-2,-4.35,2174000,ー,3.29,ー,95656000
204,3659,ネクソン,東P,"2,623.0",-14.0,-0.53,2168100,ー,1.96,2.29,5686926300
205,5411,ＪＦＥ,東P,"1,827.0",-3.5,-0.19,2155900,15.5,0.46,4.38,3938829300
206,464A,ＱＰＳＨＤ,東G,"2,454",+41,+1.70,2155700,274,9.10,ー,5290087800
207,8053,住友商,東P,"6,045",+82,+1.38,2116600,12.7,1.58,2.32,12794847000
208,8830,住友不,東P,"4,672",+119,+2.61,2116600,20.6,1.79,0.92,9888755200
209,2802,味の素,東P,"4,598",-59,-1.27,2101900,33.9,5.93,1.04,9664536200
210,6574,コンヴァノ,東G,108,-4,-3.57,2098400,14.0,3.68,0.93,226627200
211,8802,菱地所,東P,"4,460",+12,+0.27,2079600,24.5,2.12,1.03,9275016000
212,6976,太陽誘電,東P,"4,581",+32,+0.70,2046400,44.1,1.69,1.96,9374558400
213,2585,Ｌドリンク,東P,"1,522",+1,+0.07,2040900,22.8,4.93,0.92,3106249800
214,6361,荏原,東P,"4,566",+39,+0.86,2001500,24.1,4.10,1.45,9138849000
215,8795,Ｔ＆Ｄ,東P,"3,963",+89,+2.30,1979400,16.1,1.17,3.28,7844362200
216,9831,ヤマダＨＤ,東P,545.3,+3.2,+0.59,1966400,13.3,0.57,3.12,1072277919
217,9697,カプコン,東P,"3,450.0",+110.0,+3.29,1956000,28.3,5.77,1.16,6748200000
218,7735,スクリン,東P,"9,224",+174,+1.92,1946100,19.8,3.94,1.52,17950826400
219,1802,大林組,東P,"3,703",-25,-0.67,1935200,15.0,2.13,2.35,7166045600
220,6988,日東電,東P,"3,094.0",+11.0,+0.36,1931400,15.3,1.89,1.94,5975751600
221,8035,東エレク,東P,"38,440",+70,+0.18,1924100,31.8,8.82,1.56,73962404000
222,7167,めぶきＦＧ,東P,"1,308.0",+6.5,+0.50,1916200,15.2,1.16,2.14,2506389600
223,4169,エネチェンジ,東G,304,-10,-3.18,1900000,ー,2.88,ー,577600000
224,7180,九州ＦＧ,東P,"1,282.0",+14.5,+1.14,1872800,15.5,0.72,2.11,2400929600
225,3110,日東紡,東P,"21,660",+900,+4.34,1866200,20.8,4.78,0.53,40421892000
226,1893,五洋建,東P,"1,771.5",-15.0,-0.84,1863000,15.1,2.61,2.48,3300304500
227,4833,Ｄｅｆコン,東G,66,-2,-2.94,1857000,ー,1.64,ー,122562000
228,6323,ローツェ,東P,"2,891.0",+88.5,+3.16,1837300,26.3,4.02,0.59,5311634300
229,7181,かんぽ生命,東P,"1,601.5",+6.5,+0.41,1798300,10.9,0.42,2.58,2879977450
230,4324,電通グループ,東P,"2,827.0",-19.0,-0.67,1796100,10.5,1.96,ー,5077574700
231,7709,クボテック,東S,118,+3,+2.61,1794300,ー,8.93,ー,211727400
232,4883,モダリス,東G,54,-4,-6.90,1771500,ー,1.76,ー,95661000
233,4507,塩野義,東P,"3,618.0",+38.0,+1.06,1768500,16.4,2.03,1.82,6398433000
234,485A,ＰｏｗｅｒＸ,東G,"5,750",-240,-4.01,1766100,174,35.0,ー,10155075000
235,5955,ワイズＨＤ,東S,113,-1,-0.88,1751000,52.1,1.27,0.88,197863000
236,3099,三越伊勢丹,東P,"3,134.0",+14.0,+0.45,1745500,16.9,1.86,2.23,5470397000
237,4680,ラウンドワン,東P,881.2,+9.8,+1.12,1732500,13.0,2.99,2.04,1526679000
238,206A,ＰＲＩＳＭバ,東G,189,-4,-2.07,1724000,ー,2.87,ー,325836000
239,9509,北海電,東P,"1,075.5",-3.0,-0.28,1724000,8.31,0.64,2.79,1854162000
240,9519,レノバ,東P,899,-9,-0.99,1723600,29.0,0.72,ー,1549516400
241,2432,ディーエヌエ,東P,"2,650.5",+17.5,+0.66,1717500,ー,1.13,2.49,4552233750
242,6301,コマツ,東P,"6,407",+35,+0.55,1711900,18.0,1.72,2.97,10968143300
243,8697,日本取引所,東P,"1,905.0",+5.0,+0.26,1709600,24.9,6.11,3.20,3256788000
244,2413,エムスリー,東P,"1,648.0",+12.0,+0.73,1705800,24.4,2.64,ー,2811158400
245,4902,コニカミノル,東P,552.0,-1.1,-0.20,1691800,10.1,0.52,1.81,933873600
246,2127,日本Ｍ＆Ａ,東P,654.0,+3.5,+0.54,1681900,18.9,4.34,4.43,1099962600
247,7259,アイシン,東P,"2,213.5",-3.0,-0.14,1673100,12.8,0.75,2.94,3703406850
248,1655,ｉＳ米国株,東Ｅ,758.3,+2.3,+0.30,1669150,ー,ー,ー,1265716445
249,4519,中外薬,東P,"8,739",-126,-1.42,1648400,ー,7.10,1.51,14405367600
250,6965,ホトニクス,東P,"1,839.0",-23.0,-1.24,1643000,37.5,1.68,2.07,3021477000
251,402A,アクセルＨＤ,東G,537,+3,+0.56,1643000,ー,4.08,ー,882291000
252,4307,野村総研,東P,"4,475",+5,+0.11,1638100,24.7,5.12,1.65,7330497500
253,2931,ユーグレナ,東P,420,+5,+1.20,1628700,ー,1.89,ー,684054000
254,6479,ミネベア,東P,"2,627.0",+21.5,+0.83,1607200,14.9,1.25,1.90,4222114400
255,9506,東北電,東P,"1,168.0",-2.0,-0.17,1601700,4.33,0.53,3.42,1870785600
256,9022,ＪＲ東海,東P,"4,049",-31,-0.76,1596600,7.70,0.78,0.79,6464633400
257,4732,ＵＳＳ,東P,"1,765.0",+38.5,+2.23,1588500,20.5,4.18,2.93,2803702500
258,7599,ＩＤＯＭ,東P,"1,403",+23,+1.67,1561100,11.3,1.66,2.66,2190223300
259,7832,バンナムＨＤ,東P,"4,028",+55,+1.38,1556900,19.9,3.02,1.81,6271193200
260,7238,ブレーキ,東P,123,+1,+0.82,1549200,111,1.05,ー,190551600
261,4443,Ｓａｎｓａｎ,東P,"1,281",+23,+1.83,1540300,ー,10.3,ー,1973124300
262,7779,サイバダイン,東G,268,-2,-0.74,1534500,ー,0.90,ー,411246000
263,6597,ＨＰＣシス,東G,"2,646",-354,-11.80,1530200,21.3,4.66,1.21,4048909200
264,7912,大日印,東P,"2,807.0",-36.5,-1.28,1525000,12.1,1.06,1.43,4280675000
265,8524,北洋銀,東P,"1,007",+7,+0.70,1521200,15.5,0.95,2.58,1531848400
266,8015,豊田通商,東P,"6,027",+22,+0.37,1513200,17.7,2.11,1.92,9120056400
267,3626,ＴＩＳ,東P,"3,526.0",+14.0,+0.40,1508700,15.8,2.40,2.16,5319676200
268,8698,マネックスＧ,東P,685,-5,-0.72,1507600,ー,1.39,4.47,1032706000
269,2726,パルＨＤ,東P,"1,475",+20,+1.37,1500500,13.5,3.07,2.71,2213237500
270,1699,野村原油,東Ｅ,609.3,+14.4,+2.42,1496330,ー,ー,ー,911713868
271,547A,ムニノバＨＤ,東P,421,+1,+0.24,1487200,7.39,0.86,2.85,626111200
272,318A,ＶＩＸＥＴＦ,東Ｅ,704.6,-7.4,-1.04,1484840,ー,ー,ー,1046218264
273,4259,エクサＷｉｚ,東G,667,+12,+1.83,1481000,ー,15.5,ー,987827000
274,6473,ジェイテクト,東P,"1,666.5",-24.0,-1.42,1471000,53.1,0.68,3.60,2451421500
275,5406,神戸鋼,東P,"1,923.5",-5.0,-0.26,1463100,7.61,0.63,4.16,2814272850
276,4182,菱ガス化,東P,"3,931",+11,+0.28,1459800,ー,1.20,2.54,5738473800
277,9009,京成,東P,"1,212.5",-5.0,-0.41,1451900,13.8,1.05,1.48,1760428750
278,1928,積水ハウス,東P,"3,578.0",+14.0,+0.39,1445500,10.6,1.08,4.05,5171999000
