No,コード,銘柄名,市場,株価,前日比,前日比(%),出来高(株),PER(倍),PBR(倍),利回り(%),売買金額
36,8136,サンリオ,東P,855.8,-3.8,-0.44,15896400,20.0,7.54,1.54,13604139120
37,7261,マツダ,東P,"1,080.0",+45.5,+4.40,15461200,7.57,0.36,5.09,16698096000
38,3402,東レ,東P,"1,167.5",+22.0,+1.92,15095100,18.9,0.94,2.23,17623529250
39,8001,伊藤忠,東P,"2,089.0",+43.0,+2.10,15057100,15.4,2.22,2.11,31454281900
40,4392,ＦＩＧ,東P,735,-135,-15.52,15030000,32.8,2.56,1.36,11047050000
41,9433,ＫＤＤＩ,東P,"2,540.5",+11.0,+0.43,14754600,ー,1.91,3.31,37484061300
42,6752,パナＨＤ,東P,"3,275.0",-130.0,-3.82,14747200,18.2,1.47,1.65,48297080000
43,7211,三菱自,東P,331.6,+8.5,+2.63,14646200,17.8,0.48,3.02,4856679920
44,6723,ルネサス,東P,"3,575",-175,-4.67,14465100,ー,2.55,ー,51712732500
45,3656,ＫＬａｂ,東P,255,+31,+13.84,14313200,ー,1.98,ー,3649866000
46,6501,日立,東P,"4,750",-118,-2.42,14259600,25.1,3.25,ー,67733100000
47,1579,日経ブル２,東Ｅ,713.1,+12.0,+1.71,12533350,ー,ー,ー,8937531885
48,5802,住友電,東P,"12,775","+1,125",+9.66,12494700,31.1,3.63,1.22,159619792500
49,6981,村田製,東P,"6,089",+11,+0.18,12340800,37.8,4.08,1.15,75143131200
50,5801,古河電,東P,"58,130","+7,700",+15.27,12098100,49.9,9.81,0.38,703262553000
51,8316,三井住友ＦＧ,東P,"5,852",+63,+1.09,12087700,13.1,1.41,3.08,70737220400
52,4592,サンバイオ,東G,"2,026",-211,-9.43,12005600,ー,11.9,ー,24323345600
53,7532,パンパシＨＤ,東P,883.6,-10.2,-1.14,11563500,24.7,3.86,0.96,10217508600
54,1459,楽天Ｗベア,東Ｅ,133,-3,-2.21,10880085,ー,ー,ー,1447051305
55,7974,任天堂,東P,"7,141",-38,-0.53,10520900,26.6,2.79,2.27,75129746900
56,8308,りそなＨＤ,東P,"2,061.5",+7.5,+0.37,10331200,15.0,1.60,1.79,21297768800
57,4755,楽天グループ,東P,768.3,+11.5,+1.52,10307900,ー,1.68,ー,7919559570
58,3407,旭化成,東P,"1,750.0",+95.5,+5.77,10306000,14.8,1.14,2.51,18035500000
59,6753,シャープ,東P,591.1,-1.7,-0.29,10113200,9.14,1.37,ー,5977912520
60,1802,大林組,東P,"3,699",-217,-5.54,9832800,16.2,2.02,2.54,36371527200
61,186A,アストロＨＤ,東G,"1,824",-14,-0.76,9776600,ー,23.8,ー,17832518400
62,8604,野村,東P,"1,273.5",+38.5,+3.12,9756900,ー,0.99,ー,12425412150
63,4901,富士フイルム,東P,"3,282.0",-18.0,-0.55,9668000,14.0,1.02,2.29,31730376000
64,6471,日精工,東P,"1,263.5",-115.5,-8.38,9557000,25.8,0.92,2.69,12075269500
65,6963,ローム,東P,"4,000",+33,+0.83,9478000,53.3,2.04,1.25,37912000000
66,9843,ニトリＨＤ,東P,"2,303.0",-33.0,-1.41,9429800,13.8,1.34,1.34,21716829400
67,6762,ＴＤＫ,東P,"2,916.5",-44.5,-1.50,9120600,24.6,2.53,1.37,26600229900
68,2413,エムスリー,東P,"1,341.0",+6.0,+0.45,9083900,16.9,2.19,ー,12181509900
69,5019,出光興産,東P,"1,389.0",-5.0,-0.36,8769600,22.5,0.88,2.59,12180974400
70,5020,ＥＮＥＯＳ,東P,"1,351.5",-19.5,-1.42,8703600,26.9,1.14,2.52,11762915400
71,4062,イビデン,東P,"17,060",+510,+3.08,8687100,82.1,8.66,0.21,148201926000
72,8113,ユニチャーム,東P,935.0,+6.1,+0.66,8429000,18.6,2.05,2.35,7881115000
73,543A,ＡＲＣＨＩＯ,東P,312,+12,+4.00,8090900,10.7,3.74,ー,2524360800
74,4259,エクサＷｉｚ,東G,911,+149,+19.55,8003500,ー,19.0,0.55,7291188500
75,8801,三井不,東P,"1,697.5",+23.0,+1.37,7973500,16.2,1.41,2.18,13535016250
76,2181,パーソルＨＤ,東P,238.4,+3.0,+1.27,7941600,13.0,2.56,4.61,1893277440
77,6526,ソシオネクス,東P,"2,235.0",-30.0,-1.32,7793400,39.2,2.94,2.24,17418249000
78,6366,千代建,東S,822,+28,+3.53,7739300,30.8,6.39,ー,6361704600
79,4183,三井化学,東P,"1,999.0",+47.5,+2.43,7704000,16.1,0.84,3.75,15400296000
80,1366,ｉＦ日経Ｗベ,東Ｅ,83,-1,-1.19,7625850,ー,ー,ー,632945550
81,8031,三井物,東P,"6,132",+264,+4.50,7539400,18.9,1.98,2.28,46231600800
82,2371,カカクコム,東P,"3,425.0",+500.0,+17.09,7534200,32.7,10.4,ー,25804635000
83,7202,いすゞ,東P,"2,288.5",+150.5,+7.04,7460400,9.83,1.06,4.11,17073125400
84,6701,ＮＥＣ,東P,"4,190",+60,+1.45,7433400,ー,2.53,0.95,31145946000
85,6315,ＴＯＷＡ,東P,"2,688",+13,+0.49,7431900,28.8,2.86,0.89,19976947200
86,8410,セブン銀,東P,274.9,+4.9,+1.81,7407900,18.9,1.14,4.00,2036431709
87,1803,清水建,東P,"3,127.0",-338.0,-9.75,7279700,16.3,2.17,2.46,22763621900
88,4911,資生堂,東P,"3,101.0",-203.0,-6.14,7088000,29.5,2.04,1.93,21979888000
89,4568,第一三共,東P,"2,725.5",-12.5,-0.46,7061800,19.1,2.98,3.67,19246935900
90,8411,みずほＦＧ,東P,"7,050",+80,+1.15,7008000,15.2,1.54,2.06,49406400000
91,5076,インフロニア,東P,"2,394.0",+5.0,+0.21,6848700,10.4,1.19,4.18,16395787800
92,4063,信越化,東P,"7,417",-103,-1.37,6777500,ー,3.09,ー,50268717500
93,6902,デンソー,東P,"1,917.0",+39.0,+2.08,6720900,13.5,0.94,3.86,12883965300
94,7220,武蔵精密,東P,"6,210","+1,000",+19.19,6703700,62.6,3.34,0.64,41629977000
95,3810,ＣＳＨＤ,東S,345,-30,-8.00,6654800,ー,4.09,ー,2295906000
96,6702,富士通,東P,"3,356.0",+49.0,+1.48,6636800,18.8,2.88,1.64,22273100800
97,3092,ＺＯＺＯ,東P,"1,018.0",+17.0,+1.70,6634100,18.1,8.43,3.93,6753513800
98,5856,ＬＩＥＨ,東S,23,+1,+4.55,6614500,ー,1.01,ー,152133500
99,1356,ＴＰＸベア２,東Ｅ,119.0,-3.1,-2.54,6596280,ー,ー,ー,784957320
100,2897,日清食ＨＤ,東P,"2,609.0",-111.0,-4.08,6582500,16.0,1.45,2.68,17173742500
101,4507,塩野義,東P,"2,978.0",-193.0,-6.09,6495900,12.1,1.50,2.55,19344790200
102,3382,セブン＆アイ,東P,"1,873.5",-5.5,-0.29,6455400,16.0,1.20,3.20,12094191900
103,4651,サニックスＨ,東S,258,+23,+9.79,6385200,15.1,1.25,0.78,1647381600
104,7162,アストマクス,東S,379,+42,+12.46,6373900,2.55,0.98,2.11,2415708100
105,1605,ＩＮＰＥＸ,東P,"3,930",-14,-0.35,6330200,11.4,0.93,2.75,24877686000
106,3697,ＳＨＩＦＴ,東P,631.4,-27.6,-4.19,6251200,ー,4.22,ー,3947007680
107,8572,アコム,東S,455.7,-33.6,-6.87,6227100,11.2,0.99,4.83,2837689470
108,9005,東急,東P,"1,645.5",+34.0,+2.11,6207600,10.4,1.03,1.94,10214605800
109,1357,日経Ｄインバ,東Ｅ,"3,302",-59,-1.76,6172931,ー,ー,ー,20383018162
110,3103,ユニチカ,東S,"2,315",+54,+2.39,6142400,6.67,2.94,ー,14219656000
111,4680,ラウンドワン,東P,863.0,+1.6,+0.19,6076700,12.4,2.75,2.09,5244192100
112,6479,ミネベア,東P,"3,914.0",+348.0,+9.76,5903700,18.9,1.75,1.53,23107081800
113,7269,スズキ,東P,"1,808.0",+27.0,+1.52,5800200,8.94,1.06,2.54,10486761600
114,6857,アドテスト,東P,"28,290",-415,-1.45,5799400,44.1,25.8,ー,164065026000
115,8766,東京海上,東P,"7,369",+229,+3.21,5780900,13.9,2.66,2.86,42599452100
116,5411,ＪＦＥ,東P,"1,720.5",+37.5,+2.23,5780000,7.30,0.42,4.65,9944490000
117,7752,リコー,東P,"1,433.5",+57.5,+4.18,5777600,13.2,0.71,3.07,8282189600
118,6954,ファナック,東P,"7,680",-70,-0.90,5749400,38.8,3.84,ー,44155392000
119,4503,アステラス,東P,"2,377.0",+49.0,+2.10,5716300,14.2,2.33,3.37,13587645100
120,8750,第一ライフ,東P,"1,502.0",+23.0,+1.56,5699100,13.3,1.33,3.46,8560048200
121,3664,ＷＩＺＥ,東G,33,-1,-2.94,5686300,ー,2.10,ー,187647900
122,7272,ヤマハ発,東P,"1,168.0",+22.0,+1.92,5462900,11.3,1.00,4.28,6380667200
123,8267,イオン,東P,"1,522.5",+22.5,+1.50,5372400,57.7,3.46,0.99,8179479000
124,4661,ＯＬＣ,東P,"2,170.0",-12.5,-0.57,5341200,31.3,3.23,0.74,11590404000
125,9107,川崎汽,東P,"2,510.0",-12.5,-0.50,5250400,16.7,0.88,4.78,13178504000
126,1662,石油資源,東P,"1,998",-200,-9.10,5240000,8.52,0.82,2.25,10469520000
127,7701,島津,東P,"3,498.0",-174.0,-4.74,5198000,18.4,1.79,2.00,18182604000
128,6590,芝浦,東P,"5,070",+185,+3.79,5000300,28.0,5.99,1.26,25351521000
129,7004,カナデビア,東P,"1,407",+139,+10.96,4995900,11.3,1.20,2.70,7029231300
130,1568,ＴＰＸブル,東Ｅ,934.0,+22.0,+2.41,4969790,ー,ー,ー,4641783860
131,6178,日本郵政,東P,"1,941.5",+30.5,+1.60,4964600,17.0,0.57,2.58,9638770900
132,7182,ゆうちょ銀,東P,"2,849.0",+7.5,+0.26,4953500,20.3,1.08,2.46,14112521500
133,8002,丸紅,東P,"5,740",+220,+3.99,4925800,16.2,2.15,2.00,28274092000
134,4205,ゼオン,東P,"2,299.5",+309.5,+15.55,4914800,12.2,1.17,3.44,11301582600
135,6971,京セラ,東P,"2,881.5",+34.0,+1.19,4893700,26.9,1.14,1.94,14101196550
136,4004,レゾナック,東P,"17,815",0,0.00,4870500,41.9,4.54,0.36,86767957500
137,7186,横浜ＦＧ,東P,"1,618.0",+19.5,+1.22,4817300,13.9,1.28,2.90,7794391400
138,3405,クラレ,東P,"1,648.0",-32.0,-1.90,4810600,12.4,0.67,3.88,7927868800
139,4612,日本ペＨＤ,東P,982.3,+16.9,+1.75,4770600,11.5,1.26,1.73,4686160380
140,4543,テルモ,東P,"1,950.0",+28.5,+1.48,4704000,21.2,1.89,1.54,9172800000
141,6480,トムソン,東P,"1,920",-10,-0.52,4702500,19.7,1.61,1.67,9028800000
142,6506,安川電,東P,"6,980",+10,+0.14,4650800,38.5,3.74,1.03,32462584000
143,2802,味の素,東P,"5,483",+44,+0.81,4630900,43.7,6.81,0.91,25391224700
144,4204,積水化,東P,"2,324.0",-38.5,-1.63,4629200,12.3,1.10,3.49,10758260800
145,6993,大黒屋,東S,108,+5,+4.85,4583100,ー,14.2,ー,494974800
146,6098,リクルート,東P,"7,800",+227,+3.00,4579200,22.5,6.94,0.32,35717760000
147,8591,オリックス,東P,"6,018",+32,+0.53,4551800,12.5,1.48,3.11,27392732400
148,6503,三菱電,東P,"6,468",+95,+1.49,4512200,27.9,2.95,ー,29184909600
149,6305,日立建機,東P,"5,290",-153,-2.81,4500300,14.1,1.25,3.59,23806587000
150,2502,アサヒ,東P,"1,535.5",+16.5,+1.09,4477600,13.4,0.80,3.39,6875354800
151,9831,ヤマダＨＤ,東P,577.8,+12.5,+2.21,4474800,13.8,0.61,2.94,2585539440
152,7270,ＳＵＢＡＲＵ,東P,"2,346.0",+58.0,+2.53,4376700,18.7,0.61,4.90,10267738200
153,6326,クボタ,東P,"2,894.5",+24.5,+0.85,4368900,15.7,1.22,1.80,12645781050
154,2914,ＪＴ,東P,"6,180",+122,+2.01,4356700,19.3,2.69,3.92,26924406000
155,190A,コーディア,東G,137,-14,-9.27,4278400,ー,4.47,ー,586140800
156,8725,ＭＳ＆ＡＤ,東P,"4,414",+129,+3.01,4277700,8.21,1.39,3.51,18881767800
157,6965,ホトニクス,東P,"2,162.5",-14.5,-0.67,4178000,43.9,1.97,1.76,9034925000
158,4751,サイバー,東P,"1,257.0",+20.0,+1.62,4142500,23.2,3.27,1.51,5207122500
159,9503,関西電,東P,"2,340.5",-40.0,-1.68,4135400,8.41,0.75,3.42,9678903700
160,278A,テラドローン,東G,"11,470",-930,-7.50,4134500,ー,23.1,ー,47422715000
161,6869,シスメックス,東P,"1,342.0",+39.0,+2.99,4131600,23.6,1.65,2.83,5544607200
162,8053,住友商,東P,"7,699",+271,+3.65,4103900,14.6,1.98,2.08,31595926100
163,3064,モノタロウ,東P,"1,848.0",+31.0,+1.71,4101700,25.1,7.89,2.00,7579941600
164,8086,ニプロ,東P,"1,630.5",+170.0,+11.64,4084400,17.7,0.97,1.96,6659614200
165,7832,バンナムＨＤ,東P,"3,817.0",+168.0,+4.60,4079800,18.8,2.84,ー,15572596600
166,8789,フィンテック,東S,136,+6,+4.62,4022600,5.69,1.92,3.68,547073600
167,5074,テスＨＤ,東P,"1,103",+51,+4.85,3996000,64.8,1.65,0.53,4407588000
168,7868,広済堂ＨＤ,東P,698,+14,+2.05,3994200,21.8,2.44,1.91,2787951600
169,4477,ＢＡＳＥ,東G,267,-17,-5.99,3993400,20.5,2.11,1.87,1066237800
170,2801,キッコマン,東P,"1,402.0",+19.0,+1.37,3976300,21.2,2.32,1.78,5574772600
171,3197,すかいらーく,東P,"2,999.0",-48.0,-1.58,3974500,35.0,3.59,0.87,11919525500
172,2146,ＵＴ,東P,181,+1,+0.56,3928300,16.9,4.07,5.99,711022300
173,6232,ＡＣＳＬ,東G,"3,010",-155,-4.90,3926300,ー,35.0,ー,11818163000
174,4502,武田,東P,"5,192",+24,+0.46,3887700,49.4,1.06,3.93,20184938400
175,8601,大和,東P,"1,495.0",+26.5,+1.80,3881500,ー,1.17,ー,5802842500
176,3110,日東紡,東P,"25,790","-3,210",-11.07,3827200,55.2,5.41,0.54,98703488000
177,7731,ニコン,東P,"2,141.5",-18.0,-0.83,3806700,70.5,1.20,0.93,8152048050
178,4902,コニカミノル,東P,538.6,-11.1,-2.02,3789200,9.86,0.51,1.86,2040863120
179,1911,住友林,東P,"1,316.5",-6.5,-0.49,3742600,8.50,0.78,3.80,4927132900
180,7167,めぶきＦＧ,東P,"1,366.5",+4.0,+0.29,3722500,13.5,1.19,2.93,5086796250
181,3289,東急不ＨＤ,東P,"1,398.5",+9.5,+0.68,3695000,9.97,1.11,3.58,5167457500
182,9020,ＪＲ東日本,東P,"3,764.0",+71.0,+1.92,3644200,16.7,1.39,2.23,13716768800
183,8697,日本取引所,東P,"1,848.5",+19.5,+1.07,3644100,24.5,5.51,3.30,6736118850
184,6085,アーキテクツ,東G,483,-64,-11.70,3642000,"1,464",-249,ー,1759086000
185,5713,住友鉱,東P,"10,820",+95,+0.89,3612200,21.1,1.41,1.91,39084004000
186,5991,ニッパツ,東P,"3,593.0",+148.0,+4.30,3601800,16.2,1.69,1.92,12941267400
187,4385,メルカリ,東P,"4,195",+381,+9.99,3594400,ー,5.76,ー,15078508000
188,8593,三菱ＨＣキャ,東P,"1,435.5",-4.5,-0.31,3582500,12.9,1.08,3.13,5142678750
189,3099,三越伊勢丹,東P,"3,200.0",+110.0,+3.56,3563400,18.2,1.81,2.50,11402880000
190,2432,ディーエヌエ,東P,"2,559.0",-102.0,-3.83,3541300,ー,1.13,ー,9062186700
191,7238,ブレーキ,東P,132,0,0.00,3528800,14.3,1.12,ー,465801600
192,4536,参天薬,東P,"1,815.0",+253.5,+16.23,3528600,14.6,1.97,2.31,6404409000
193,6269,三井海洋,東P,"12,165",-890,-6.82,3497500,14.4,3.43,1.64,42547087500
194,4061,デンカ,東P,"4,245",-145,-3.30,3466300,22.9,1.18,2.36,14714443500
195,7751,キヤノン,東P,"4,169",+58,+1.41,3439400,10.8,1.05,3.84,14338858600
196,3861,王子ＨＤ,東P,835.8,+5.8,+0.70,3422600,12.9,0.68,4.31,2860609080
197,5108,ブリヂストン,東P,"3,308.0",+34.0,+1.04,3410600,12.2,1.13,3.78,11282264800
198,290A,Ｓｙｎｓ,東G,"1,593",+145,+10.01,3388500,80.1,5.59,ー,5397880500
199,2134,北浜ＣＰ,東S,29,-1,-3.33,3340100,ー,2.83,ー,96862900
200,8783,ａｂｃ,東S,135,-40,-22.86,3325100,ー,0.54,ー,448888500
201,5706,三井金属,東P,"54,900","+4,050",+7.96,3317800,41.9,7.62,0.51,182147220000
202,9602,東宝,東P,"1,364.5",+7.0,+0.52,3257300,27.7,2.20,1.61,4444585850
203,9697,カプコン,東P,"3,296.0",-135.0,-3.93,3252200,23.8,5.16,1.40,10719251200
204,6619,ＷＳＣＯＰＥ,東P,260,+8,+3.17,3219100,ー,0.38,ー,836966000
205,2503,キリンＨＤ,東P,"2,514.5",+39.5,+1.60,3201500,13.0,1.57,3.02,8050171750
206,6613,ＱＤレーザ,東G,"1,641",-39,-2.32,3198400,ー,13.7,ー,5248574400
207,7951,ヤマハ,東P,"1,109.5",+49.5,+4.67,3189800,17.4,1.02,2.34,3539083100
208,9201,ＪＡＬ,東P,"2,539.5",-4.5,-0.18,3177800,9.92,0.85,3.78,8070023100
209,9412,スカＪＳＡＴ,東P,"4,205",+175,+4.34,3162100,44.1,3.93,1.14,13296630500
210,1893,五洋建,東P,"2,090.0",-75.5,-3.49,3158800,16.3,2.88,2.49,6601892000
211,268A,リガクＨＤ,東P,"2,825",+141,+5.25,3148600,51.2,7.32,0.67,8894795000
212,1812,鹿島,東P,"6,477",-93,-1.42,3133000,17.8,2.27,2.04,20292441000
213,6301,コマツ,東P,"6,638",-7,-0.11,3128800,18.8,1.70,2.86,20768974400
214,6324,ハーモニック,東P,"6,970",+370,+5.61,3123000,147,8.21,0.29,21767310000
215,2331,ＡＬＳＯＫ,東P,"1,133.0",+7.0,+0.62,3098700,14.8,1.44,2.91,3510827100
216,9101,郵船,東P,"5,358",+57,+1.08,3088100,11.1,0.70,3.73,16546039800
217,8802,菱地所,東P,"4,483",-32,-0.71,3079500,23.0,2.01,1.09,13805398500
218,9166,ＧＥＮＤＡ,東G,490,-14,-2.78,3038800,ー,1.38,1.63,1489012000
219,2315,ＣＡＩＣＡＤ,東S,67,0,0.00,3019600,134,3.43,ー,202313200
220,1570,日経レバ,東Ｅ,"66,000","+1,170",+1.80,3004232,ー,ー,ー,198279312000
221,5202,板硝子,東P,482,-3,-0.62,2997500,22.9,0.45,ー,1444795000
222,6920,レーザーテク,東P,"42,490","-1,000",-2.30,2977300,52.9,16.9,0.77,126505477000
223,7003,三井Ｅ＆Ｓ,東P,"5,560",-40,-0.71,2954800,18.1,2.74,0.90,16428688000
224,8368,百五銀,東P,"1,994",+181,+9.98,2942300,16.7,0.94,2.11,5866946200
225,7453,良品計画,東P,"3,492.0",+52.0,+1.51,2934200,29.9,4.92,0.92,10246226400
226,4732,ＵＳＳ,東P,"1,690.0",-52.0,-2.99,2916900,18.9,3.79,3.25,4929561000
227,3315,日本コークス,東P,101,0,0.00,2852400,ー,0.80,ー,288092400
228,6367,ダイキン,東P,"25,780","+1,670",+6.93,2850900,27.2,2.32,1.40,73496202000
229,8015,豊田通商,東P,"7,397",+267,+3.74,2832700,19.5,2.47,1.69,20953481900
230,2120,ＬＩＦＵＬＬ,東P,182,-11,-5.70,2769800,12.3,0.86,2.86,504103600
231,4202,ダイセル,東P,"1,158.0",+18.0,+1.58,2723500,9.24,0.83,ー,3153813000
232,402A,アクセルＨＤ,東G,708,+30,+4.42,2686900,ー,6.26,ー,1902325200
233,9735,セコム,東P,"6,095",+506,+9.05,2669200,23.3,1.88,1.97,16268774000
234,4263,サスメド,東G,989,+11,+1.12,2644800,ー,4.14,ー,2615707200
235,2267,ヤクルト,東P,"2,800.5",+180.5,+6.89,2639800,17.5,1.34,2.57,7392759900
236,4528,小野薬,東P,"2,553.0",+74.0,+2.99,2630000,16.9,1.41,3.13,6714390000
237,2871,ニチレイ,東P,"1,845.0",+17.0,+0.93,2623000,13.8,1.61,3.61,4839435000
238,9202,ＡＮＡＨＤ,東P,"2,765.5",-24.0,-0.86,2618100,12.9,0.83,2.17,7240355550
239,1963,日揮ＨＤ,東P,"2,451.5",+27.5,+1.13,2617400,19.8,1.38,1.63,6416556100
240,6460,セガサミー,東P,"2,176.0",-118.0,-5.14,2604700,13.6,1.24,2.53,5667827200
241,3391,ツルハＨＤ,東P,"2,063.5",+31.0,+1.53,2586000,22.5,1.07,2.33,5336211000
242,7256,河西工,東S,500,+23,+4.82,2565700,4.84,2.01,ー,1282850000
243,6417,ＳＡＮＫＹＯ,東P,"1,732.0",-83.0,-4.57,2554700,8.55,1.38,4.62,4424740400
244,3632,グリーＨＤ,東P,415,+52,+14.33,2550900,ー,0.77,5.18,1058623500
245,9104,商船三井,東P,"5,873",+27,+0.46,2542200,11.9,0.70,3.49,14930340600
246,4368,扶桑化学,東P,"4,410",+420,+10.53,2541600,28.1,3.98,0.63,11208456000
247,5838,楽天銀,東P,"6,156",-266,-4.14,2524200,13.2,2.89,ー,15538975200
248,8219,青山商,東P,696,-76,-9.84,2513500,13.0,0.56,5.46,1749396000
249,7181,かんぽ生命,東P,"1,618.0",+64.0,+4.12,2506300,11.0,0.43,2.55,4055193400
250,8303,ＳＢＩ新生銀,東P,"1,656.5",-2.0,-0.12,2505100,ー,1.20,2.54,4149698150
251,5711,三菱マ,東P,"6,100",+283,+4.87,2487800,16.3,1.08,1.90,15175580000
252,8630,ＳＯＭＰＯ,東P,"6,084",+191,+3.24,2480500,9.36,1.08,2.47,15091362000
253,5831,しずおかＦＧ,東P,"2,892.5",-8.5,-0.29,2473700,14.6,1.25,3.39,7155177250
254,3105,日清紡ＨＤ,東P,"2,418.0",+190.5,+8.55,2472700,37.8,1.25,1.49,5978988600
255,9022,ＪＲ東海,東P,"3,626.0",+44.0,+1.23,2442600,7.75,0.68,0.88,8856867600
256,4419,フィナＨＤ,東G,"1,287",+32,+2.55,2436800,28.8,6.35,ー,3136161600
257,5110,住友ゴ,東P,"2,011.5",+13.0,+0.65,2435700,9.61,0.74,4.18,4899410550
258,5301,東海カーボン,東P,"1,338.0",-5.5,-0.41,2431000,23.8,0.90,2.99,3252678000
259,2264,森永乳,東P,"4,264",-367,-7.92,2423300,17.2,1.25,2.35,10332951200
260,4324,電通グループ,東P,"3,111.0",+25.0,+0.81,2410800,11.6,2.15,ー,7499998800
261,1515,日鉄鉱,東P,"2,516",-40,-1.56,2408100,16.4,1.25,2.46,6058779600
262,4088,エアウォータ,東P,"2,101",+35,+1.69,2406600,ー,1.08,3.57,5056266600
263,4519,中外薬,東P,"7,805",+11,+0.14,2385200,ー,6.73,1.69,18616486000
264,7276,小糸製,東P,"2,800.0",+164.5,+6.24,2367300,18.7,1.20,2.07,6628440000
265,6976,太陽誘電,東P,"6,544",+42,+0.65,2367200,45.5,2.38,1.38,15490956800
266,7735,スクリン,東P,"11,215",-215,-1.88,2359000,19.3,4.36,1.56,26456185000
267,3443,川田テク,東P,"1,274",-263,-17.11,2353400,9.32,0.67,3.30,2998231600
268,8698,マネックスＧ,東P,680,+5,+0.74,2353300,ー,1.35,4.53,1600244000
269,5406,神戸鋼,東P,"1,960.5",-19.5,-0.98,2340700,7.75,0.61,4.08,4588942350
270,6770,アルプスアル,東P,"2,224.5",+72.0,+3.34,2333200,14.5,0.97,2.88,5190203400
271,6923,スタンレー,東P,"3,543.0",+337.0,+10.51,2332500,12.8,0.96,3.13,8264047500
272,9973,ＫＯＺＯＨＤ,東S,23,0,0.00,2331800,128,12.2,ー,53631400
273,6173,アクアライン,東G,31,-1,-3.13,2329400,66.0,2.50,ー,72211400
274,8524,北洋銀,東P,983,-18,-1.80,2324800,12.5,0.95,3.26,2285278400
275,4980,デクセリ,東P,"2,648.5",-32.5,-1.21,2317200,16.1,4.06,2.42,6137104200
276,485A,ＰｏｗｅｒＸ,東G,"13,200",+120,+0.92,2313300,402,80.6,ー,30535560000
