No,コード,銘柄名,市場,株価,前日比,前日比(%),出来高(株),PER(倍),PBR(倍),利回り(%),売買金額
79,7269,スズキ,東P,"1,943.0",+24.5,+1.28,6336900,9.61,1.13,2.37,12312596700
80,7261,マツダ,東P,"1,116.0",+20.0,+1.82,6275100,35.2,0.39,4.93,7003011600
81,5856,ＬＩＥＨ,東S,29,-1,-3.33,6205300,ー,1.27,ー,179953700
82,6526,ソシオネクス,東P,"1,866.0",+71.0,+3.96,6120400,48.8,2.54,2.68,11420666400
83,8410,セブン銀,東P,275.5,+4.6,+1.70,6100700,29.3,1.18,3.99,1680742850
84,8113,ユニチャーム,東P,939.7,+15.4,+1.67,6046100,18.8,2.05,2.34,5681520170
85,186A,アストロＨＤ,東G,"1,038",+35,+3.49,5957600,ー,13.5,ー,6183988800
86,8267,イオン,東P,"1,936.5",+15.0,+0.78,5902200,82.4,4.64,0.71,11429610300
87,4503,アステラス,東P,"2,538.5",+53.0,+2.13,5882800,18.2,2.58,3.07,14933487800
88,8601,大和,東P,"1,560.5",+60.5,+4.03,5854600,ー,1.26,2.82,9136103300
89,5802,住友電,東P,"10,210",+708,+7.45,5844000,24.9,3.20,1.16,59667240000
90,7777,３ＤＭ,東G,453,+31,+7.35,5819200,55.5,12.1,ー,2636097600
91,8002,丸紅,東P,"5,610",+254,+4.74,5783700,17.0,2.22,1.92,32446557000
92,6963,ローム,東P,"3,337.0",+167.0,+5.27,5773600,129,1.39,1.50,19266503200
93,8725,ＭＳ＆ＡＤ,東P,"4,214",+203,+5.06,5662000,10.4,1.33,3.68,23859668000
94,6503,三菱電,東P,"5,539",+264,+5.00,5387700,31.5,2.72,0.99,29842470300
95,8303,ＳＢＩ新生銀,東P,"1,720.0",+24.5,+1.45,5379600,15.3,1.29,1.98,9252912000
96,3382,セブン＆アイ,東P,"2,080.0",+33.0,+1.61,5376500,17.8,1.37,2.40,11183120000
97,4062,イビデン,東P,"8,478",+643,+8.21,5320700,64.0,4.36,0.29,45108894600
98,6701,ＮＥＣ,東P,"4,042",-7,-0.17,5238900,ー,2.60,0.79,21175633800
99,4563,アンジェス,東G,60,+4,+7.14,5184500,ー,7.96,ー,311070000
100,3402,東レ,東P,"1,111.0",+36.5,+3.40,5157000,19.7,0.92,1.80,5729427000
101,9201,ＪＡＬ,東P,"2,691.0",+67.5,+2.57,5054300,9.40,0.95,3.57,13601121300
102,9831,ヤマダＨＤ,東P,544.3,+6.6,+1.23,4999600,13.3,0.57,3.12,2721282280
103,4543,テルモ,東P,"2,094.5",+6.0,+0.29,4978100,22.7,2.03,1.43,10426630450
104,7272,ヤマハ発,東P,"1,110.0",+12.0,+1.09,4972700,10.8,0.95,4.50,5519697000
105,8136,サンリオ,東P,"5,300",+56,+1.07,4943900,24.7,9.33,1.25,26202670000
106,6326,クボタ,東P,"2,535.0",+32.0,+1.28,4941700,13.7,1.10,2.05,12527209500
107,6525,コクサイエレ,東P,"5,879",+403,+7.36,4917900,49.2,6.45,0.61,28912334100
108,9104,商船三井,東P,"6,532",+122,+1.90,4874700,11.2,0.83,3.06,31841540400
109,8697,日本取引所,東P,"1,881.5",+34.5,+1.87,4853200,24.6,6.04,3.24,9131295800
110,3777,環境フレンド,東G,60,+2,+3.45,4793900,ー,4.95,ー,287634000
111,1568,ＴＰＸブル,東Ｅ,802.9,+38.8,+5.08,4761690,ー,ー,ー,3823160901
112,5411,ＪＦＥ,東P,"1,887.0",-8.5,-0.45,4747700,16.0,0.47,4.24,8958909900
113,6098,リクルート,東P,"6,416",-123,-1.88,4694500,18.6,5.73,0.39,30119912000
114,6178,日本郵政,東P,"1,858.5",+54.0,+2.99,4654700,16.3,0.55,2.69,8650759950
115,3697,ＳＨＩＦＴ,東P,638.4,-6.4,-0.99,4578700,ー,3.85,ー,2923042080
116,268A,リガクＨＤ,東P,"2,199",+220,+11.12,4561800,39.8,5.63,0.86,10031398200
117,3070,ジェリビンズ,東G,89,+2,+2.30,4530700,43.0,1.49,ー,403232300
118,4502,武田,東P,"5,820",+157,+2.77,4521900,59.7,1.20,3.44,26317458000
119,6594,ニデック,東P,"2,190",+19,+0.88,4508400,ー,1.43,ー,9873396000
120,1803,清水建,東P,"2,976.0",+146.0,+5.16,4313600,18.4,2.25,2.18,12837273600
121,5019,出光興産,東P,"1,488.5",+28.5,+1.95,4293500,24.3,1.04,2.42,6390874750
122,3861,王子ＨＤ,東P,872.7,+5.9,+0.68,4287900,15.5,0.74,4.13,3742050330
123,7003,三井Ｅ＆Ｓ,東P,"6,290",+297,+4.96,4260900,20.5,3.10,0.79,26801061000
124,6869,シスメックス,東P,"1,350.0",-6.0,-0.44,4233500,20.5,1.68,2.81,5715225000
125,4612,日本ペＨＤ,東P,"1,000.0",+18.7,+1.91,4232000,11.7,1.29,1.70,4232000000
126,2914,ＪＴ,東P,"5,950",+130,+2.23,4224000,18.5,2.58,4.07,25132800000
127,9101,郵船,東P,"5,729",+49,+0.86,4216900,11.1,0.81,3.93,24158620100
128,9503,関西電,東P,"2,624.0",+94.5,+3.74,4213100,8.12,0.87,2.86,11055174400
129,5713,住友鉱,東P,"9,240",+413,+4.68,4209600,17.9,1.32,1.98,38896704000
130,1615,野村東証銀行,東Ｅ,585.0,+21.3,+3.78,4197510,ー,ー,ー,2455543350
131,5406,神戸鋼,東P,"1,957.0",-22.0,-1.11,4155200,7.74,0.64,4.09,8131726400
132,6965,ホトニクス,東P,"1,966.0",+114.5,+6.18,4140500,40.1,1.80,1.93,8140223000
133,7453,良品計画,東P,"3,485.0",+115.0,+3.41,4136600,34.9,5.04,0.80,14416051000
134,7270,ＳＵＢＡＲＵ,東P,"2,585.0",+25.0,+0.98,4096700,14.8,0.67,4.45,10589969500
135,8473,ＳＢＩ,東P,"2,993.5",+29.5,+1.00,4076300,ー,1.11,3.17,12202404050
136,4661,ＯＬＣ,東P,"2,681.0",-3.0,-0.11,3999400,38.8,4.09,0.52,10722391400
137,3656,ＫＬａｂ,東P,332,+2,+0.61,3970000,ー,2.54,ー,1318040000
138,8593,三菱ＨＣキャ,東P,"1,448.0",+33.0,+2.33,3955100,13.0,1.09,3.11,5726984800
139,3407,旭化成,東P,"1,557.5",+27.5,+1.80,3888900,14.6,1.05,2.57,6056961750
140,7012,川重,東P,"15,105",-15,-0.10,3881200,28.1,3.13,1.10,58625526000
141,8515,アイフル,東P,465,+10,+2.20,3862300,8.07,0.94,2.58,1795969500
142,8524,北洋銀,東P,991,+57,+6.10,3845600,15.3,0.93,2.62,3810989600
143,4901,富士フイルム,東P,"2,975.5",+30.5,+1.04,3816400,13.6,0.96,2.35,11355698200
144,6971,京セラ,東P,"2,454.5",+44.0,+1.83,3785500,27.0,0.96,2.04,9291509750
145,1699,野村原油,東Ｅ,578.8,-7.2,-1.23,3783780,ー,ー,ー,2190051864
146,1570,日経レバ,東Ｅ,"47,830","+2,560",+5.65,3767772,ー,ー,ー,180212534760
147,7186,横浜ＦＧ,東P,"1,436.0",+41.0,+2.94,3741600,15.5,1.15,2.65,5372937600
148,4427,エデュラボ,東G,284,+39,+15.92,3709800,290,2.25,ー,1053583200
149,8802,菱地所,東P,"4,559",+83,+1.85,3696500,25.1,2.18,1.01,16852343500
150,9502,中部電,東P,"2,617.0",+85.0,+3.36,3656400,10.7,0.66,2.67,9568798800
151,6920,レーザーテク,東P,"33,410","+1,540",+4.83,3641600,41.6,13.3,0.98,121665856000
152,3315,日本コークス,東P,111,-3,-2.63,3630500,ー,0.87,ー,402985500
153,9509,北海電,東P,"1,091.0",+41.5,+3.95,3518600,8.43,0.65,2.75,3838792600
154,4881,ファンペップ,東G,87,-1,-1.14,3505100,ー,2.47,ー,304943700
155,6301,コマツ,東P,"6,428",+171,+2.73,3504500,18.1,1.72,2.96,22526926000
156,1366,ｉＦ日経Ｗベ,東Ｅ,121,-8,-6.20,3479254,ー,ー,ー,420989734
157,9020,ＪＲ東日本,東P,"3,635.0",+46.0,+1.28,3452500,17.3,1.36,1.93,12549837500
158,4307,野村総研,東P,"4,246",-47,-1.09,3414100,23.4,4.85,1.74,14496268600
159,2503,キリンＨＤ,東P,"2,468.5",+25.0,+1.02,3402500,12.8,1.55,3.08,8399071250
160,5108,ブリヂストン,東P,"3,342.0",+54.0,+1.64,3357600,12.5,1.16,3.74,11221099200
161,6361,荏原,東P,"4,848",+361,+8.05,3352000,25.6,4.35,1.36,16250496000
162,7205,日野自,東P,416,+7,+1.71,3304400,3.18,1.11,ー,1374630400
163,4593,ヘリオス,東G,397,+4,+1.02,3273800,ー,11.0,ー,1299698600
164,1662,石油資源,東P,"2,456",-64,-2.54,3183200,14.0,1.11,1.63,7817939200
165,6954,ファナック,東P,"5,914",+125,+2.16,3147600,34.9,3.07,ー,18614906400
166,281A,インフォメテ,東G,560,-100,-15.15,3113600,ー,5.12,ー,1743616000
167,6731,ピクセラ,東S,39,0,0.00,3101300,ー,6.69,ー,120950700
168,8035,東エレク,東P,"40,360","+1,230",+3.14,3091900,33.5,9.29,1.49,124789084000
169,9843,ニトリＨＤ,東P,"2,679.5",+19.5,+0.73,3087900,16.1,1.56,1.15,8274028050
170,1306,野村東証指数,東Ｅ,"3,836",+93,+2.48,3073180,ー,ー,ー,11788718480
171,6356,日ギア,東S,"1,584",+62,+4.07,3071000,15.2,1.65,0.51,4864464000
172,5938,ＬＩＸＩＬ,東P,"1,688.0",+24.5,+1.47,3055900,60.7,0.73,5.33,5158359200
173,2802,味の素,東P,"4,481",+188,+4.38,3042000,33.1,5.78,1.07,13631202000
174,8630,ＳＯＭＰＯ,東P,"6,096",+341,+5.93,3034200,9.40,1.09,2.46,18496483200
175,3923,ラクス,東P,746.2,+4.4,+0.59,2986300,21.8,9.51,0.46,2228377060
176,6378,木村化,東S,"1,861",+132,+7.63,2968200,19.7,1.86,2.20,5523820200
177,8331,千葉銀,東P,"2,099.5",+75.5,+3.73,2953100,16.3,1.18,2.48,6200033450
178,9697,カプコン,東P,"3,364.0",-100.0,-2.89,2943000,27.6,5.63,1.19,9900252000
179,8053,住友商,東P,"5,832",+130,+2.28,2930800,12.2,1.53,2.40,17092425600
180,4183,三井化学,東P,"1,925.0",+41.0,+2.18,2914300,17.2,0.82,3.90,5610027500
181,2801,キッコマン,東P,"1,335.0",-7.5,-0.56,2898500,20.6,2.26,1.87,3869497500
182,1911,住友林,東P,"1,426.0",+8.0,+0.56,2867300,9.18,0.87,3.51,4088769800
183,8591,オリックス,東P,"4,807",+143,+3.07,2837600,12.0,1.15,2.50,13640343200
184,9022,ＪＲ東海,東P,"4,274",+118,+2.84,2827600,8.13,0.82,0.75,12085162400
185,6988,日東電,東P,"3,210.0",+42.0,+1.33,2826800,15.9,1.96,1.87,9074028000
186,8795,Ｔ＆Ｄ,東P,"3,968",+222,+5.93,2812800,16.1,1.18,3.28,11161190400
187,4751,サイバー,東P,"1,371.5",+1.0,+0.07,2806000,25.3,3.81,1.39,3848429000
188,8233,高島屋,東P,"1,877.5",+44.5,+2.43,2780000,ー,1.15,1.81,5219450000
189,4422,ＶＮＸ,東G,571,+49,+9.39,2768800,ー,6.34,ー,1580984800
190,8830,住友不,東P,"4,627",+118,+2.62,2701300,20.4,1.77,0.93,12498915100
191,4004,レゾナック,東P,"10,775",+210,+1.99,2672700,25.3,2.79,0.60,28798342500
192,7936,アシックス,東P,"4,330",+10,+0.23,2659700,27.9,11.3,0.88,11516501000
193,6753,シャープ,東P,580.5,-0.5,-0.09,2633200,7.11,1.47,ー,1528572600
194,7751,キヤノン,東P,"4,400",+43,+0.99,2628000,11.3,1.10,3.64,11563200000
195,1893,五洋建,東P,"1,800.0",+45.5,+2.59,2601400,15.4,2.65,2.44,4682520000
196,4507,塩野義,東P,"3,441.0",+122.0,+3.68,2576600,15.6,1.93,1.92,8866080600
197,1963,日揮ＨＤ,東P,"2,222.0",+86.5,+4.05,2574000,17.9,1.25,1.80,5719428000
198,8714,池田泉州ＨＤ,東P,889,+66,+8.02,2569500,15.0,1.02,2.70,2284285500
199,3231,野村不ＨＤ,東P,"1,044.0",+2.5,+0.24,2549900,11.9,1.19,3.83,2662095600
200,9506,東北電,東P,"1,169.0",+27.0,+2.36,2547100,4.33,0.53,3.42,2977559900
201,1802,大林組,東P,"3,913",+119,+3.14,2505300,15.8,2.25,2.22,9803238900
202,6479,ミネベア,東P,"2,732.0",+92.5,+3.50,2497700,15.5,1.30,1.83,6823716400
203,9166,ＧＥＮＤＡ,東G,590,+13,+2.25,2479000,ー,1.66,1.36,1462610000
204,2413,エムスリー,東P,"1,591.5",-2.5,-0.16,2428900,23.6,2.55,ー,3865594350
205,4582,シンバイオ,東G,119,+5,+4.39,2419200,ー,9.25,ー,287884800
206,3010,ポラリスＨＤ,東S,186,+9,+5.08,2410000,10.9,1.48,2.15,448260000
207,3088,マツキヨココ,東P,"2,424.0",+1.0,+0.04,2382500,17.1,1.82,1.98,5775180000
208,6383,ダイフク,東P,"5,668",+26,+0.46,2375100,26.1,4.62,1.45,13462066800
209,9508,九州電,東P,"1,807.5",+55.0,+3.14,2371600,6.37,1.07,2.77,4286667000
210,7259,アイシン,東P,"2,288.5",+41.0,+1.82,2356400,13.3,0.78,2.84,5392621400
211,402A,アクセルＨＤ,東G,615,+29,+4.95,2353200,ー,4.67,ー,1447218000
212,9202,ＡＮＡＨＤ,東P,"2,980.0",+45.5,+1.55,2343800,9.42,0.95,2.01,6984524000
213,8698,マネックスＧ,東P,699,+3,+0.43,2328000,ー,1.42,4.38,1627272000
214,4902,コニカミノル,東P,515.2,+15.6,+3.12,2327200,9.43,0.49,1.94,1198973440
215,2134,北浜ＣＰ,東S,29,+1,+3.57,2313400,ー,2.83,ー,67088600
216,5721,Ｓサイエンス,東S,111,+3,+2.78,2310700,ー,3.56,ー,256487700
217,6620,宮越ＨＤ,東P,750,+100,+15.38,2302500,ー,1.20,ー,1726875000
218,464A,ＱＰＳＨＤ,東G,"2,480",+205,+9.01,2293000,276,9.20,ー,5686640000
219,3289,東急不ＨＤ,東P,"1,377.0",+17.5,+1.29,2272000,10.9,1.16,3.23,3128544000
220,4528,小野薬,東P,"2,461.0",+73.5,+3.08,2269000,17.3,1.38,3.25,5584009000
221,485A,ＰｏｗｅｒＸ,東G,"4,180",-700,-14.34,2249000,127,25.4,ー,9400820000
222,6619,ＷＳＣＯＰＥ,東P,206,+13,+6.74,2242500,ー,0.30,ー,461955000
223,278A,テラドローン,東G,"4,095",+700,+20.62,2229400,ー,7.96,ー,9129393000
224,3994,マネフォ,東P,"3,642.0",+299.0,+8.94,2228500,ー,4.93,ー,8116197000
225,6506,安川電,東P,"4,510",+123,+2.80,2218400,31.6,2.53,1.51,10004984000
226,8088,岩谷産,東P,"2,034.5",-55.0,-2.63,2206800,11.6,1.14,2.31,4489734600
227,9504,中国電,東P,997.3,+14.7,+1.50,2204800,4.43,0.47,2.71,2198847040
228,6146,ディスコ,東P,"67,980","+2,590",+3.96,2198600,58.3,13.6,0.64,149460828000
229,7202,いすゞ,東P,"2,359.5",+25.0,+1.07,2198400,12.5,1.12,3.90,5187124800
230,4519,中外薬,東P,"8,462",+238,+2.89,2197300,ー,6.87,1.56,18593552600
231,4911,資生堂,東P,"3,046.0",+60.5,+2.03,2188700,29.0,2.03,1.97,6666780200
232,9023,東京メトロ,東P,"1,622.0",-3.5,-0.22,2175600,16.2,1.29,2.59,3528823200
233,8015,豊田通商,東P,"6,229",+127,+2.08,2173000,18.3,2.18,1.86,13535617000
234,6232,ＡＣＳＬ,東G,"1,542",+95,+6.57,2169200,ー,17.4,ー,3344906400
235,6472,ＮＴＮ,東P,338.4,+10.1,+3.08,2166300,ー,0.73,3.25,733075920
236,7832,バンナムＨＤ,東P,"4,080",-30,-0.73,2163900,20.3,3.08,1.79,8828712000
237,4586,メドレックス,東G,118,+8,+7.27,2150900,ー,3.52,ー,253806200
238,4893,ノイル,東G,154,+4,+2.67,2139900,ー,1.70,ー,329544600
239,1878,大東建,東P,"3,576.0",+81.0,+2.32,2139700,12.3,2.35,4.00,7651567200
240,3659,ネクソン,東P,"2,944.0",+73.5,+2.56,2136400,ー,2.20,2.04,6289561600
241,9021,ＪＲ西日本,東P,"3,213.0",+39.0,+1.23,2135500,12.3,1.23,2.82,6861361500
242,9115,明海グループ,東S,"1,572",+181,+13.01,2133100,16.2,1.03,ー,3353233200
243,290A,Ｓｙｎｓ,東G,"1,367",+93,+7.30,2102600,68.7,4.79,ー,2874254200
244,9064,ヤマトＨＤ,東P,"1,764.0",+16.0,+0.92,2098500,37.2,0.96,2.61,3701754000
245,7951,ヤマハ,東P,"1,130.0",+5.5,+0.49,2095200,20.8,1.05,2.30,2367576000
246,4680,ラウンドワン,東P,869.5,+22.4,+2.64,2083300,12.8,2.95,2.07,1811429350
247,8309,三井住友トラ,東P,"5,109",+126,+2.53,2067000,12.1,1.07,3.33,10560303000
248,3092,ＺＯＺＯ,東P,"1,111.0",+6.0,+0.54,2054000,20.6,10.3,3.51,2281994000
249,1812,鹿島,東P,"6,132",+257,+4.37,2050700,16.8,2.15,2.15,12574892400
250,7238,ブレーキ,東P,125,+5,+4.17,2049200,113,1.06,ー,256150000
251,4204,積水化,東P,"2,620.5",+15.5,+0.60,2041700,14.7,1.28,3.05,5350274850
252,8338,筑波銀,東P,617,+22,+3.70,2035200,9.78,0.90,0.81,1255718400
253,5074,テスＨＤ,東P,598,+20,+3.46,2031000,35.1,0.89,0.97,1214538000
254,7167,めぶきＦＧ,東P,"1,245.5",+42.5,+3.53,2025300,14.4,1.11,2.25,2522511150
255,6315,ＴＯＷＡ,東P,"2,508",+97,+4.02,2016300,38.0,2.79,0.80,5056880400
256,9005,東急,東P,"1,872.0",+21.0,+1.13,1996600,12.7,1.22,1.60,3737635200
257,2315,ＣＡＩＣＡＤ,東S,80,+4,+5.26,1974600,160,4.09,ー,157968000
258,3840,パス,東S,71,+8,+12.70,1967300,ー,2.44,ー,139678300
259,3003,ヒューリック,東P,"1,864.0",+22.5,+1.22,1966300,11.7,1.55,3.59,3665183200
260,5706,三井金属,東P,"31,630","+1,530",+5.08,1966200,23.5,4.98,0.76,62190906000
261,1928,積水ハウス,東P,"3,520.0",+26.0,+0.74,1949600,10.5,1.07,4.12,6862592000
262,2127,日本Ｍ＆Ａ,東P,648.8,+8.8,+1.38,1934600,18.7,4.31,4.47,1255168480
263,9412,スカパーＪ,東P,"3,095",+227,+7.91,1907900,38.1,2.99,1.36,5904950500
264,2371,カカクコム,東P,"1,981.0",-50.5,-2.49,1907000,20.6,6.49,2.52,3777767000
265,7752,リコー,東P,"1,395.5",+20.5,+1.49,1897200,13.0,0.70,2.87,2647542600
266,4265,ＩＧＳ,東G,408,+30,+7.94,1896200,ー,3.02,ー,773649600
267,3664,モブキャスト,東G,33,+1,+3.13,1894200,ー,2.10,ー,62508600
268,9602,東宝,東P,"1,611.0",+18.0,+1.13,1863900,28.5,2.60,1.30,3002742900
269,5726,大阪チタ,東P,"2,707",+258,+10.53,1848700,45.3,2.21,0.55,5004430900
270,5711,三菱マ,東P,"5,185",+220,+4.43,1845400,33.9,0.94,1.93,9568399000
271,3391,ツルハＨＤ,東P,"2,449.0",+77.0,+3.25,1819100,27.9,3.69,2.03,4454975900
272,4666,パーク２４,東P,"2,055.5",+34.0,+1.68,1799700,13.5,4.94,3.16,3699283350
273,5110,住友ゴ,東P,"2,125.0",+28.0,+1.34,1790700,10.2,0.78,3.95,3805237500
274,7383,ネットプロ,東P,373,+15,+4.19,1790000,23.2,1.78,ー,667670000
275,3405,クラレ,東P,"1,619.0",+11.5,+0.72,1768700,12.4,0.67,3.95,2863525300
276,3626,ＴＩＳ,東P,"3,353.0",-83.0,-2.42,1758900,15.0,2.29,2.27,5897591700
277,1925,大和ハウス,東P,"5,082",-3,-0.06,1754300,10.9,1.15,3.44,8915352600
