No,コード,銘柄名,市場,株価,前日比,前日比(%),出来高(株),PER(倍),PBR(倍),利回り(%),売買金額
45,9433,ＫＤＤＩ,東P,"2,711.0",+78.0,+2.96,12553600,14.8,2.09,2.95,34032809600
46,6501,日立,東P,"4,675",-57,-1.20,12344100,27.8,3.32,ー,57708667500
47,5020,ＥＮＥＯＳ,東P,"1,439.0",-58.0,-3.87,12223400,28.7,1.21,2.36,17589472600
48,543A,ＡＲＣＨＩＯ,東P,465,+34,+7.89,11598300,16.0,5.58,ー,5393209500
49,8604,野村,東P,"1,254.0",-31.0,-2.41,11399200,ー,1.00,ー,14294596800
50,5801,古河電,東P,"32,420",-70,-0.22,11356700,42.2,6.04,0.49,368184214000
51,8058,三菱商,東P,"5,397",-93,-1.69,10726400,28.2,2.17,2.04,57890380800
52,6723,ルネサス,東P,"2,286.5",-37.0,-1.59,10667100,ー,1.70,ー,24390324150
53,4884,クリングル,東G,514,+27,+5.54,10119100,ー,3.18,ー,5201217400
54,8001,伊藤忠,東P,"2,038.5",-31.5,-1.52,9645700,15.8,2.26,2.06,19662759450
55,6752,パナＨＤ,東P,"2,743.0",-31.0,-1.12,9531200,26.7,1.27,1.46,26144081600
56,8411,みずほＦＧ,東P,"6,424",-185,-2.80,9146400,13.9,1.40,2.26,58756473600
57,7974,任天堂,東P,"8,762",-243,-2.70,9008300,28.9,3.40,2.07,78930724600
58,5802,住友電,東P,"9,104",-165,-1.78,8987600,22.2,2.85,1.30,81823110400
59,9107,川崎汽,東P,"2,735.5",+10.0,+0.37,8673700,15.0,0.99,4.39,23726906350
60,4188,三菱ケミＧ,東P,907.8,-38.3,-4.05,8672600,26.2,0.67,3.53,7872986280
61,8308,りそなＨＤ,東P,"1,811.5",-58.0,-3.10,8626900,16.3,1.49,1.60,15627629350
62,4586,メドレックス,東G,80,-32,-28.57,8511500,ー,2.39,ー,680920000
63,8750,第一ライフ,東P,"1,469.5",-29.5,-1.97,8395800,13.0,1.30,3.54,12337628100
64,7182,ゆうちょ銀,東P,"2,608.0",-101.5,-3.75,8267200,18.6,0.99,2.68,21560857600
65,6526,ソシオネクス,東P,"1,876.5",-116.0,-5.82,8210700,49.1,2.55,2.66,15407378550
66,3103,ユニチカ,東S,"1,194",-34,-2.77,8209200,3.44,1.51,ー,9801784800
67,314A,ｉＳゴールド,東Ｅ,346.8,-6.7,-1.90,8192300,ー,ー,ー,2841089640
68,8801,三井不,東P,"1,688.0",-25.0,-1.46,8081500,17.0,1.43,2.01,13641572000
69,8031,三井物,東P,"6,212",-113,-1.79,7784600,21.5,2.09,1.85,48357935200
70,8835,太平発,東S,"1,220",+149,+13.91,7665200,18.3,0.60,3.28,9351544000
71,1662,石油資源,東P,"2,525",-96,-3.66,7635900,14.4,1.15,1.58,19280647500
72,8113,ユニチャーム,東P,954.3,+12.3,+1.31,7551800,19.0,2.07,2.31,7206682740
73,2181,パーソルＨＤ,東P,233.2,-1.1,-0.47,7521000,12.7,2.50,4.72,1753897200
74,4063,信越化,東P,"6,412",-93,-1.43,7241600,25.3,2.76,1.65,46433139200
75,3697,ＳＨＩＦＴ,東P,632.4,-45.3,-6.68,7109500,ー,3.82,ー,4496047800
76,6981,村田製,東P,"3,478.0",-193.0,-5.26,7093500,28.8,2.42,1.73,24671193000
77,6902,デンソー,東P,"1,930.0",-24.0,-1.23,7040500,12.4,0.98,3.32,13588165000
78,9104,商船三井,東P,"6,603",+105,+1.62,7006300,11.3,0.84,3.03,46262598900
79,3436,ＳＵＭＣＯ,東P,"1,713.5",-35.0,-2.00,6969100,ー,1.04,ー,11941552850
80,1568,ＴＰＸブル,東Ｅ,796.9,-28.5,-3.45,6913790,ー,ー,ー,5509599251
81,7261,マツダ,東P,"1,045.5",-36.5,-3.37,6903000,33.0,0.36,5.26,7217086500
82,7269,スズキ,東P,"1,860.5",-37.0,-1.95,6895900,9.20,1.09,2.47,12829821950
83,8766,東京海上,東P,"7,262",-228,-3.04,6895000,13.4,2.56,2.91,50071490000
84,1366,ｉＦ日経Ｗベ,東Ｅ,124,+6,+5.08,6877763,ー,ー,ー,852842612
85,6702,富士通,東P,"3,260.0",-39.0,-1.18,6825500,13.3,2.83,1.53,22251130000
86,6920,レーザーテク,東P,"35,020",-330,-0.93,6725700,43.6,13.9,0.94,235534014000
87,6098,リクルート,東P,"6,922",-223,-3.12,6708200,20.1,6.18,0.36,46434160400
88,1475,ｉＳＴＰＸ,東Ｅ,373.6,-6.4,-1.68,6692610,ー,ー,ー,2500359096
89,5721,Ｓクリプトエ,東S,99,-14,-12.39,6637100,ー,3.18,ー,657072900
90,8105,ＢＴＣＪＰＮ,東S,115,-21,-15.44,6603900,ー,2.74,ー,759448500
91,1963,日揮ＨＤ,東P,"2,473.0",-8.5,-0.34,6578400,19.9,1.39,1.62,16268383200
92,2502,アサヒ,東P,"1,619.0",+9.0,+0.56,6516500,14.1,0.84,3.21,10550213500
93,6613,ＱＤレーザ,東G,"1,081",-134,-11.03,6232600,ー,9.04,ー,6737440600
94,8267,イオン,東P,"1,927.5",-20.0,-1.03,6165000,82.1,4.62,0.71,11883037500
95,4594,ブライトパス,東G,63,-4,-5.97,6163600,ー,7.82,ー,388306800
96,3681,ブイキューブ,東P,50,-20,-28.57,6126100,ー,-0.8,ー,306305000
97,6701,ＮＥＣ,東P,"4,023",-2,-0.05,6125500,ー,2.58,0.80,24642886500
98,6503,三菱電,東P,"5,157",-180,-3.37,6041100,29.3,2.54,1.07,31153952700
99,4259,エクサＷｉｚ,東G,655,-6,-0.91,5920300,ー,15.2,ー,3877796500
100,5202,板硝子,東P,477,-5,-1.04,5858500,994,0.64,ー,2794504500
101,9101,郵船,東P,"6,162",+178,+2.97,5748700,11.9,0.87,3.65,35423489400
102,7777,３ＤＭ,東G,451,-4,-0.88,5731700,55.3,12.0,ー,2584996700
103,1699,野村原油,東Ｅ,603.8,+31.2,+5.45,5680910,ー,ー,ー,3430133457
104,4568,第一三共,東P,"2,888.5",+1.5,+0.05,5624900,18.3,3.07,2.70,16247523650
105,1570,日経レバ,東Ｅ,"46,000","-2,330",-4.82,5570954,ー,ー,ー,256263884000
106,7733,オリンパス,東P,"1,534.0",-31.0,-1.98,5533000,31.0,2.18,1.96,8487622000
107,4062,イビデン,東P,"7,775",-295,-3.66,5446700,58.7,4.00,0.32,42348092500
108,4543,テルモ,東P,"2,165.0",-4.5,-0.21,5435800,23.5,2.10,1.39,11768507000
109,3402,東レ,東P,"1,128.0",-23.5,-2.04,5414400,20.0,0.93,1.77,6107443200
110,4901,富士フイルム,東P,"3,094.0",+16.0,+0.52,5389000,14.1,1.00,2.26,16673566000
111,5713,住友鉱,東P,"9,214",-379,-3.95,5304000,17.8,1.31,1.99,48871056000
112,4503,アステラス,東P,"2,600.5",-57.0,-2.14,5231700,18.6,2.64,3.00,13605035850
113,3407,旭化成,東P,"1,544.5",-46.0,-2.89,5118700,14.5,1.05,2.59,7905832150
114,7272,ヤマハ発,東P,"1,158.0",+6.5,+0.56,5101500,11.2,0.99,4.32,5907537000
115,3070,ジェリビンズ,東G,84,0,0.00,5099000,40.6,1.41,ー,428316000
116,6954,ファナック,東P,"5,476",-221,-3.88,5040100,32.3,2.85,ー,27599587600
117,6594,ニデック,東P,"2,100",-13,-0.62,5024600,ー,1.37,ー,10551660000
118,3382,セブン＆アイ,東P,"2,180.0",-15.0,-0.68,4999300,18.7,1.44,2.29,10898474000
119,9201,ＪＡＬ,東P,"2,640.5",-23.0,-0.86,4971200,9.23,0.93,3.64,13126453600
120,8410,セブン銀,東P,272.8,-0.7,-0.26,4866800,29.0,1.16,4.03,1327663040
121,1615,野村東証銀行,東Ｅ,602.3,+6.0,+1.01,4844030,ー,ー,ー,2917559269
122,6963,ローム,東P,"3,389.0",+33.0,+0.98,4815400,131,1.41,1.48,16319390600
123,8593,三菱ＨＣキャ,東P,"1,462.5",+26.5,+1.85,4728300,13.1,1.10,3.08,6915138750
124,9348,アイスペース,東G,472,+28,+6.31,4705700,ー,4.12,ー,2221090400
125,5019,出光興産,東P,"1,560.0",-35.5,-2.23,4702500,25.4,1.08,2.31,7335900000
126,402A,アクセルＨＤ,東G,535,+5,+0.94,4599400,ー,4.06,ー,2460679000
127,4502,武田,東P,"5,890",+2,+0.03,4584000,60.4,1.22,3.40,26999760000
128,4612,日本ペＨＤ,東P,986.9,-13.1,-1.31,4526700,11.6,1.27,1.72,4467400230
129,7003,三井Ｅ＆Ｓ,東P,"5,879",-132,-2.20,4501300,19.1,2.90,0.85,26463142700
130,2801,キッコマン,東P,"1,545.5",+22.0,+1.44,4473700,23.9,2.62,1.62,6914103350
131,1514,住石ＨＤ,東S,945,-41,-4.16,4453600,35.3,2.04,1.59,4208652000
132,3656,ＫＬａｂ,東P,338,+2,+0.60,4398200,ー,2.58,ー,1486591600
133,6326,クボタ,東P,"2,511.5",-113.0,-4.31,4390200,13.6,1.09,2.07,11025987300
134,8002,丸紅,東P,"5,890",-103,-1.72,4371700,17.9,2.33,1.83,25749313000
135,2914,ＪＴ,東P,"6,005",-71,-1.17,4363000,18.7,2.61,4.03,26199815000
136,3861,王子ＨＤ,東P,847.2,-6.6,-0.77,4344400,14.9,0.71,4.25,3680575680
137,8601,大和,東P,"1,504.0",-22.5,-1.47,4275500,ー,1.22,2.93,6430352000
138,5108,ブリヂストン,東P,"3,319.0",-48.0,-1.43,4256200,12.4,1.16,3.77,14126327800
139,9399,ビート,東S,27,-2,-6.90,4220822,ー,ー,ー,113962194
140,8473,ＳＢＩ,東P,"2,935.5",-67.5,-2.25,4130000,ー,1.09,3.24,12123615000
141,464A,ＱＰＳＨＤ,東G,"2,281",+49,+2.20,4100700,254,8.46,ー,9353696700
142,290A,Ｓｙｎｓ,東G,"1,150",-8,-0.69,4038900,57.8,4.03,ー,4644735000
143,7453,良品計画,東P,"3,333.0",-164.0,-4.69,4030300,33.4,4.82,0.84,13432989900
144,9602,東宝,東P,"1,717.0",+11.5,+0.67,3994600,30.3,2.77,1.22,6858728200
145,4519,中外薬,東P,"9,198",+198,+2.20,3947800,ー,7.47,1.44,36311864400
146,6525,コクサイエレ,東P,"5,191",-277,-5.07,3933400,43.4,5.69,0.69,20418279400
147,7375,リファバスＧ,東G,"1,618",+300,+22.76,3928200,18.1,17.8,ー,6355827600
148,4307,野村総研,東P,"4,416",-219,-4.72,3917700,24.4,5.05,1.68,17300563200
149,3659,ネクソン,東P,"2,651.5",-138.0,-4.95,3902700,ー,1.98,2.26,10348009050
150,2585,Ｌドリンク,東P,"1,426",-13,-0.90,3865700,21.3,4.62,0.98,5512488200
151,7936,アシックス,東P,"4,335",-45,-1.03,3836800,27.9,11.3,0.88,16632528000
152,2413,エムスリー,東P,"1,641.5",-27.5,-1.65,3819200,24.4,2.63,ー,6269216800
153,6178,日本郵政,東P,"1,833.0",-42.5,-2.27,3725600,16.1,0.54,2.73,6829024800
154,268A,リガクＨＤ,東P,"2,277",+43,+1.92,3716900,41.2,5.83,0.83,8463381300
155,6988,日東電,東P,"3,039.0",-144.0,-4.52,3715700,15.1,1.86,1.97,11292012300
156,1571,日経インバ,東Ｅ,388,+9,+2.37,3693501,ー,ー,ー,1433078388
157,6971,京セラ,東P,"2,425.0",-62.5,-2.51,3670500,26.6,0.95,2.06,8900962500
158,4183,三井化学,東P,"1,859.0",-71.5,-3.70,3664200,16.3,0.78,4.03,6811747800
159,7270,ＳＵＢＡＲＵ,東P,"2,510.5",-42.5,-1.66,3651600,14.4,0.65,4.58,9167341800
160,9008,京王,東P,810.2,+15.9,+2.00,3608500,11.2,1.07,2.72,2923606700
161,6146,ディスコ,東P,"63,570",-110,-0.17,3599300,54.6,12.7,0.69,228807501000
162,6670,ＭＣＪ,東S,"2,191",-128,-5.52,3544800,15.3,2.18,ー,7766656800
163,278A,テラドローン,東G,"4,795",+300,+6.67,3536300,ー,9.32,ー,16956558500
164,8303,ＳＢＩ新生銀,東P,"1,722.0",-37.5,-2.13,3514800,15.3,1.29,1.97,6052485600
165,8289,オリンピック,東S,637,+100,+18.62,3434100,ー,0.66,ー,2187521700
166,6361,荏原,東P,"4,436",-116,-2.55,3421900,23.4,3.98,1.49,15179548400
167,1671,ＷＴＩ原油,東Ｅ,"5,316",+342,+6.88,3403357,ー,ー,ー,18092245812
168,6472,ＮＴＮ,東P,327.8,-7.8,-2.32,3349500,ー,0.70,3.36,1097966100
169,9202,ＡＮＡＨＤ,東P,"2,918.5",+8.0,+0.27,3349500,9.22,0.93,2.06,9775515750
170,8524,北洋銀,東P,990,-21,-2.08,3303100,15.2,0.93,2.63,3270069000
171,9843,ニトリＨＤ,東P,"2,507.5",-19.5,-0.77,3298700,15.1,1.46,1.23,8271490250
172,4593,ヘリオス,東G,402,-5,-1.23,3280300,ー,11.1,ー,1318680600
173,6619,ＷＳＣＯＰＥ,東P,226,-1,-0.44,3269900,ー,0.33,ー,738997400
174,6301,コマツ,東P,"6,341",-151,-2.33,3232900,17.9,1.70,3.00,20499818900
175,1803,清水建,東P,"2,840.5",-82.5,-2.82,3232000,17.5,2.15,2.29,9180496000
176,4004,レゾナック,東P,"10,555",-185,-1.72,3143700,24.8,2.73,0.62,33181753500
177,2563,ｉＳ米国株Ｈ,東Ｅ,346.6,-7.1,-2.01,3140130,ー,ー,ー,1088369058
178,1655,ｉＳ米国株,東Ｅ,743.8,-5.8,-0.77,3123100,ー,ー,ー,2322961780
179,6506,安川電,東P,"4,211",-111,-2.57,3117400,29.5,2.36,1.61,13127371400
180,7167,めぶきＦＧ,東P,"1,276.0",-27.0,-2.07,3117400,14.8,1.13,2.19,3977802400
181,6965,ホトニクス,東P,"1,818.5",-41.5,-2.23,3115800,37.0,1.67,2.09,5666082300
182,7751,キヤノン,東P,"4,451",-10,-0.22,3092100,11.4,1.11,3.59,13762937100
183,4661,ＯＬＣ,東P,"2,735.0",-3.0,-0.11,3089000,39.6,4.17,0.51,8448415000
184,8697,日本取引所,東P,"1,867.0",-9.5,-0.51,3080600,24.5,5.99,3.27,5751480200
185,8053,住友商,東P,"6,001",-181,-2.93,3076600,12.6,1.57,2.33,18462676600
186,1911,住友林,東P,"1,428.0",-6.5,-0.45,3053000,9.19,0.87,3.50,4359684000
187,8725,ＭＳ＆ＡＤ,東P,"4,097",-106,-2.52,3031500,10.1,1.29,3.78,12420055500
188,7186,横浜ＦＧ,東P,"1,451.0",-43.5,-2.91,3013800,15.7,1.16,2.62,4373023800
189,3777,環境フレンド,東G,58,0,0.00,2998200,ー,4.79,ー,173895600
190,6315,ＴＯＷＡ,東P,"2,310",-76,-3.19,2974000,35.0,2.57,0.87,6869940000
191,2146,ＵＴ,東P,197,-2,-1.01,2942600,18.4,4.44,5.51,579692200
192,9509,北海電,東P,"1,103.0",-27.0,-2.39,2935200,8.52,0.66,2.72,3237525600
193,6330,東洋エンジ,東P,"2,570",-132,-4.89,2928300,ー,2.69,ー,7525731000
194,8591,オリックス,東P,"4,677",-83,-1.74,2920200,11.7,1.12,2.57,13657775400
195,3064,モノタロウ,東P,"1,758.0",+9.5,+0.54,2911100,24.0,7.09,2.10,5117713800
196,5938,ＬＩＸＩＬ,東P,"1,630.0",-12.5,-0.76,2903700,58.6,0.70,5.52,4733031000
197,3113,ＵＮＩＶＡ,東S,88,+2,+2.33,2882400,ー,5.63,ー,253651200
198,3092,ＺＯＺＯ,東P,"1,121.5",-4.0,-0.36,2874200,20.8,10.4,3.48,3223415300
199,6869,シスメックス,東P,"1,426.0",-4.0,-0.28,2851700,21.7,1.77,2.66,4066524200
200,7752,リコー,東P,"1,325.0",-15.0,-1.12,2839800,12.4,0.66,3.02,3762735000
201,8802,菱地所,東P,"4,448",-32,-0.71,2832800,24.4,2.12,1.03,12600294400
202,4902,コニカミノル,東P,536.0,-8.1,-1.49,2811700,9.81,0.51,1.87,1507071200
203,9831,ヤマダＨＤ,東P,536.4,+3.5,+0.66,2811100,13.0,0.56,3.17,1507874040
204,2802,味の素,東P,"4,659",+37,+0.80,2792600,34.4,6.01,1.03,13010723400
205,4751,サイバー,東P,"1,320.0",-40.5,-2.98,2765300,24.3,3.66,1.44,3650196000
206,8035,東エレク,東P,"38,020","-1,260",-3.21,2727000,31.4,8.72,1.58,103680540000
207,6522,アスタリスク,東G,"1,094",+10,+0.92,2721800,131,5.04,ー,2977649200
208,1398,ＳＭＤリート,東Ｅ,"1,923.5",-14.5,-0.75,2717700,ー,ー,ー,5227495950
209,6269,三井海洋,東P,"14,935",-475,-3.08,2715700,17.6,4.49,1.34,40558979500
210,7259,アイシン,東P,"2,235.5",-15.0,-0.67,2707900,13.0,0.76,2.91,6053510450
211,2503,キリンＨＤ,東P,"2,616.5",+14.0,+0.54,2678700,13.6,1.65,2.90,7008818550
212,2195,アミタＨＤ,東G,604,+100,+19.84,2664300,29.2,3.61,0.83,1609237200
213,5856,ＬＩＥＨ,東S,23,0,0.00,2644100,ー,1.01,ー,60814300
214,8338,筑波銀,東P,598,-10,-1.64,2631100,9.48,0.87,0.84,1573397800
215,9020,ＪＲ東日本,東P,"3,675.0",-9.0,-0.24,2625700,17.5,1.38,1.90,9649447500
216,8331,千葉銀,東P,"2,117.5",-59.0,-2.71,2606800,16.4,1.19,2.46,5519899000
217,4911,資生堂,東P,"3,318.0",-82.0,-2.41,2605800,31.6,2.21,1.81,8646044400
218,3237,イントランス,東G,74,-5,-6.33,2600600,62.7,9.25,ー,192444400
219,9503,関西電,東P,"2,672.0",-40.0,-1.47,2564800,8.27,0.88,2.81,6853145600
220,8830,住友不,東P,"4,530",-56,-1.22,2558100,19.9,1.73,0.95,11588193000
221,8630,ＳＯＭＰＯ,東P,"6,059",-203,-3.24,2551100,9.32,1.08,2.48,15457114900
222,6753,シャープ,東P,598.2,-7.3,-1.21,2538500,7.33,1.52,ー,1518530700
223,8795,Ｔ＆Ｄ,東P,"4,114",-120,-2.83,2509100,16.7,1.22,3.16,10322437400
224,5726,大阪チタ,東P,"2,730",+102,+3.88,2495300,45.7,2.23,0.55,6812169000
225,3664,ＷＩＺＥ,東G,31,-1,-3.13,2486700,ー,1.97,ー,77087700
226,4507,塩野義,東P,"3,544.0",-83.0,-2.29,2485600,16.0,1.99,1.86,8808966400
227,4596,窪田製薬ＨＤ,東G,98,-4,-3.92,2482900,ー,6.23,ー,243324200
228,4680,ラウンドワン,東P,849.4,+7.5,+0.89,2468200,12.5,2.88,2.12,2096489080
229,4565,ネクセラ,東P,"1,009",-6,-0.59,2458700,ー,1.50,ー,2480828300
230,9697,カプコン,東P,"3,393.0",-84.0,-2.42,2456500,27.8,5.68,1.18,8334904500
231,9301,三菱倉,東P,"1,397.0",+12.0,+0.87,2455000,9.62,1.30,2.58,3429635000
232,9506,東北電,東P,"1,190.5",-9.5,-0.79,2436400,4.41,0.54,3.36,2900534200
233,3853,アステリア,東P,"1,550",+99,+6.82,2436200,37.6,3.71,0.58,3776110000
234,9009,京成,東P,"1,233.0",+25.5,+2.11,2429600,14.0,1.07,1.46,2995696800
235,1802,大林組,東P,"3,777",-152,-3.87,2428200,15.3,2.17,2.30,9171311400
236,5411,ＪＦＥ,東P,"1,831.0",-31.0,-1.66,2419100,15.5,0.46,4.37,4429372100
237,3231,野村不ＨＤ,東P,"1,035.5",+2.5,+0.24,2417000,11.8,1.18,3.86,2502803500
238,3923,ラクス,東P,755.0,-23.7,-3.04,2414000,22.1,9.62,0.45,1822570000
239,2644,ＧＸ半導日株,東Ｅ,"3,008",-82,-2.65,2353348,ー,ー,ー,7078870784
240,2315,ＣＡＩＣＡＤ,東S,77,-3,-3.75,2324000,154,3.94,ー,178948000
241,8015,豊田通商,東P,"6,061",-285,-4.49,2316500,17.8,2.12,1.91,14040306500
242,7181,かんぽ生命,東P,"1,623.0",-19.5,-1.19,2258700,11.1,0.43,2.55,3665870100
243,8698,マネックスＧ,東P,689,-8,-1.15,2248800,ー,1.40,4.44,1549423200
244,7779,サイバダイン,東G,274,+2,+0.74,2229300,ー,0.92,ー,610828200
245,9022,ＪＲ東海,東P,"4,190",-2,-0.05,2214900,7.97,0.80,0.76,9280431000
246,318A,ＶＩＸＥＴＦ,東Ｅ,747.5,+40.8,+5.77,2196380,ー,ー,ー,1641794050
247,5831,しずおかＦＧ,東P,"2,733.5",-34.0,-1.23,2195900,16.5,1.16,2.93,6002492650
248,9513,Ｊパワー,東P,"4,450",+70,+1.60,2187900,11.9,0.57,2.25,9736155000
249,3099,三越伊勢丹,東P,"2,974.5",+13.5,+0.46,2163200,16.1,1.77,2.35,6434438400
250,5406,神戸鋼,東P,"1,934.5",-25.0,-1.28,2162900,7.65,0.63,4.14,4184130050
251,3289,東急不ＨＤ,東P,"1,355.5",-8.5,-0.62,2161800,10.7,1.14,3.28,2930319900
252,4169,エネチェンジ,東G,292,+4,+1.39,2153400,ー,2.76,ー,628792800
253,5074,テスＨＤ,東P,608,-10,-1.62,2150200,35.7,0.91,0.95,1307321600
254,3038,神戸物産,東P,"3,381.0",-19.0,-0.56,2137800,25.4,4.77,0.95,7227901800
255,2371,カカクコム,東P,"2,131.5",-23.5,-1.09,2071700,22.2,6.98,2.35,4415828550
256,9023,東京メトロ,東P,"1,659.5",+11.5,+0.70,2069200,16.6,1.32,2.53,3433837400
257,6471,日精工,東P,"1,115.5",-25.5,-2.23,2057300,27.3,0.80,3.05,2294918150
258,4324,電通グループ,東P,"2,719.5",-51.5,-1.86,2045400,10.1,1.88,ー,5562465300
259,547A,ムニノバＨＤ,東P,434,-21,-4.62,2038500,7.62,0.89,2.76,884709000
260,4031,片倉コープ,東S,"1,477",+106,+7.73,2036500,ー,0.59,1.35,3007910500
261,9502,中部電,東P,"2,700.5",-18.5,-0.68,2030700,11.0,0.68,2.59,5483905350
262,4204,積水化,東P,"2,652.0",-27.5,-1.03,2024800,14.9,1.30,3.02,5369769600
263,7735,スクリン,東P,"9,027",-393,-4.17,2004800,19.4,3.85,1.55,18097329600
264,2579,コカＢＪＨ,東P,"3,400.0",-288.0,-7.81,2002700,24.8,1.47,2.12,6809180000
265,5706,三井金属,東P,"29,650","-1,080",-3.51,1997600,22.0,4.67,0.81,59228840000
266,9424,日本通信,東P,129,-2,-1.53,1992000,ー,4.85,ー,256968000
267,6659,メディアＬ,東S,36,-1,-2.70,1973400,ー,0.85,ー,71042400
268,3110,日東紡,東P,"19,610","-1,260",-6.04,1968900,18.8,4.33,0.58,38610129000
269,7832,バンナムＨＤ,東P,"3,932",-40,-1.01,1962100,19.4,2.95,1.86,7714977200
270,1893,五洋建,東P,"1,716.0",-31.0,-1.77,1962000,14.6,2.53,2.56,3366792000
271,6141,ＤＭＧ森精機,東P,"2,444.5",-92.5,-3.65,1951700,32.4,1.00,4.30,4770930650
272,6227,ＡＩメカ,東S,"5,390",-350,-6.10,1943400,32.9,8.06,0.32,10474926000
273,485A,ＰｏｗｅｒＸ,東G,"5,030",-300,-5.63,1907800,152,30.6,ー,9596234000
274,1928,積水ハウス,東P,"3,599.0",+18.0,+0.50,1903300,10.7,1.09,4.03,6849976700
275,2492,インフォＭＴ,東P,465,-14,-2.92,1873500,40.0,10.2,1.42,871177500
276,9973,ＫＯＺＯＨＤ,東S,27,+1,+3.85,1873400,150,21.4,ー,50581800
277,2353,日本駐車場,東P,276,+2,+0.73,1865800,15.3,4.61,3.26,514960800
