No,コード,銘柄名,市場,株価,前日比,前日比(%),出来高(株),PER(倍),PBR(倍),利回り(%),売買金額
66,7182,ゆうちょ銀,東P,"2,639.0",+6.0,+0.23,9219000,18.8,1.00,2.65,24328941000
67,7974,任天堂,東P,"9,215",+225,+2.50,9073300,30.4,3.57,1.96,83610459500
68,1357,日経Ｄインバ,東Ｅ,"4,891",+19,+0.39,8900094,ー,ー,ー,43530359754
69,8308,りそなＨＤ,東P,"1,822.0",+3.5,+0.19,8805700,16.4,1.50,1.59,16043985400
70,6857,アドテスト,東P,"22,070",-895,-3.90,8761700,48.8,23.8,ー,193370719000
71,5831,しずおかＦＧ,東P,"2,824.0",+172.0,+6.49,8515900,17.0,1.20,2.83,24048901600
72,4503,アステラス,東P,"2,609.5",+74.5,+2.94,8457200,18.7,2.65,2.99,22069063400
73,6702,富士通,東P,"3,266.0",+5.0,+0.15,8377300,13.3,2.83,1.53,27360261800
74,6981,村田製,東P,"3,745",+22,+0.59,8163200,31.0,2.61,1.60,30571184000
75,7269,スズキ,東P,"1,933.0",-12.5,-0.64,7987000,9.56,1.13,2.38,15438871000
76,3103,ユニチカ,東P,"1,189",+44,+3.84,7769000,3.43,1.51,ー,9237341000
77,4568,第一三共,東P,"2,930.0",+55.5,+1.93,7712900,18.5,3.12,2.66,22598797000
78,6503,三菱電,東P,"5,335",-121,-2.22,7564900,30.3,2.62,1.03,40358741500
79,8601,大和,東P,"1,577.0",+11.5,+0.73,7478100,ー,1.28,2.79,11792963700
80,3697,ＳＨＩＦＴ,東P,629.9,+9.5,+1.53,7460800,ー,3.80,ー,4699557920
81,8267,イオン,東P,"1,915.5",+13.0,+0.68,7433900,81.6,4.59,0.71,14239635450
82,6902,デンソー,東P,"1,953.5",+9.0,+0.46,7382700,12.5,0.99,3.28,14422104450
83,5202,板硝子,東P,485,0,0.00,7351200,"1,010",0.65,ー,3565332000
84,4188,三菱ケミＧ,東P,942.2,+9.7,+1.04,7330700,27.2,0.69,3.40,6906985540
85,4888,ステラファ,東G,881,+103,+13.24,7314000,ー,11.1,ー,6443634000
86,3382,セブン＆アイ,東P,"2,126.5",+26.0,+1.24,7161200,18.2,1.40,2.35,15228291800
87,523A,セイワＨＤ,東G,"1,520",ー,ー,7132800,28.5,18.4,ー,10841856000
88,6701,ＮＥＣ,東P,"3,990",+50,+1.27,7043700,ー,2.56,0.80,28104363000
89,1568,ＴＰＸブル,東Ｅ,797.8,-3.6,-0.45,6976900,ー,ー,ー,5566170820
90,7205,日野自,東P,387,-22,-5.38,6924300,2.96,1.03,ー,2679704100
91,4543,テルモ,東P,"2,131.5",+37.5,+1.79,6912900,23.1,2.07,1.41,14734846350
92,8113,ユニチャーム,東P,945.0,+18.3,+1.97,6909900,18.9,2.06,2.33,6529855500
93,2502,アサヒ,東P,"1,575.0",+21.5,+1.38,6826700,13.8,0.82,3.30,10752052500
94,3402,東レ,東P,"1,115.0",-4.0,-0.36,6824400,19.8,0.92,1.79,7609206000
95,8473,ＳＢＩ,東P,"2,983.0",+3.0,+0.10,6610600,ー,1.11,3.18,19719419800
96,7261,マツダ,東P,"1,123.0",+6.0,+0.54,6505500,35.4,0.39,4.90,7305676500
97,4661,ＯＬＣ,東P,"2,713.5",+19.0,+0.71,6330900,39.2,4.14,0.52,17178897150
98,7272,ヤマハ発,東P,"1,139.5",+18.5,+1.65,6177900,11.1,0.98,4.39,7039717050
99,6178,日本郵政,東P,"1,856.0",+14.5,+0.79,6069600,16.3,0.55,2.69,11265177600
100,9104,商船三井,東P,"7,022",+160,+2.33,6052600,12.1,0.89,2.85,42501357200
101,4502,武田,東P,"5,840",+51,+0.88,5940800,59.9,1.21,3.42,34694272000
102,8593,三菱ＨＣキャ,東P,"1,447.5",+3.5,+0.24,5784200,13.0,1.08,3.11,8372629500
103,6098,リクルート,東P,"6,519",+120,+1.88,5746700,18.9,5.82,0.38,37462737300
104,3777,環境フレンド,東G,58,0,0.00,5745500,ー,4.79,ー,333239000
105,8002,丸紅,東P,"5,751",+90,+1.59,5728600,17.5,2.28,1.87,32945178600
106,6963,ローム,東P,"3,237.0",-139.0,-4.12,5705800,125,1.35,1.54,18469674600
107,2801,キッコマン,東P,"1,443.5",+29.5,+2.09,5704300,22.3,2.45,1.73,8234157050
108,3407,旭化成,東P,"1,569.5",+9.5,+0.61,5584900,14.7,1.06,2.55,8765500550
109,8725,ＭＳ＆ＡＤ,東P,"4,208",+57,+1.37,5537700,10.4,1.32,3.68,23302641600
110,2195,アミタＨＤ,東G,425,-16,-3.63,5521700,20.6,2.54,1.18,2346722500
111,3861,王子ＨＤ,東P,871.2,+10.1,+1.17,5424300,15.4,0.74,4.13,4725650160
112,6954,ファナック,東P,"5,728",-112,-1.92,5399600,33.8,2.98,ー,30928908800
113,6594,ニデック,東P,"2,080",-51,-2.39,5351000,ー,1.36,ー,11130080000
114,9021,ＪＲ西日本,東P,"3,221.0",+19.0,+0.59,5226300,12.4,1.23,2.81,16833912300
115,314A,ｉＳゴールド,東Ｅ,337.8,+2.3,+0.69,5151180,ー,ー,ー,1740068604
116,268A,リガクＨＤ,東P,"2,284",-55,-2.35,5120300,41.3,5.85,0.83,11694765200
117,2146,ＵＴ,東P,203,+3,+1.50,5097500,19.0,4.58,5.34,1034792500
118,4169,エネチェンジ,東G,276,+23,+9.09,5037800,ー,2.61,ー,1390432800
119,8802,菱地所,東P,"4,413",-115,-2.54,4960700,24.2,2.10,1.04,21891569100
120,1615,野村東証銀行,東Ｅ,587.8,+3.5,+0.60,4951540,ー,ー,ー,2910515212
121,4901,富士フイルム,東P,"3,012.0",+11.0,+0.37,4943200,13.7,0.98,2.32,14888918400
122,4911,資生堂,東P,"3,214.0",+189.0,+6.25,4931800,30.6,2.14,1.87,15850805200
123,8697,日本取引所,東P,"1,899.5",+3.0,+0.16,4931700,24.9,6.09,3.21,9367764150
124,6971,京セラ,東P,"2,434.0",-3.0,-0.12,4826300,26.7,0.96,2.05,11747214200
125,6361,荏原,東P,"4,465",-177,-3.81,4816600,23.5,4.01,1.48,21506119000
126,4062,イビデン,東P,"8,269",-191,-2.26,4785600,62.4,4.26,0.30,39572126400
127,8136,サンリオ,東P,"5,303",+103,+1.98,4771300,24.7,9.34,1.24,25302203900
128,5411,ＪＦＥ,東P,"1,892.0",+9.0,+0.48,4747700,16.1,0.47,4.23,8982648400
129,3656,ＫＬａｂ,東P,324,+4,+1.25,4613400,ー,2.48,ー,1494741600
130,7777,３ＤＭ,東G,441,+12,+2.80,4604900,54.0,11.7,ー,2030760900
131,9101,郵船,東P,"5,896",+111,+1.92,4586900,11.4,0.83,3.82,27044362400
132,6731,ピクセラ,東S,37,-1,-2.63,4579300,ー,6.35,ー,169434100
133,8334,群馬銀,東P,"2,282.0",+151.5,+7.11,4471700,15.7,1.43,2.63,10204419400
134,6988,日東電,東P,"3,146.0",-36.0,-1.13,4414500,15.6,1.92,1.91,13888017000
135,2914,ＪＴ,東P,"5,978",-5,-0.08,4406600,18.6,2.60,4.05,26342654800
136,6197,ソラスト,東P,"1,114",-1,-0.09,4384100,24.9,4.27,0.99,4883887400
137,5019,出光興産,東P,"1,553.5",+25.5,+1.67,4338200,25.4,1.08,2.32,6739393700
138,5713,住友鉱,東P,"9,478",+141,+1.51,4307300,18.3,1.35,1.93,40824589400
139,6619,ＷＳＣＯＰＥ,東P,220,+10,+4.76,4250800,ー,0.33,ー,935176000
140,8053,住友商,東P,"5,991",+104,+1.77,4219000,12.5,1.57,2.34,25276029000
141,9020,ＪＲ東日本,東P,"3,671.0",+24.0,+0.66,4148800,17.5,1.37,1.91,15230244800
142,6525,コクサイエレ,東P,"5,373",-321,-5.64,4124000,45.0,5.89,0.67,22158252000
143,8591,オリックス,東P,"4,781",+13,+0.27,4113500,12.0,1.15,2.51,19666643500
144,9503,関西電,東P,"2,675.0",+45.0,+1.71,4106700,8.28,0.88,2.80,10985422500
145,4612,日本ペＨＤ,東P,993.6,+5.1,+0.52,4082500,11.6,1.28,1.71,4056372000
146,6920,レーザーテク,東P,"34,970",+400,+1.16,4068100,43.5,13.9,0.94,142261457000
147,2802,味の素,東P,"4,530",+16,+0.35,4050900,33.4,5.85,1.06,18350577000
148,6326,クボタ,東P,"2,583.0",+4.5,+0.17,4005400,14.0,1.12,2.01,10345948200
149,1803,清水建,東P,"2,900.5",-29.0,-0.99,3948000,17.9,2.19,2.24,11451174000
150,3289,東急不ＨＤ,東P,"1,362.0",-20.0,-1.45,3929400,10.8,1.15,3.27,5351842800
151,3092,ＺＯＺＯ,東P,"1,137.0",+33.5,+3.04,3925200,21.0,10.5,3.43,4462952400
152,2134,北浜ＣＰ,東S,30,+1,+3.45,3912500,ー,2.93,ー,117375000
153,7270,ＳＵＢＡＲＵ,東P,"2,601.0",+9.0,+0.35,3910500,14.9,0.68,4.42,10171210500
154,5108,ブリヂストン,東P,"3,326.0",+3.0,+0.09,3910200,12.5,1.16,3.76,13005325200
155,8830,住友不,東P,"4,481",-106,-2.31,3897400,19.7,1.71,0.96,17464249400
156,8303,ＳＢＩ新生銀,東P,"1,720.5",+28.5,+1.68,3879900,15.3,1.29,1.98,6675367950
157,6301,コマツ,東P,"6,465",+31,+0.48,3870700,18.2,1.73,2.94,25024075500
158,1662,石油資源,東P,"2,664",+70,+2.70,3863000,15.2,1.21,1.50,10291032000
159,1366,ｉＦ日経Ｗベ,東Ｅ,123,0,0.00,3834122,ー,ー,ー,471597006
160,9201,ＪＡＬ,東P,"2,685.5",+9.5,+0.36,3803000,9.38,0.94,3.57,10212956500
161,4507,塩野義,東P,"3,515.0",+58.0,+1.68,3784400,15.9,1.98,1.88,13302166000
162,2503,キリンＨＤ,東P,"2,508.5",+37.0,+1.50,3783900,13.0,1.58,3.03,9491913150
163,7003,三井Ｅ＆Ｓ,東P,"6,158",-159,-2.52,3778100,20.0,3.04,0.81,23265539800
164,7186,横浜ＦＧ,東P,"1,444.5",+14.0,+0.98,3725800,15.6,1.15,2.63,5381918100
165,7202,いすゞ,東P,"2,324.0",+19.5,+0.85,3668300,12.3,1.10,3.96,8525129200
166,5938,ＬＩＸＩＬ,東P,"1,695.0",-1.5,-0.09,3662800,60.9,0.73,5.31,6208446000
167,8035,東エレク,東P,"39,290","-1,240",-3.06,3646500,32.6,9.05,1.53,143270985000
168,1475,ｉＳＴＰＸ,東Ｅ,373.2,-0.3,-0.08,3558310,ー,ー,ー,1327961292
169,1570,日経レバ,東Ｅ,"47,200",-200,-0.42,3506007,ー,ー,ー,165483530400
170,4902,コニカミノル,東P,527.9,+12.5,+2.43,3496000,9.66,0.50,1.89,1845538400
171,1928,積水ハウス,東P,"3,551.0",+7.0,+0.20,3470900,10.6,1.08,4.08,12325165900
172,6869,シスメックス,東P,"1,402.0",+37.0,+2.71,3470600,21.3,1.74,2.71,4865781200
173,7148,ＦＰＧ,東P,"1,772",-165,-8.52,3459200,9.56,2.65,5.23,6129702400
174,9843,ニトリＨＤ,東P,"2,640.0",+12.5,+0.48,3452200,15.9,1.53,1.17,9113808000
175,6965,ホトニクス,東P,"1,940.5",-59.5,-2.98,3443000,39.6,1.78,1.96,6681141500
176,7751,キヤノン,東P,"4,440",+42,+0.95,3382500,11.4,1.11,3.60,15018300000
177,9048,名鉄,東P,"1,768.5",-2.0,-0.11,3372100,16.5,0.72,2.26,5963558850
178,1783,ファンタジス,東S,66,+7,+11.86,3370400,40.5,1.76,ー,222446400
179,7167,めぶきＦＧ,東P,"1,263.5",+24.5,+1.98,3365900,14.6,1.12,2.22,4252814650
180,7936,アシックス,東P,"4,306",-57,-1.31,3323700,27.7,11.2,0.88,14311852200
181,6472,ＮＴＮ,東P,336.8,-2.0,-0.59,3319800,ー,0.72,3.27,1118108640
182,6506,安川電,東P,"4,323",-93,-2.11,3313900,30.3,2.42,1.57,14325989700
183,9506,東北電,東P,"1,212.5",+28.5,+2.41,3305900,4.49,0.55,3.30,4008403750
184,9005,東急,東P,"1,888.5",+4.5,+0.24,3289600,12.8,1.23,1.59,6212409600
185,9009,京成,東P,"1,233.0",-2.0,-0.16,3253500,14.0,1.07,1.46,4011565500
186,4680,ラウンドワン,東P,852.5,+1.7,+0.20,3247100,12.6,2.89,2.11,2768152750
187,2413,エムスリー,東P,"1,625.0",+37.0,+2.33,3225800,24.1,2.60,ー,5241925000
188,4591,リボミック,東G,94,-1,-1.05,3213100,ー,1.58,ー,302031400
189,186A,アストロＨＤ,東G,989,-3,-0.30,3212300,ー,12.9,ー,3176964700
190,8616,東海東京,東P,759,0,0.00,3208300,ー,1.03,6.59,2435099700
191,9509,北海電,東P,"1,106.0",+26.0,+2.41,3160800,8.54,0.66,2.71,3495844800
192,7752,リコー,東P,"1,369.0",+19.0,+1.41,3151400,12.8,0.68,2.92,4314266600
193,9602,東宝,東P,"1,652.5",+24.0,+1.47,3141600,29.2,2.67,1.27,5191494000
194,8331,千葉銀,東P,"2,082.5",+32.0,+1.56,3099900,16.2,1.17,2.50,6455541750
195,8795,Ｔ＆Ｄ,東P,"4,017",+73,+1.85,3039300,16.3,1.19,3.24,12208868100
196,1911,住友林,東P,"1,430.0",-0.5,-0.03,3013300,9.20,0.87,3.50,4309019000
197,7453,良品計画,東P,"3,440.0",+33.0,+0.97,3000800,34.4,4.98,0.81,10322752000
198,290A,Ｓｙｎｓ,東G,"1,220",-92,-7.01,2982800,61.3,4.28,ー,3639016000
199,3853,アステリア,東P,"1,572",+36,+2.34,2979300,38.2,3.76,0.57,4683459600
200,5406,神戸鋼,東P,"1,965.0",+28.5,+1.47,2974300,7.77,0.64,4.07,5844499500
201,3137,ファンデリー,東G,257,+32,+14.22,2924500,50.9,11.8,ー,751596500
202,4167,ココペリ,東G,359,+1,+0.28,2917000,ー,1.73,ー,1047203000
203,9023,東京メトロ,東P,"1,639.5",+3.5,+0.21,2851900,16.4,1.31,2.56,4675690050
204,8630,ＳＯＭＰＯ,東P,"6,140",+65,+1.07,2849600,9.45,1.09,2.44,17496544000
205,9042,阪急阪神,東P,"4,579",+90,+2.00,2826800,13.9,1.00,2.18,12943917200
206,3231,野村不ＨＤ,東P,"1,037.5",-6.0,-0.57,2823600,11.8,1.19,3.86,2929485000
207,3088,マツキヨココ,東P,"2,488.5",+51.5,+2.11,2799200,17.5,1.87,1.93,6965809200
208,4183,三井化学,東P,"1,957.5",+21.0,+1.08,2794100,17.5,0.84,3.83,5469450750
209,6367,ダイキン,東P,"19,435","-1,075",-5.24,2785000,21.2,1.81,1.70,54126475000
210,402A,アクセルＨＤ,東G,558,-5,-0.89,2783800,ー,4.24,ー,1553360400
211,4751,サイバー,東P,"1,381.0",+10.5,+0.77,2779100,25.5,3.83,1.38,3837937100
212,9007,小田急,東P,"1,664.5",+6.5,+0.39,2767400,16.4,1.15,3.00,4606337300
213,9697,カプコン,東P,"3,407.0",+102.0,+3.09,2763800,27.9,5.70,1.17,9416266600
214,3923,ラクス,東P,754.5,+19.1,+2.60,2755100,22.1,9.61,0.45,2078722950
215,6330,東洋エンジ,東P,"2,664",+14,+0.53,2745900,ー,2.79,ー,7315077600
216,8698,マネックスＧ,東P,706,+3,+0.43,2713600,ー,1.43,4.33,1915801600
217,9142,ＪＲ九州,東P,"3,821",+1,+0.03,2710300,12.8,1.21,3.01,10356056300
218,2492,インフォＭＴ,東P,430,+29,+7.23,2704600,37.0,9.44,1.53,1162978000
219,1925,大和ハウス,東P,"5,040",-15,-0.30,2701300,10.8,1.14,3.47,13614552000
220,4528,小野薬,東P,"2,549.0",+55.5,+2.23,2683500,17.9,1.43,3.14,6840241500
221,8835,太平発,東S,"1,102",+90,+8.89,2670100,16.5,0.54,3.63,2942450200
222,9616,共立メンテ,東P,"2,502.0",+18.0,+0.72,2631300,12.6,1.71,1.84,6583512600
223,7832,バンナムＨＤ,東P,"4,022",+12,+0.30,2606200,19.8,3.02,1.82,10482136400
224,2656,ベクターＨＤ,東S,185,+6,+3.35,2603200,ー,11.8,ー,481592000
225,3099,三越伊勢丹,東P,"2,976.5",+40.0,+1.36,2586700,16.1,1.77,2.35,7699312550
226,9202,ＡＮＡＨＤ,東P,"2,983.0",-5.0,-0.17,2586700,9.43,0.95,2.01,7716126100
227,9041,近鉄ＧＨＤ,東P,"3,289.0",+1.0,+0.03,2563600,13.0,1.07,1.82,8431680400
228,4202,ダイセル,東P,"1,284.5",-64.0,-4.75,2556300,33.0,0.86,4.67,3283567350
229,8309,三井住友トラ,東P,"5,113",+15,+0.29,2553900,12.1,1.07,3.32,13058090700
230,4452,花王,東P,"6,147",+117,+1.94,2552100,21.4,2.61,2.54,15687758700
231,4385,メルカリ,東P,"3,764.0",+182.0,+5.08,2536200,ー,5.60,ー,9546256800
232,9022,ＪＲ東海,東P,"4,221",-12,-0.28,2516000,8.03,0.81,0.76,10620036000
233,6201,豊田織,東P,"20,405",+5,+0.02,2514800,32.3,1.01,ー,51314494000
234,3840,パス,東S,75,+9,+13.64,2505900,ー,2.58,ー,187942500
235,3659,ネクソン,東P,"2,984.5",+65.5,+2.24,2498200,ー,2.23,2.01,7455877900
236,9235,売れるＧ,東G,789,+37,+4.92,2484100,"3,035",8.94,ー,1959954900
237,1878,大東建,東P,"3,687.0",+69.0,+1.91,2476800,12.6,2.43,3.88,9131961600
238,1571,日経インバ,東Ｅ,386,+1,+0.26,2476482,ー,ー,ー,955922052
239,9143,ＳＧＨＤ,東P,"1,522.0",-18.5,-1.20,2476300,15.4,1.72,3.48,3768928600
240,7012,川重,東P,"15,195",-110,-0.72,2456100,28.2,3.14,1.09,37320439500
241,9502,中部電,東P,"2,636.5",+40.5,+1.56,2424500,10.8,0.66,2.66,6392194250
242,8015,豊田通商,東P,"6,191",-24,-0.39,2412500,18.2,2.17,1.87,14935787500
243,4519,中外薬,東P,"8,540",+89,+1.05,2409500,ー,6.94,1.55,20577130000
244,5721,Ｓサイエンス,東S,113,+4,+3.67,2387400,ー,3.63,ー,269776200
245,2127,日本Ｍ＆Ａ,東P,650.9,+3.1,+0.48,2378000,18.8,4.32,4.46,1547840200
246,6966,三井ハイテク,東P,617,+25,+4.22,2375100,16.1,1.00,3.08,1465436700
247,3003,ヒューリック,東P,"1,860.0",-1.5,-0.08,2339800,11.7,1.55,3.60,4352028000
248,9424,日本通信,東P,131,0,0.00,2323100,ー,4.93,ー,304326100
249,7259,アイシン,東P,"2,281.0",+11.0,+0.48,2312600,13.2,0.78,2.85,5275040600
250,7951,ヤマハ,東P,"1,138.5",+7.0,+0.62,2300800,20.9,1.05,2.28,2619460800
251,4732,ＵＳＳ,東P,"1,708.0",+20.5,+1.21,2265600,19.8,4.04,3.03,3869644800
252,4004,レゾナック,東P,"10,755",-255,-2.32,2260600,25.3,2.79,0.60,24312753000
253,2730,エディオン,東P,"2,178",+7,+0.32,2229000,15.9,1.00,2.16,4854762000
254,9508,九州電,東P,"1,844.0",+22.0,+1.21,2228000,6.50,1.09,2.71,4108432000
255,8282,ケーズＨＤ,東P,"1,696.0",+11.0,+0.65,2219300,26.2,1.06,2.71,3763932800
256,1802,大林組,東P,"3,900",-19,-0.48,2208500,15.8,2.25,2.23,8613150000
257,8614,東洋証券,東P,765,+11,+1.46,2202800,ー,1.81,6.54,1685142000
258,6146,ディスコ,東P,"66,530",-960,-1.42,2167300,57.1,13.3,0.66,144190469000
259,6659,メディアＬ,東S,37,-1,-2.63,2164500,ー,0.87,ー,80086500
260,9006,京急,東P,"1,560.5",+0.5,+0.03,2160900,13.5,1.12,2.95,3372084450
261,4681,リゾートトラ,東P,"1,895.0",+8.0,+0.42,2151800,19.8,2.67,1.79,4077661000
262,8628,松井,東P,987,+4,+0.41,2133100,ー,3.29,5.07,2105369700
263,6753,シャープ,東P,587.4,-0.2,-0.03,2121900,7.20,1.49,ー,1246404060
264,6976,太陽誘電,東P,"4,125",-35,-0.84,2096100,39.7,1.52,2.18,8646412500
265,1306,野村東証指数,東Ｅ,"3,827",+1,+0.03,2077820,ー,ー,ー,7951817140
266,9513,Ｊパワー,東P,"4,207",+242,+6.10,2068900,8.32,0.54,2.38,8703862300
267,6315,ＴＯＷＡ,東P,"2,396",-25,-1.03,2065600,36.3,2.66,0.83,4949177600
268,7063,バードマン,東G,126,-23,-15.44,2056800,ー,3.44,ー,259156800
269,4596,窪田製薬ＨＤ,東G,102,+1,+0.99,2055300,ー,6.49,ー,209640600
270,6803,ティアック,東S,115,+5,+4.55,2033600,8.28,0.87,0.87,233864000
271,1893,五洋建,東P,"1,760.5",-20.5,-1.15,2029200,15.0,2.59,2.50,3572406600
272,1963,日揮ＨＤ,東P,"2,195.0",+25.0,+1.15,2026600,17.7,1.24,1.82,4448387000
273,8524,北洋銀,東P,972,+10,+1.04,2020400,15.0,0.92,2.67,1963828800
274,8572,アコム,東S,478.0,-1.1,-0.23,2020300,10.4,1.08,4.18,965703400
275,8515,アイフル,東P,453,-4,-0.88,2017200,7.86,0.92,2.65,913791600
276,5074,テスＨＤ,東P,580,+15,+2.65,1999900,34.1,0.87,1.00,1159942000
277,8613,丸三,東P,"1,065",0,0.00,1991300,ー,1.43,6.57,2120734500
278,4180,Ａｐｐｉｅｒ,東P,772,+49,+6.78,1986400,22.7,2.12,0.30,1533500800
