No,コード,銘柄名,市場,株価,前日比,前日比(%),出来高(株),PER(倍),PBR(倍),利回り(%),売買金額
29,1459,楽天Ｗベア,東Ｅ,162,-8,-4.71,15235861,ー,ー,ー,2468209482
30,186A,アストロＨＤ,東G,"1,389",+57,+4.28,14518100,ー,18.1,ー,20165640900
31,6723,ルネサス,東P,"2,732.5",+201.5,+7.96,14149500,ー,2.03,ー,38663508750
32,6758,ソニーＧ,東P,"3,280.0",+29.0,+0.89,14071000,17.1,2.37,0.76,46152880000
33,6525,コクサイエレ,東P,"7,200",+353,+5.16,13768400,60.3,7.90,0.50,99132480000
34,7013,ＩＨＩ,東P,"3,293.0",+12.0,+0.37,13505200,27.9,6.19,0.61,44472623600
35,8801,三井不,東P,"1,787.0",+59.5,+3.44,12977400,18.0,1.52,1.90,23190613800
36,4689,ラインヤフー,東P,410.0,+6.2,+1.54,12301000,ー,0.95,1.78,5043410000
37,6501,日立,東P,"4,957",+109,+2.25,12203300,29.4,3.51,ー,60491758100
38,3436,ＳＵＭＣＯ,東P,"2,174.0",+20.0,+0.93,12194800,ー,1.31,ー,26511495200
39,3401,帝人,東P,"1,650.5",-51.0,-3.00,11799400,ー,0.82,3.03,19474909700
40,6857,アドテスト,東P,"27,000","+2,120",+8.52,11460300,59.6,29.1,ー,309428100000
41,4005,住友化,東P,520.1,-2.7,-0.52,11152300,15.6,0.83,2.60,5800311230
42,8316,三井住友ＦＧ,東P,"5,539",-38,-0.68,10812000,14.1,1.35,2.83,59887668000
43,3070,ジェリビンズ,東G,112,+5,+4.67,10255000,54.1,1.87,ー,1148560000
44,6701,ＮＥＣ,東P,"4,083",+201,+5.18,10135100,ー,2.62,0.78,41381613300
45,7974,任天堂,東P,"8,199",-98,-1.18,10058300,27.0,3.18,2.21,82468001700
46,8604,野村,東P,"1,318.0",+17.5,+1.35,10036000,ー,1.05,ー,13227448000
47,3382,セブン＆アイ,東P,"1,968.5",-31.5,-1.57,9917900,16.9,1.26,3.05,19523386150
48,6702,富士通,東P,"3,481.0",+142.0,+4.25,9595800,14.2,3.02,1.44,33402979800
49,4755,楽天グループ,東P,774.0,+10.1,+1.32,9266900,ー,1.69,ー,7172580600
50,6981,村田製,東P,"4,329",+159,+3.81,9262400,35.8,3.01,1.39,40096929600
51,1357,日経Ｄインバ,東Ｅ,"4,013",-194,-4.61,9185768,ー,ー,ー,36862486984
52,1306,野村東証指数,東Ｅ,398.2,+3.4,+0.86,8691770,ー,ー,ー,3461062814
53,1605,ＩＮＰＥＸ,東P,"4,190",-87,-2.03,8566200,14.8,1.03,2.58,35892378000
54,3664,ＷＩＺＥ,東G,37,-1,-2.63,8557500,ー,2.36,ー,316627500
55,8058,三菱商,東P,"5,193",-82,-1.55,8428000,27.2,2.09,2.12,43766604000
56,9433,ＫＤＤＩ,東P,"2,607.0",-13.0,-0.50,8266200,14.2,2.01,3.07,21549983400
57,7269,スズキ,東P,"1,849.0",+32.0,+1.76,8249700,9.15,1.08,2.49,15253695300
58,6752,パナＨＤ,東P,"2,917.5",+38.0,+1.32,8035400,28.4,1.36,1.37,23443279500
59,5801,古河電,東P,"46,880","+1,570",+3.47,7978700,61.1,8.73,0.34,374041456000
60,5802,住友電,東P,"10,075",+149,+1.50,7874800,24.6,3.16,1.17,79338610000
61,5020,ＥＮＥＯＳ,東P,"1,430.0",+2.5,+0.18,7867700,28.5,1.21,2.38,11250811000
62,7532,パンパシＨＤ,東P,962.6,+8.5,+0.89,7832900,26.9,4.39,0.88,7539949540
63,4568,第一三共,東P,"2,734.0",+2.5,+0.09,7573500,17.3,2.91,2.85,20705949000
64,8411,みずほＦＧ,東P,"6,790",+55,+0.82,7541600,14.7,1.48,2.14,51207464000
65,8113,ユニチャーム,東P,951.5,+1.2,+0.13,7384600,18.9,2.06,2.31,7026446900
66,6762,ＴＤＫ,東P,"2,273.0",+7.0,+0.31,7334800,22.7,2.06,1.50,16672000400
67,3697,ＳＨＩＦＴ,東P,657.2,+29.2,+4.65,7257000,ー,4.40,ー,4769300400
68,8267,イオン,東P,"1,721.5",-2.5,-0.15,7226900,65.2,3.91,0.87,12441108350
69,2181,パーソルＨＤ,東P,237.3,+1.6,+0.68,7147500,12.9,2.55,4.64,1696101750
70,6366,千代建,東S,"1,135",+3,+0.27,7141500,3.68,-5.4,ー,8105602500
71,4506,住友ファーマ,東P,"2,035.0",+64.0,+3.25,7036100,7.93,2.80,ー,14318463500
72,8750,第一ライフ,東P,"1,483.5",+9.0,+0.61,6928700,13.1,1.31,3.51,10278726450
73,9107,川崎汽,東P,"2,688.0",+85.5,+3.29,6691800,14.8,0.98,4.46,17987558400
74,7261,マツダ,東P,"1,060.5",+19.5,+1.87,6600400,33.4,0.37,5.19,6999724200
75,7453,良品計画,東P,"3,776",-28,-0.74,6541400,32.3,5.32,0.85,24700326400
76,4063,信越化,東P,"6,695",+33,+0.50,6472300,26.4,2.88,1.58,43332048500
77,8410,セブン銀,東P,266.5,-1.0,-0.37,6415500,28.3,1.14,4.13,1709730750
78,3407,旭化成,東P,"1,573.5",-37.5,-2.33,6362200,14.7,1.06,2.54,10010921700
79,8308,りそなＨＤ,東P,"1,866.0",-15.5,-0.82,6005200,16.8,1.54,1.55,11205703200
80,6902,デンソー,東P,"1,926.5",+9.5,+0.50,5753500,12.4,0.98,3.32,11084117750
81,6506,安川電,東P,"5,151",-88,-1.68,5694400,28.4,2.76,1.40,29331854400
82,281A,インフォメテ,東G,680,+16,+2.41,5625300,ー,6.22,ー,3825204000
83,4062,イビデン,東P,"9,915",+529,+5.64,5618000,74.8,5.10,0.25,55702470000
84,464A,ＱＰＳＨＤ,東G,"2,610",-177,-6.35,5579800,291,9.67,ー,14563278000
85,3402,東レ,東P,"1,151.5",+1.0,+0.09,5488700,20.5,0.95,1.74,6320238050
86,6503,三菱電,東P,"5,859",+45,+0.77,5422000,33.3,2.88,0.94,31767498000
87,8766,東京海上,東P,"6,915",-85,-1.21,5402100,13.1,2.50,3.05,37355521500
88,6963,ローム,東P,"3,751.0",+138.0,+3.82,5327400,145,1.56,1.33,19983077400
89,2502,アサヒ,東P,"1,622.5",+7.0,+0.43,5214600,14.2,0.84,3.20,8460688500
90,4188,三菱ケミＧ,東P,968.1,-8.7,-0.89,5158600,28.0,0.71,3.31,4994040660
91,8031,三井物,東P,"6,136",-97,-1.56,5151600,21.2,2.06,1.87,31610217600
92,3777,環境フレンド,東G,60,+2,+3.45,5058000,ー,4.95,ー,303480000
93,3681,ブイキューブ,東P,68,+4,+6.25,5049500,ー,-1.1,ー,343366000
94,6594,ニデック,東P,"2,217",-22,-0.98,4981200,ー,1.44,ー,11043320400
95,6920,レーザーテク,東P,"42,800","+1,570",+3.81,4931100,53.3,17.0,0.77,211051080000
96,6326,クボタ,東P,"2,749.0",+72.5,+2.71,4855200,14.9,1.19,1.89,13346944800
97,402A,アクセルＨＤ,東G,690,+7,+1.02,4732000,ー,6.11,ー,3265080000
98,6526,ソシオネクス,東P,"1,830.0",+51.5,+2.90,4728400,47.9,2.49,2.73,8652972000
99,6954,ファナック,東P,"6,231",+49,+0.79,4601900,36.8,3.24,ー,28674438900
100,3315,日本コークス,東P,101,-2,-1.94,4577200,ー,0.80,ー,462297200
101,6323,ローツェ,東P,"4,035",-23,-0.57,4561300,25.2,5.37,0.50,18404845500
102,4503,アステラス,東P,"2,521.0",-39.5,-1.54,4525300,18.1,2.56,3.09,11408281300
103,543A,ＡＲＣＨＩＯ,東P,408,-20,-4.67,4508000,14.0,4.89,ー,1839264000
104,7733,オリンパス,東P,"1,585.0",+50.0,+3.26,4501400,32.0,2.26,1.89,7134719000
105,6330,東洋エンジ,東P,"2,319",-17,-0.73,4463600,ー,2.43,ー,10351088400
106,6098,リクルート,東P,"7,030",+34,+0.49,4450500,20.4,6.28,0.36,31287015000
107,9831,ヤマダＨＤ,東P,542.5,-2.1,-0.39,4436400,25.7,0.57,3.13,2406747000
108,9602,東宝,東P,"1,582.0",-75.5,-4.56,4387000,32.4,2.58,1.39,6940234000
109,4661,ＯＬＣ,東P,"2,548.0",-53.0,-2.04,4294600,36.9,3.88,0.55,10942640800
110,7182,ゆうちょ銀,東P,"2,724.5",-2.0,-0.07,4272300,19.4,1.04,2.57,11639881350
111,4443,Ｓａｎｓａｎ,東P,"1,220",+25,+2.09,4252000,ー,8.57,ー,5187440000
112,6619,ＷＳＣＯＰＥ,東P,238,-6,-2.46,4201600,ー,0.35,ー,999980800
113,1356,ＴＰＸベア２,東Ｅ,130.2,-2.4,-1.81,4172680,ー,ー,ー,543282936
114,8591,オリックス,東P,"4,982",+147,+3.04,4153800,12.5,1.20,2.41,20694231600
115,7777,３ＤＭ,東G,496,-2,-0.40,4151500,60.8,13.2,ー,2059144000
116,2146,ＵＴ,東P,189,-1,-0.53,4094000,17.6,4.25,5.74,773766000
117,2914,ＪＴ,東P,"5,895",-58,-0.97,4085900,18.4,2.56,4.11,24086380500
118,3391,ツルハＨＤ,東P,"2,023.0",-109.0,-5.11,4010900,22.1,1.05,2.37,8114050700
119,9502,中部電,東P,"2,834.5",+51.5,+1.85,3945600,11.6,0.71,2.47,11183803200
120,1928,積水ハウス,東P,"3,468.0",-120.0,-3.34,3927700,10.3,1.05,4.18,13621263600
121,8002,丸紅,東P,"6,018",+86,+1.45,3869300,18.3,2.38,1.79,23285447400
122,7375,リファバスＧ,東G,"1,727",+83,+5.05,3845000,19.3,19.0,ー,6640315000
123,5721,Ｓクリプトエ,東S,98,+2,+2.08,3841400,ー,3.15,ー,376457200
124,8601,大和,東P,"1,547.5",+15.5,+1.01,3826600,ー,1.25,2.84,5921663500
125,7751,キヤノン,東P,"4,345",-29,-0.66,3812600,11.1,1.08,3.68,16565747000
126,1570,日経レバ,東Ｅ,"55,560","+2,460",+4.63,3780037,ー,ー,ー,210018855720
127,4307,野村総研,東P,"4,650",+158,+3.52,3775900,25.6,5.32,1.59,17557935000
128,5019,出光興産,東P,"1,536.0",-9.5,-0.61,3772800,25.1,1.07,2.34,5795020800
129,268A,リガクＨＤ,東P,"2,488",-25,-0.99,3769300,45.0,6.37,0.76,9378018400
130,5076,インフロニア,東P,"2,085.0",-13.0,-0.62,3736400,9.18,1.26,4.41,7790394000
131,9104,商船三井,東P,"6,408",+21,+0.33,3725600,11.0,0.81,3.12,23873644800
132,6232,ＡＣＳＬ,東G,"1,868",+61,+3.38,3716800,ー,21.1,ー,6942982400
133,1615,野村東証銀行,東Ｅ,626.0,+1.5,+0.24,3664640,ー,ー,ー,2294064640
134,4901,富士フイルム,東P,"3,109.0",-9.0,-0.29,3642900,14.2,1.01,2.25,11325776100
135,6315,ＴＯＷＡ,東P,"2,783",+129,+4.86,3635200,42.2,3.09,0.72,10116761600
136,7003,三井Ｅ＆Ｓ,東P,"5,862",+64,+1.10,3599400,19.1,2.89,0.85,21099682800
137,7272,ヤマハ発,東P,"1,172.5",-7.5,-0.64,3589900,11.4,1.00,4.26,4209157750
138,1963,日揮ＨＤ,東P,"2,705.5",+12.5,+0.46,3566600,21.8,1.53,1.48,9649436300
139,8035,東エレク,東P,"43,700","+1,240",+2.92,3521700,36.1,10.0,1.38,153898290000
140,6301,コマツ,東P,"7,029",+61,+0.88,3507500,19.8,1.89,2.70,24654217500
141,6952,カシオ,東P,"1,731.0",+73.0,+4.40,3478300,22.9,1.68,ー,6020937300
142,3861,王子ＨＤ,東P,852.1,-0.7,-0.08,3473200,14.9,0.71,4.22,2959513720
143,4422,ＶＮＸ,東G,"1,000",-50,-4.76,3452900,ー,11.1,ー,3452900000
144,7085,カーブスＨＤ,東P,878,+115,+15.07,3446600,16.7,3.53,3.42,3026114800
145,4543,テルモ,東P,"2,155.5",+21.5,+1.01,3409200,23.4,2.09,1.39,7348530600
146,1475,ｉＳＴＰＸ,東Ｅ,388.5,+3.3,+0.86,3382480,ー,ー,ー,1314093480
147,3778,さくらネット,東P,"3,150",-110,-3.37,3365100,969,4.29,0.16,10600065000
148,6971,京セラ,東P,"2,582.5",+7.0,+0.27,3336600,28.4,1.01,1.94,8616769500
149,5108,ブリヂストン,東P,"3,405.0",+23.0,+0.68,3299000,12.6,1.17,3.67,11233095000
150,2413,エムスリー,東P,"1,595.0",+31.0,+1.98,3191400,23.7,2.55,ー,5090283000
151,4502,武田,東P,"5,604",-32,-0.57,3179400,57.5,1.16,3.57,17817357600
152,5938,ＬＩＸＩＬ,東P,"1,608.0",+1.5,+0.09,3155000,57.8,0.69,5.60,5073240000
153,5246,エレメンツ,東G,732,+100,+15.82,3137300,ー,5.99,ー,2296503600
154,6552,ゲームウィズ,東S,249,+20,+8.73,3110600,87.1,1.54,ー,774539400
155,6178,日本郵政,東P,"1,845.0",-12.0,-0.65,3070900,16.2,0.54,2.71,5665810500
156,7270,ＳＵＢＡＲＵ,東P,"2,539.0",+33.0,+1.32,3070700,14.5,0.66,4.53,7796507300
157,1803,清水建,東P,"2,863.0",+16.5,+0.58,3026500,17.7,2.17,2.27,8664869500
158,2801,キッコマン,東P,"1,482.5",-32.0,-2.11,3011300,22.9,2.51,1.69,4464252250
159,1568,ＴＰＸブル,東Ｅ,861.1,+15.3,+1.81,2979540,ー,ー,ー,2565681894
160,6753,シャープ,東P,589.4,+1.6,+0.27,2979200,7.22,1.49,ー,1755940480
161,8802,菱地所,東P,"4,682",+89,+1.94,2977600,25.7,2.23,0.98,13941123200
162,1911,住友林,東P,"1,442.0",+2.5,+0.17,2976500,9.28,0.88,3.47,4292113000
163,6521,オキサイド,東G,"5,010",-40,-0.79,2964800,97.1,12.3,ー,14853648000
164,9020,ＪＲ東日本,東P,"3,514.0",-88.0,-2.44,2934700,16.7,1.31,1.99,10312535800
165,6988,日東電,東P,"3,214.0",-8.0,-0.25,2918500,15.9,1.96,1.87,9380059000
166,9101,郵船,東P,"6,117",+13,+0.21,2896500,11.8,0.86,3.68,17717890500
167,5411,ＪＦＥ,東P,"1,820.0",-16.0,-0.87,2895700,15.4,0.45,4.40,5270174000
168,9201,ＪＡＬ,東P,"2,524.0",-4.0,-0.16,2874000,8.82,0.89,3.80,7253976000
169,5713,住友鉱,東P,"10,400",+533,+5.40,2866300,20.1,1.48,1.76,29809520000
170,4593,ヘリオス,東G,376,+5,+1.35,2835000,ー,10.4,ー,1065960000
171,9843,ニトリＨＤ,東P,"2,389.0",-17.0,-0.71,2804400,14.4,1.39,1.29,6699711600
172,429A,テクセンド,東P,"3,610",+295,+8.90,2796700,15.4,2.17,1.55,10096087000
173,9503,関西電,東P,"2,538.5",+16.0,+0.63,2788000,7.86,0.84,2.95,7077338000
174,2134,北浜ＣＰ,東S,32,+1,+3.23,2769900,ー,3.12,ー,88636800
175,9697,カプコン,東P,"3,560.0",+154.0,+4.52,2756800,29.2,5.96,1.12,9814208000
176,4751,サイバー,東P,"1,312.0",+30.0,+2.34,2743900,24.2,3.64,1.45,3599996800
177,6993,大黒屋,東S,123,-1,-0.81,2725600,ー,16.2,ー,335248800
178,8593,三菱ＨＣキャ,東P,"1,468.0",+8.5,+0.58,2722900,13.2,1.10,3.07,3997217200
179,2503,キリンＨＤ,東P,"2,601.0",-16.0,-0.61,2714700,13.5,1.63,2.92,7060934700
180,6976,太陽誘電,東P,"5,279",+206,+4.06,2707700,50.8,1.95,1.70,14293948300
181,8725,ＭＳ＆ＡＤ,東P,"4,046",-18,-0.44,2703800,9.95,1.27,3.83,10939574800
182,5332,ＴＯＴＯ,東P,"5,421",+99,+1.86,2693100,30.7,1.77,1.84,14599295100
183,8303,ＳＢＩ新生銀,東P,"1,670.0",+3.5,+0.21,2690300,14.8,1.25,2.04,4492801000
184,1366,ｉＦ日経Ｗベ,東Ｅ,101,-4,-3.81,2688326,ー,ー,ー,271520926
185,3626,ＴＩＳ,東P,"3,411.0",+44.0,+1.31,2675700,15.0,2.28,2.23,9126812700
186,4911,資生堂,東P,"3,215.0",-70.0,-2.13,2668200,30.6,2.14,1.87,8578263000
187,8473,ＳＢＩ,東P,"3,105.0",+83.0,+2.75,2654600,ー,1.16,3.06,8242533000
188,9022,ＪＲ東海,東P,"4,193",-27,-0.64,2643700,7.98,0.81,0.76,11085034100
189,4612,日本ペＨＤ,東P,"1,004.0",-2.0,-0.20,2623700,11.8,1.29,1.69,2634194800
190,6532,ベイカレント,東P,"4,887",+279,+6.05,2577000,15.4,6.34,2.66,12593799000
191,9509,北海電,東P,"1,039.5",-5.0,-0.48,2566900,8.03,0.62,2.89,2668292550
192,6965,ホトニクス,東P,"1,936.0",-13.5,-0.69,2515900,39.4,1.77,1.96,4870782400
193,2802,味の素,東P,"4,617",+10,+0.22,2515800,34.0,5.95,1.04,11615448600
194,5985,サンコール,東S,"1,664",+173,+11.60,2508700,9.00,1.59,1.20,4174476800
195,3092,ＺＯＺＯ,東P,"1,100.5",+12.5,+1.15,2493000,20.4,10.2,3.54,2743546500
196,7259,アイシン,東P,"2,299.5",+62.5,+2.79,2491400,13.3,0.78,2.83,5728974300
197,6472,ＮＴＮ,東P,344.2,+0.5,+0.15,2472300,ー,0.74,3.20,850965660
198,1662,石油資源,東P,"2,491",-33,-1.31,2468500,14.2,1.13,1.61,6149033500
199,4902,コニカミノル,東P,571.8,+7.3,+1.29,2467500,10.5,0.54,1.75,1410916500
200,3110,日東紡,東P,"29,440",+480,+1.66,2458200,28.2,6.50,0.39,72369408000
201,3656,ＫＬａｂ,東P,309,+7,+2.32,2448200,ー,2.36,ー,756493800
202,1808,長谷工,東P,"2,722.0",-163.0,-5.65,2441900,12.4,1.36,3.31,6646851800
203,6146,ディスコ,東P,"71,630","+4,260",+6.32,2425900,61.5,14.4,0.61,173767217000
204,3289,東急不ＨＤ,東P,"1,400.0",+28.5,+2.08,2422200,11.1,1.18,3.18,3391080000
205,3038,神戸物産,東P,"3,089.0",-81.0,-2.56,2413500,23.2,4.36,1.04,7455301500
206,9021,ＪＲ西日本,東P,"3,034.0",-108.0,-3.44,2384800,11.7,1.16,2.98,7235483200
207,7181,かんぽ生命,東P,"1,625.0",+40.5,+2.56,2380300,11.1,0.43,2.54,3867987500
208,1925,大和ハウス,東P,"4,899",-24,-0.49,2371600,10.5,1.11,3.57,11618468400
209,3064,モノタロウ,東P,"1,810.0",+20.0,+1.12,2371100,24.7,7.30,2.04,4291691000
210,7936,アシックス,東P,"4,570",+83,+1.85,2370300,29.5,11.9,0.83,10832271000
211,547A,ムニノバＨＤ,東P,420,+13,+3.19,2366000,7.37,0.86,2.86,993720000
212,6361,荏原,東P,"5,171",+84,+1.65,2357100,27.3,4.64,1.28,12188564100
213,6590,芝浦,東P,"5,230",+400,+8.28,2342200,31.8,6.54,1.11,12249706000
214,7599,ＩＤＯＭ,東P,"1,362",-66,-4.62,2330400,9.63,1.56,3.12,3174004800
215,9506,東北電,東P,"1,170.5",+12.0,+1.04,2277300,4.34,0.53,3.42,2665579650
216,6869,シスメックス,東P,"1,397.0",+11.5,+0.83,2274400,21.2,1.73,2.72,3177336800
217,8233,高島屋,東P,"1,996.0",+45.0,+2.31,2265900,15.4,1.30,2.00,4522736400
218,3923,ラクス,東P,778.6,+25.9,+3.44,2258600,22.8,9.92,0.44,1758545960
219,7735,スクリン,東P,"11,200",+505,+4.72,2226400,24.1,4.78,1.25,24935680000
220,4324,電通グループ,東P,"3,088.0",-67.0,-2.12,2206700,11.5,2.14,ー,6814289600
221,6479,ミネベア,東P,"2,872.5",+9.5,+0.33,2206500,16.3,1.37,1.74,6338171250
222,8830,住友不,東P,"4,836",+109,+2.31,2188100,21.3,1.85,0.89,10581651600
223,1887,日本国土開発,東P,610,+15,+2.52,2173800,12.2,0.70,3.77,1326018000
224,3823,ＷＨＤＣ,東S,43,0,0.00,2162000,ー,3.21,ー,92966000
225,485A,ＰｏｗｅｒＸ,東G,"7,110",-10,-0.14,2159400,216,43.3,ー,15353334000
226,6471,日精工,東P,"1,189.5",+19.5,+1.67,2159000,29.1,0.86,2.86,2568130500
227,7238,ブレーキ,東P,129,+5,+4.03,2156000,116,1.10,ー,278124000
228,4183,三井化学,東P,"1,948.0",-2.0,-0.10,2135300,17.1,0.82,3.85,4159564400
229,549A,ヒトトヒトＨ,東S,530,-66,-11.07,2127800,12.4,2.50,ー,1127734000
230,4004,レゾナック,東P,"13,490",+190,+1.43,2121800,31.7,3.49,0.48,28623082000
231,9168,ライズＣＧ,東G,405,-80,-16.49,2116800,14.8,1.36,5.19,857304000
232,7186,横浜ＦＧ,東P,"1,528.5",-4.5,-0.29,2109700,16.5,1.22,2.49,3224676450
233,8053,住友商,東P,"6,069",+34,+0.56,2083700,12.7,1.59,2.31,12645975300
234,6383,ダイフク,東P,"6,578",+174,+2.72,2070000,30.2,5.36,1.25,13616460000
235,7610,テイツー,東S,147,+2,+1.38,2067200,11.7,1.34,2.72,303878400
236,4204,積水化,東P,"2,643.5",-25.5,-0.96,2063900,14.8,1.29,3.03,5455919650
237,4563,アンジェス,東G,56,-1,-1.75,2055800,ー,7.43,ー,115124800
238,7202,いすゞ,東P,"2,350.5",+26.5,+1.14,2024300,12.4,1.11,3.91,4758117150
239,6264,マルマエ,東P,"1,850",-28,-1.49,2021600,17.4,4.87,2.05,3739960000
240,8697,日本取引所,東P,"1,915.5",+15.5,+0.82,2008100,25.1,6.14,3.18,3846515550
241,1878,大東建,東P,"3,555.0",-35.0,-0.97,1980500,12.2,2.34,4.02,7040677500
242,4519,中外薬,東P,"8,520",-65,-0.76,1975400,ー,6.92,1.55,16830408000
243,9202,ＡＮＡＨＤ,東P,"2,856.5",+2.5,+0.09,1974800,8.94,0.90,2.10,5641016200
244,4596,窪田製薬ＨＤ,東G,92,+2,+2.22,1954800,ー,5.85,ー,179841600
245,9399,ビート,東S,30,+2,+7.14,1931126,ー,ー,ー,57933780
246,8309,三井住友トラ,東P,"5,388",+43,+0.80,1917300,12.7,1.13,3.16,10330412400
247,1802,大林組,東P,"3,760",+15,+0.40,1898500,15.2,2.16,2.31,7138360000
248,278A,テラドローン,東G,"5,660",0,0.00,1877000,ー,11.0,ー,10623820000
249,7832,バンナムＨＤ,東P,"3,861",+63,+1.66,1862900,19.1,2.90,1.89,7192656900
250,3003,ヒューリック,東P,"1,894.5",+14.0,+0.74,1861900,11.9,1.58,3.54,3527369550
251,8331,千葉銀,東P,"2,224.5",+14.5,+0.66,1844200,17.3,1.25,2.34,4102422900
252,5110,住友ゴ,東P,"2,090.5",+3.0,+0.14,1839900,9.99,0.77,4.02,3846310950
253,9519,レノバ,東P,"1,009",+12,+1.20,1829200,32.6,0.81,ー,1845662800
254,4684,オービック,東P,"3,991",+99,+2.54,1817100,24.7,3.58,2.10,7252046100
255,4507,塩野義,東P,"3,327.0",-48.0,-1.42,1808800,15.1,1.87,1.98,6017877600
256,7276,小糸製,東P,"2,573.5",+28.5,+1.12,1794800,24.2,1.07,2.18,4618917800
257,5706,三井金属,東P,"38,260","+1,830",+5.02,1787000,28.4,6.03,0.63,68370620000
258,2353,日本駐車場,東P,279,-1,-0.36,1785300,15.5,4.66,3.23,498098700
259,4680,ラウンドワン,東P,948.2,+20.5,+2.21,1781200,14.0,3.22,1.90,1688933840
260,290A,Ｓｙｎｓ,東G,"1,340",-30,-2.19,1779900,67.3,4.70,ー,2385066000
261,8795,Ｔ＆Ｄ,東P,"4,068",+63,+1.57,1758700,16.5,1.21,3.20,7154391600
262,6779,日電波,東P,"1,718",+145,+9.22,1757700,23.3,1.28,1.75,3019728600
263,1407,ウエストＨＤ,東S,"1,947",+92,+4.96,1755400,11.7,2.25,3.60,3417763800
264,7752,リコー,東P,"1,362.5",+20.0,+1.49,1740900,12.7,0.68,2.94,2371976250
265,7527,システムソフ,東S,54,0,0.00,1739000,208,1.15,ー,93906000
266,2338,クオンタムＳ,東S,132,+5,+3.94,1732400,ー,-11,ー,228676800
267,4594,ブライトパス,東G,64,0,0.00,1717100,ー,7.94,ー,109894400
268,9009,京成,東P,"1,189.5",-8.0,-0.67,1712600,13.5,1.03,1.51,2037137700
269,9348,アイスペース,東G,510,+10,+2.00,1710700,ー,4.46,ー,872457000
270,9023,東京メトロ,東P,"1,593.5",-11.0,-0.69,1694200,15.9,1.27,2.64,2699707700
271,6966,三井ハイテク,東P,677,+10,+1.50,1693700,17.7,1.09,2.81,1146634900
272,2768,双日,東P,"6,235",-123,-1.93,1679800,11.3,1.23,2.65,10473553000
273,4833,Ｄｅｆコン,東G,68,+3,+4.62,1677800,ー,1.69,ー,114090400
274,6724,エプソン,東P,"2,071.0",+5.0,+0.24,1674300,16.2,0.78,3.57,3467475300
275,3231,野村不ＨＤ,東P,"1,050.0",+9.0,+0.86,1655100,12.0,1.20,3.81,1737855000
276,6113,アマダ,東P,"2,489.0",+21.0,+0.85,1647300,24.2,1.47,2.49,4100129700
277,8630,ＳＯＭＰＯ,東P,"5,902",-13,-0.22,1639900,9.08,1.05,2.54,9678689800
