No,コード,銘柄名,市場,株価,前日比,前日比(%),出来高(株),PER(倍),PBR(倍),利回り(%),売買金額
1,8918,ランド,東S,9,-1,-10.00,201821900,10.2,1.51,ー,1816397100
2,9432,ＮＴＴ,東P,154.6,-0.7,-0.45,185266800,13.1,1.32,3.43,28642247280
3,4564,オンコセラピ,東G,25,-2,-7.41,176797800,ー,4.64,ー,4419945000
4,1360,日経ベア２,東Ｅ,105.4,+1.6,+1.54,130362570,ー,ー,ー,13740214878
5,4597,ソレイジア,東G,34,-1,-2.86,81543500,ー,5.30,ー,2772479000
6,9434,ＳＢ,東P,215.6,-0.4,-0.19,73887300,19.3,4.25,3.99,15930101880
7,6740,Ｊディスプレ,東P,87,0,0.00,71728900,ー,-11,ー,6240414300
8,5803,フジクラ,東P,"5,028",+152,+3.12,70638500,55.5,16.4,0.71,355170378000
9,9501,東電ＨＤ,東P,657.3,+16.9,+2.64,64839300,ー,0.38,ー,42618871890
10,8729,ソニーＦＧ,東P,144.3,-2.6,-1.77,54322700,19.4,1.46,2.63,7838765610
11,285A,キオクシア,東P,"27,700",+100,+0.36,46924600,31.2,15.5,ー,1299811420000
12,9984,ＳＢＧ,東P,"3,775",-47,-1.23,45064100,ー,1.38,0.29,170116977500
13,5016,ＪＸ金属,東P,"4,437",+204,+4.82,43546800,44.2,6.19,0.61,193217151600
14,5856,ＬＩＥＨ,東S,43,+17,+65.38,36284400,ー,1.88,ー,1560229200
15,6366,千代建,東S,"1,214",+98,+8.78,36283600,3.93,-5.8,ー,44048290400
16,8306,三菱ＵＦＪ,東P,"2,842.5",-42.5,-1.47,35140500,15.3,1.50,2.60,99886871250
17,8267,イオン,東P,"1,800.0",-160.5,-8.19,28343300,68.2,4.09,0.83,51017940000
18,7201,日産自,東P,356.3,-7.2,-1.98,25663100,ー,0.25,ー,9143762530
19,5401,日本製鉄,東P,603.4,+3.4,+0.57,25366800,ー,0.59,3.98,15306327120
20,1579,日経ブル２,東Ｅ,560.5,-8.7,-1.53,23188430,ー,ー,ー,12997115015
21,7203,トヨタ,東P,"3,331.0",-53.0,-1.57,20191400,12.2,1.11,2.85,67257553400
22,7011,三菱重,東P,"4,781",-69,-1.42,20132600,61.8,6.06,0.50,96253960600
23,7267,ホンダ,東P,"1,276.0",-7.5,-0.58,17295500,ー,0.40,5.49,22069058000
24,8136,サンリオ,東P,984.2,-25.8,-2.55,17054700,23.0,8.67,1.34,16785235740
25,6758,ソニーＧ,東P,"3,375.0",-13.0,-0.38,16633100,17.6,2.44,0.74,56136712500
26,4755,楽天グループ,東P,787.5,-15.0,-1.87,16483900,ー,1.72,ー,12981071250
27,3350,メタプラ,東S,307,-10,-3.15,15652100,ー,0.85,ー,4805194700
28,4506,住友ファーマ,東P,"2,083.0",-47.0,-2.21,15128400,8.11,2.86,ー,31512457200
29,4689,ラインヤフー,東P,410.2,0,0.00,14839300,ー,0.95,1.78,6087080860
30,4005,住友化,東P,537.2,-18.7,-3.36,14120300,16.1,0.86,2.51,7585425160
31,1459,楽天Ｗベア,東Ｅ,173,+3,+1.76,13782284,ー,ー,ー,2384335132
32,6501,日立,東P,"4,843",-72,-1.46,13677900,28.7,3.43,ー,66242069700
33,7012,川重,東P,"3,317.0",+34.0,+1.04,13424700,30.8,3.43,1.00,44529729900
34,5801,古河電,東P,"44,640","+1,700",+3.96,13310100,58.2,8.31,0.36,594162864000
35,7013,ＩＨＩ,東P,"3,391.0",-51.0,-1.48,12722400,28.8,6.38,0.59,43141658400
36,543A,ＡＲＣＨＩＯ,東P,412,-20,-4.63,12528600,14.2,4.94,ー,5161783200
37,1306,野村東証指数,東Ｅ,396.7,-3.7,-0.92,12475840,ー,ー,ー,4949165728
38,8316,三井住友ＦＧ,東P,"5,552",-69,-1.23,12330500,14.1,1.35,2.83,68458936000
39,8604,野村,東P,"1,314.0",-20.5,-1.54,12050700,ー,1.04,ー,15834619800
40,7211,三菱自,東P,318.6,-4.0,-1.24,11955400,42.7,0.48,3.14,3808990440
41,8001,伊藤忠,東P,"2,077.0",-20.5,-0.98,11888900,16.1,2.30,2.02,24693245300
42,8058,三菱商,東P,"5,413",-23,-0.42,11738000,28.3,2.18,2.03,63537794000
43,3382,セブン＆アイ,東P,"2,096.5",-102.0,-4.64,11649400,18.0,1.34,2.86,24422967100
44,6752,パナＨＤ,東P,"2,925.0",-30.5,-1.03,11551100,28.5,1.36,1.37,33786967500
45,6762,ＴＤＫ,東P,"2,220.0",+20.0,+0.91,11463800,22.2,2.01,1.53,25449636000
46,7269,スズキ,東P,"1,842.0",-11.0,-0.59,11184100,9.11,1.08,2.50,20601112200
47,5020,ＥＮＥＯＳ,東P,"1,443.5",-20.5,-1.40,11136900,28.8,1.22,2.36,16076115150
48,186A,アストロＨＤ,東G,"1,239",+54,+4.56,11091700,ー,16.1,ー,13742616300
49,9433,ＫＤＤＩ,東P,"2,708.5",-2.5,-0.09,10670900,14.8,2.09,2.95,28902132650
50,6723,ルネサス,東P,"2,595.0",-16.0,-0.61,10659700,ー,1.93,ー,27661921500
51,1605,ＩＮＰＥＸ,東P,"4,230",+29,+0.69,10197400,14.9,1.04,2.55,43135002000
52,8801,三井不,東P,"1,720.0",-50.0,-2.82,10173300,17.3,1.46,1.98,17498076000
53,6525,コクサイエレ,東P,"6,254",+452,+7.79,9945800,52.3,6.86,0.58,62201033200
54,4188,三菱ケミＧ,東P,982.5,-22.0,-2.19,9814400,28.4,0.72,3.26,9642648000
55,8411,みずほＦＧ,東P,"6,730",-216,-3.11,9676300,14.5,1.47,2.15,65121499000
56,4063,信越化,東P,"6,506",+36,+0.56,9355900,25.7,2.80,1.63,60869485400
57,3436,ＳＵＭＣＯ,東P,"1,949.5",+55.0,+2.90,9341600,ー,1.18,ー,18211449200
58,1357,日経Ｄインバ,東Ｅ,"4,292",+60,+1.42,9250610,ー,ー,ー,39703618120
59,3681,ブイキューブ,東P,76,+5,+7.04,8927600,ー,-1.3,ー,678497600
60,6857,アドテスト,東P,"24,800",-420,-1.67,8706000,54.8,26.7,ー,215908800000
61,7974,任天堂,東P,"8,531",-176,-2.02,8552300,28.1,3.31,2.12,72959671300
62,8750,第一ライフ,東P,"1,496.5",-37.0,-2.41,8342200,13.2,1.32,3.47,12484102300
63,6981,村田製,東P,"3,990",-10,-0.25,8314100,33.0,2.78,1.50,33173259000
64,3070,ジェリビンズ,東G,103,-2,-1.90,8255500,49.8,1.72,ー,850316500
65,7261,マツダ,東P,"1,050.0",-24.0,-2.23,8017200,33.1,0.37,5.24,8418060000
66,7532,パンパシＨＤ,東P,956.5,-18.7,-1.92,7948500,26.7,4.36,0.89,7602740250
67,5019,出光興産,東P,"1,558.5",-3.0,-0.19,7882100,25.4,1.08,2.31,12284252850
68,5802,住友電,東P,"10,410",+95,+0.92,7849500,25.4,3.26,1.13,81713295000
69,3664,ＷＩＺＥ,東G,34,+1,+3.03,7806700,ー,2.17,ー,265427800
70,8031,三井物,東P,"6,380",+19,+0.30,7646300,22.1,2.15,1.80,48783394000
71,4568,第一三共,東P,"2,806.5",-26.0,-0.92,7428200,17.7,2.99,2.78,20847243300
72,7182,ゆうちょ銀,東P,"2,723.5",-76.5,-2.73,7420300,19.4,1.04,2.57,20209187050
73,2502,アサヒ,東P,"1,624.0",-9.5,-0.58,7298300,14.2,0.84,3.20,11852439200
74,8308,りそなＨＤ,東P,"1,890.0",-32.5,-1.69,7250800,17.0,1.56,1.53,13704012000
75,4062,イビデン,東P,"9,810",+16,+0.16,7211800,74.0,5.05,0.25,70747758000
76,6702,富士通,東P,"3,396.0",-73.0,-2.10,6980800,13.9,2.95,1.47,23706796800
77,9843,ニトリＨＤ,東P,"2,485.5",+50.5,+2.07,6788800,14.9,1.44,1.24,16873562400
78,8766,東京海上,東P,"7,250",-120,-1.63,6757600,13.4,2.56,2.91,48992600000
79,6526,ソシオネクス,東P,"1,830.0",-101.0,-5.23,6738500,47.9,2.49,2.73,12331455000
80,3315,日本コークス,東P,106,-3,-2.75,6686300,ー,0.83,ー,708747800
81,6902,デンソー,東P,"1,951.5",-9.0,-0.46,6679900,12.5,0.99,3.28,13035824850
82,9107,川崎汽,東P,"2,657.5",+45.0,+1.72,6635600,14.6,0.97,4.52,17634107000
83,6619,ＷＳＣＯＰＥ,東P,282,+20,+7.63,6477900,ー,0.42,ー,1826767800
84,1963,日揮ＨＤ,東P,"2,803.0",+79.5,+2.92,6389800,22.6,1.58,1.43,17910609400
85,3697,ＳＨＩＦＴ,東P,665.2,-29.1,-4.19,6327100,ー,4.01,ー,4208786920
86,2181,パーソルＨＤ,東P,238.4,-2.4,-1.00,6267800,13.0,2.56,4.61,1494243520
87,1356,ＴＰＸベア２,東Ｅ,131.3,+2.6,+2.02,6220270,ー,ー,ー,816721451
88,5721,Ｓクリプトエ,東S,105,-6,-5.41,6187300,ー,3.37,ー,649666500
89,6098,リクルート,東P,"7,179",-154,-2.10,5972300,20.8,6.41,0.35,42875141700
90,6701,ＮＥＣ,東P,"4,048",-140,-3.34,5929100,ー,2.60,0.79,24000996800
91,4543,テルモ,東P,"2,171.0",-38.0,-1.72,5891600,23.6,2.10,1.38,12790663600
92,7733,オリンパス,東P,"1,588.5",-13.5,-0.84,5754600,32.1,2.26,1.89,9141182100
93,3656,ＫＬａｂ,東P,309,-22,-6.65,5753100,ー,2.36,ー,1777707900
94,7375,リファバスＧ,東G,"1,415",-118,-7.70,5662100,15.8,15.6,ー,8011871500
95,9104,商船三井,東P,"6,631",+38,+0.58,5595300,11.4,0.84,3.02,37102434300
96,3103,ユニチカ,東S,"1,163",+11,+0.95,5549400,3.35,1.47,ー,6453952200
97,3407,旭化成,東P,"1,637.5",-12.5,-0.76,5463400,15.3,1.11,2.44,8946317500
98,6993,大黒屋,東S,123,-3,-2.38,5427100,ー,16.2,ー,667533300
99,6503,三菱電,東P,"5,639",+20,+0.36,5402400,32.1,2.77,0.98,30464133600
100,7453,良品計画,東P,"3,604.0",-35.0,-0.96,5376300,36.1,5.21,0.78,19376185200
101,6971,京セラ,東P,"2,573.0",-31.5,-1.21,5340600,28.3,1.01,1.94,13741363800
102,8113,ユニチャーム,東P,968.5,-4.5,-0.46,5255400,19.3,2.10,2.27,5089854900
103,4502,武田,東P,"5,821",+32,+0.55,5222200,59.7,1.20,3.44,30398426200
104,4661,ＯＬＣ,東P,"2,612.5",-61.5,-2.30,5196300,37.8,3.98,0.54,13575333750
105,4503,アステラス,東P,"2,600.0",-24.0,-0.91,5117700,18.6,2.64,3.00,13306020000
106,8802,菱地所,東P,"4,620",-152,-3.19,5081600,25.3,2.20,1.00,23476992000
107,8593,三菱ＨＣキャ,東P,"1,480.5",-36.0,-2.37,5070800,13.3,1.11,3.04,7507319400
108,4183,三井化学,東P,"1,983.5",-108.5,-5.19,5057500,17.4,0.83,3.78,10031551250
109,7751,キヤノン,東P,"4,425",-85,-1.88,5004300,11.3,1.10,3.62,22144027500
110,1475,ｉＳＴＰＸ,東Ｅ,387.0,-4.3,-1.10,4992920,ー,ー,ー,1932260040
111,6178,日本郵政,東P,"1,871.0",-34.0,-1.78,4820700,16.4,0.55,2.67,9019529700
112,7003,三井Ｅ＆Ｓ,東P,"6,183",-213,-3.33,4812300,20.1,3.05,0.81,29754450900
113,6954,ファナック,東P,"5,895",-29,-0.49,4730400,34.8,3.06,ー,27885708000
114,3391,ツルハＨＤ,東P,"2,250.0",-239.5,-9.62,4563000,24.6,1.16,2.13,10266750000
115,7272,ヤマハ発,東P,"1,200.5",-5.0,-0.41,4554800,11.7,1.03,4.16,5468037400
116,9020,ＪＲ東日本,東P,"3,579.0",-29.0,-0.80,4536500,17.1,1.34,1.96,16236133500
117,9101,郵船,東P,"6,163",+108,+1.78,4448200,11.9,0.87,3.65,27414256600
118,8601,大和,東P,"1,541.0",-22.5,-1.44,4445700,ー,1.25,2.86,6850823700
119,2801,キッコマン,東P,"1,535.5",+4.0,+0.26,4387700,23.7,2.60,1.63,6737313350
120,8410,セブン銀,東P,272.3,-3.2,-1.16,4387400,28.9,1.16,4.04,1194689020
121,6988,日東電,東P,"3,208.0",+6.0,+0.19,4381800,15.9,1.96,1.87,14056814400
122,6594,ニデック,東P,"2,244",+56,+2.56,4272100,ー,1.46,ー,9586592400
123,1615,野村東証銀行,東Ｅ,623.9,-10.1,-1.59,4239710,ー,ー,ー,2645155069
124,4612,日本ペＨＤ,東P,"1,010.0",-13.5,-1.32,4229700,11.8,1.30,1.68,4271997000
125,3092,ＺＯＺＯ,東P,"1,106.0",-38.0,-3.32,4223300,20.5,10.2,3.53,4670969800
126,3402,東レ,東P,"1,170.5",-3.5,-0.30,4209400,20.8,0.97,1.71,4927102700
127,9201,ＪＡＬ,東P,"2,588.0",-91.0,-3.40,4204400,9.04,0.91,3.71,10880987200
128,4901,富士フイルム,東P,"3,115.0",-91.0,-2.84,4193800,14.2,1.01,2.25,13063687000
129,6869,シスメックス,東P,"1,406.5",-44.5,-3.07,4167500,21.3,1.75,2.70,5861588750
130,4596,窪田製薬ＨＤ,東G,97,-5,-4.90,4123500,ー,6.17,ー,399979500
131,2914,ＪＴ,東P,"6,034",-47,-0.77,4113600,18.8,2.62,4.01,24821462400
132,281A,インフォメテ,東G,643,+100,+18.42,4102300,ー,5.88,ー,2637778900
133,6361,荏原,東P,"5,080",+23,+0.45,4075200,26.8,4.56,1.30,20702016000
134,6920,レーザーテク,東P,"38,700","-1,240",-3.10,4051500,48.2,15.4,0.85,156793050000
135,8002,丸紅,東P,"6,088",-31,-0.51,4044000,18.5,2.41,1.77,24619872000
136,7777,３ＤＭ,東G,490,-12,-2.39,3981100,60.1,13.0,ー,1950739000
137,2146,ＵＴ,東P,196,-4,-2.00,3941300,18.3,4.41,5.54,772494800
138,6301,コマツ,東P,"6,808",+32,+0.47,3909300,19.2,1.83,2.79,26614514400
139,485A,ＰｏｗｅｒＸ,東G,"6,700",+280,+4.36,3903600,203,40.8,ー,26154120000
140,2503,キリンＨＤ,東P,"2,655.0",+7.0,+0.26,3866000,13.7,1.66,2.86,10264230000
141,5713,住友鉱,東P,"9,922",-433,-4.18,3853300,19.2,1.41,1.84,38232442600
142,6326,クボタ,東P,"2,673.0",+14.5,+0.55,3849300,14.5,1.16,1.95,10289178900
143,8725,ＭＳ＆ＡＤ,東P,"4,115",-43,-1.03,3839400,10.1,1.29,3.77,15799131000
144,8830,住友不,東P,"4,919",-36,-0.73,3768600,21.6,1.88,0.87,18537743400
145,9022,ＪＲ東海,東P,"4,220",+41,+0.98,3722700,8.03,0.81,0.76,15709794000
146,6315,ＴＯＷＡ,東P,"2,528",-18,-0.71,3672400,38.3,2.81,0.79,9283827200
147,5108,ブリヂストン,東P,"3,437.0",-30.0,-0.87,3640500,12.8,1.18,3.64,12512398500
148,1570,日経レバ,東Ｅ,"52,140",-760,-1.44,3622808,ー,ー,ー,188893209120
149,1803,清水建,東P,"2,949.0",-76.0,-2.51,3616400,18.2,2.23,2.20,10664763600
150,8473,ＳＢＩ,東P,"3,103.0",-53.0,-1.68,3614900,ー,1.16,3.06,11217034700
151,4751,サイバー,東P,"1,314.5",-46.5,-3.42,3600900,24.2,3.65,1.45,4733383050
152,6753,シャープ,東P,612.4,-17.2,-2.73,3584200,7.50,1.55,ー,2194964080
153,7527,システムソフ,東S,53,-2,-3.64,3520700,204,1.13,ー,186597100
154,4307,野村総研,東P,"4,511",-14,-0.31,3507000,24.9,5.16,1.64,15820077000
155,3861,王子ＨＤ,東P,855.0,-3.1,-0.36,3472000,15.0,0.72,4.21,2968560000
156,4594,ブライトパス,東G,65,-4,-5.80,3459700,ー,8.06,ー,224880500
157,8570,イオンＦＳ,東P,"1,533.5",-134.5,-8.06,3418500,22.1,0.69,3.46,5242269750
158,6472,ＮＴＮ,東P,344.9,-2.1,-0.61,3416000,ー,0.74,3.19,1178178400
159,3064,モノタロウ,東P,"1,813.5",-26.5,-1.44,3402000,24.8,7.31,2.04,6169527000
160,1568,ＴＰＸブル,東Ｅ,853.0,-18.5,-2.12,3399990,ー,ー,ー,2900191470
161,8015,豊田通商,東P,"6,605",+131,+2.02,3368300,19.4,2.32,1.76,22247621500
162,7270,ＳＵＢＡＲＵ,東P,"2,540.0",-53.5,-2.06,3343600,14.5,0.66,4.53,8492744000
163,6613,ＱＤレーザ,東G,"1,033",-82,-7.35,3332200,ー,8.64,ー,3442162600
164,4316,ビーマップ,東G,251,-40,-13.75,3322800,29.8,4.26,ー,834022800
165,8630,ＳＯＭＰＯ,東P,"5,994",-186,-3.01,3320600,9.22,1.07,2.50,19903676400
166,4004,レゾナック,東P,"13,030",+260,+2.04,3320100,30.6,3.37,0.50,43260903000
167,3923,ラクス,東P,795.3,-24.7,-3.01,3315500,23.3,10.1,0.43,2636817150
168,3778,さくらネット,東P,"3,180",-145,-4.36,3307800,978,4.34,0.16,10518804000
169,5129,ＦＩＸＥＲ,東G,520,+80,+18.18,3300600,ー,2.47,ー,1716312000
170,4507,塩野義,東P,"3,478.0",-128.0,-3.55,3298400,15.7,1.95,1.90,11471835200
171,7936,アシックス,東P,"4,408",-24,-0.54,3298400,28.4,11.5,0.86,14539347200
172,8591,オリックス,東P,"4,842",-55,-1.12,3255600,12.1,1.16,2.48,15763615200
173,6963,ローム,東P,"3,624.0",-6.0,-0.17,3245800,140,1.51,1.38,11762779200
