No,コード,銘柄名,市場,株価,前日比,前日比(%),出来高(株),PER(倍),PBR(倍),利回り(%),売買金額
40,6762,ＴＤＫ,東P,"2,246.5",-26.5,-1.17,12784200,22.4,2.04,1.51,28719705300
41,6613,ＱＤレーザ,東G,"1,338",-124,-8.48,12781300,ー,11.2,ー,17101379400
42,6702,富士通,東P,"3,629.0",+148.0,+4.25,12562100,14.8,3.15,1.38,45587860900
43,8316,三井住友ＦＧ,東P,"5,650",+111,+2.00,12554000,14.4,1.38,2.78,70930100000
44,8136,サンリオ,東P,"1,014.0",+13.0,+1.30,12251400,23.6,8.93,1.30,12422919600
45,7211,三菱自,東P,319.4,+4.5,+1.43,11648300,42.8,0.48,3.13,3720467019
46,1605,ＩＮＰＥＸ,東P,"4,035",-155,-3.70,11571700,14.2,0.99,2.68,46691809500
47,4755,楽天グループ,東P,790.7,+16.7,+2.16,11161700,ー,1.73,ー,8825556190
48,4005,住友化,東P,533.0,+12.9,+2.48,11046100,16.0,0.85,2.53,5887571300
49,8801,三井不,東P,"1,778.5",-8.5,-0.48,10788400,17.9,1.51,1.91,19187169400
50,4506,住友ファーマ,東P,"2,192.0",+157.0,+7.71,10786800,8.54,3.01,ー,23644665600
51,8411,みずほＦＧ,東P,"6,955",+165,+2.43,10748300,15.0,1.52,2.08,74754426500
52,4063,信越化,東P,"6,809",+114,+1.70,10556400,26.9,2.93,1.56,71878527600
53,7974,任天堂,東P,"8,189",-10,-0.12,10373500,27.0,3.17,2.21,84948591500
54,8308,りそなＨＤ,東P,"1,930.5",+64.5,+3.46,10257900,17.4,1.59,1.50,19802875950
55,186A,アストロＨＤ,東G,"1,367",-22,-1.58,10235400,ー,17.8,ー,13991791800
56,3407,旭化成,東P,"1,540.5",-33.0,-2.10,10197600,14.4,1.04,2.60,15709402800
57,2181,パーソルＨＤ,東P,236.9,-0.4,-0.17,9877500,12.9,2.54,4.64,2339979750
58,6723,ルネサス,東P,"2,671.5",-61.0,-2.23,9776500,ー,1.98,ー,26117919750
59,6525,コクサイエレ,東P,"7,084",-116,-1.61,9420900,59.3,7.77,0.51,66737655600
60,6920,レーザーテク,東P,"41,370","-1,430",-3.34,9334600,51.5,16.4,0.80,386172402000
61,6902,デンソー,東P,"1,915.0",-11.5,-0.60,9168200,12.3,0.97,3.34,17557103000
62,9602,東宝,東P,"1,520.0",-62.0,-3.92,8953600,31.1,2.48,1.45,13609472000
63,4188,三菱ケミＧ,東P,996.2,+28.1,+2.90,8840100,28.8,0.73,3.21,8806507620
64,5802,住友電,東P,"9,551",-524,-5.20,8747200,23.3,2.99,1.24,83544507200
65,8267,イオン,東P,"1,744.5",+23.0,+1.34,8620300,66.1,3.96,0.86,15038113350
66,8031,三井物,東P,"5,902",-234,-3.81,8596100,20.4,1.99,1.95,50734182200
67,7532,パンパシＨＤ,東P,961.5,-1.1,-0.11,8479500,26.9,4.38,0.88,8153039250
68,7269,スズキ,東P,"1,877.5",+28.5,+1.54,8293200,9.29,1.10,2.45,15570483000
69,6366,千代建,東S,"1,118",-17,-1.50,8219100,3.62,-5.3,ー,9188953800
70,5020,ＥＮＥＯＳ,東P,"1,413.5",-16.5,-1.15,8113700,28.2,1.19,2.41,11468714950
71,9433,ＫＤＤＩ,東P,"2,634.0",+27.0,+1.04,8005900,14.4,2.04,3.04,21087540600
72,3664,ＷＩＺＥ,東G,37,0,0.00,7973600,ー,2.36,ー,295023200
73,7777,３ＤＭ,東G,534,+38,+7.66,7825300,65.4,14.2,ー,4178710200
74,4062,イビデン,東P,"9,380",-535,-5.40,7591600,70.8,4.83,0.27,71209208000
75,1357,日経Ｄインバ,東Ｅ,"3,967",-46,-1.15,7550254,ー,ー,ー,29951857618
76,3382,セブン＆アイ,東P,"1,999.0",+30.5,+1.55,7385700,17.1,1.28,3.00,14764014300
77,402A,アクセルＨＤ,東G,680,-10,-1.45,7266500,ー,6.02,ー,4941220000
78,6752,パナＨＤ,東P,"2,925.0",+7.5,+0.26,7239700,28.5,1.36,1.37,21176122500
79,6976,太陽誘電,東P,"5,847",+568,+10.76,7076400,56.2,2.16,1.54,41375710800
80,1356,ＴＰＸベア２,東Ｅ,129.0,-1.2,-0.92,6838920,ー,ー,ー,882220680
81,5801,古河電,東P,"44,240","-2,640",-5.63,6674100,57.6,8.24,0.36,295262184000
82,8750,第一ライフ,東P,"1,481.0",-2.5,-0.17,6671200,13.1,1.31,3.51,9880047200
83,6993,大黒屋,東S,123,0,0.00,6473700,ー,16.2,ー,796265100
84,3070,ジェリビンズ,東G,109,-3,-2.68,6374200,52.7,1.82,ー,694787800
85,3315,日本コークス,東P,105,+4,+3.96,6344800,ー,0.83,ー,666204000
86,8766,東京海上,東P,"6,836",-79,-1.14,6326300,12.9,2.47,3.09,43246586800
87,5243,ノート,東G,"2,521",-489,-16.25,6309500,57.3,9.47,ー,15906249500
88,9107,川崎汽,東P,"2,647.0",-41.0,-1.53,6274000,14.6,0.96,4.53,16607278000
89,281A,インフォメテ,東G,780,+100,+14.71,6250000,ー,7.13,ー,4875000000
90,7261,マツダ,東P,"1,078.5",+18.0,+1.70,6133800,34.0,0.38,5.10,6615303300
91,1475,ｉＳＴＰＸ,東Ｅ,391.0,+2.5,+0.64,6066450,ー,ー,ー,2371981950
92,8113,ユニチャーム,東P,975.2,+23.7,+2.49,6035300,19.4,2.11,2.26,5885624560
93,7182,ゆうちょ銀,東P,"2,772.5",+48.0,+1.76,5963700,19.8,1.06,2.52,16534358250
94,2502,アサヒ,東P,"1,646.0",+23.5,+1.45,5908000,14.4,0.86,3.16,9724568000
95,5713,住友鉱,東P,"10,645",+245,+2.36,5526000,20.6,1.52,1.72,58824270000
96,4503,アステラス,東P,"2,605.5",+84.5,+3.35,5509100,18.7,2.65,2.99,14353960050
97,2146,ＵＴ,東P,193,+4,+2.12,5476200,18.0,4.34,5.62,1056906600
98,1615,野村東証銀行,東Ｅ,641.8,+15.8,+2.52,5391970,ー,ー,ー,3460566345
99,4661,ＯＬＣ,東P,"2,636.5",+88.5,+3.47,5357000,38.1,4.02,0.53,14123730500
100,6526,ソシオネクス,東P,"1,841.5",+11.5,+0.63,5341100,48.2,2.50,2.72,9835635650
101,9831,ヤマダＨＤ,東P,538.3,-4.2,-0.77,5175700,25.5,0.56,3.16,2786079310
102,6503,三菱電,東P,"5,811",-48,-0.82,5117500,33.0,2.86,0.95,29737792500
103,3402,東レ,東P,"1,144.0",-7.5,-0.65,5035600,20.3,0.95,1.75,5760726400
104,1568,ＴＰＸブル,東Ｅ,868.3,+7.2,+0.84,5026580,ー,ー,ー,4364579414
105,1366,ｉＦ日経Ｗベ,東Ｅ,100,-1,-0.99,4981175,ー,ー,ー,498117500
106,7733,オリンパス,東P,"1,614.5",+29.5,+1.86,4976000,32.6,2.30,1.86,8033752000
107,3778,さくらネット,東P,"3,325",+175,+5.56,4961500,"1,023",4.53,0.15,16496987500
108,3387,クリレスＨＤ,東P,712,-53,-6.93,4949900,52.6,6.85,0.70,3524328800
109,7453,良品計画,東P,"3,910",+134,+3.55,4928100,33.5,5.51,0.82,19268871000
110,4307,野村総研,東P,"4,878",+228,+4.90,4884100,26.9,5.58,1.52,23824639800
111,8002,丸紅,東P,"5,909",-109,-1.81,4862900,17.9,2.34,1.82,28734876100
112,4901,富士フイルム,東P,"3,144.0",+35.0,+1.13,4784300,14.3,1.02,2.23,15041839200
113,9502,中部電,東P,"2,889.5",+55.0,+1.94,4773100,11.8,0.73,2.42,13791872450
114,7003,三井Ｅ＆Ｓ,東P,"5,546",-316,-5.39,4767400,18.1,2.74,0.90,26440000400
115,6227,ＡＩメカ,東S,"8,420",+720,+9.35,4718900,51.5,12.6,0.20,39733138000
116,9104,商船三井,東P,"6,362",-46,-0.72,4716800,10.9,0.81,3.14,30008281600
117,6506,安川電,東P,"5,277",+126,+2.45,4705900,29.1,2.83,1.36,24833034300
118,5856,ＬＩＥＨ,東S,36,-2,-5.26,4664100,ー,1.58,ー,167907600
119,6098,リクルート,東P,"7,163",+133,+1.89,4604200,20.8,6.40,0.35,32979884600
120,3923,ラクス,東P,862.0,+83.4,+10.71,4589100,25.2,11.0,0.39,3955804200
121,6954,ファナック,東P,"6,168",-63,-1.01,4550300,36.4,3.21,ー,28066250400
122,2413,エムスリー,東P,"1,586.5",-8.5,-0.53,4539600,23.5,2.54,ー,7202075400
123,7272,ヤマハ発,東P,"1,170.0",-2.5,-0.21,4420400,11.4,1.00,4.27,5171868000
124,4543,テルモ,東P,"2,187.0",+31.5,+1.46,4309300,23.7,2.12,1.37,9424439100
125,9399,ビート,東S,32,+2,+6.67,4272823,ー,ー,ー,136730336
126,6594,ニデック,東P,"2,207",-10,-0.45,4217500,ー,1.44,ー,9308022500
127,8410,セブン銀,東P,269.3,+2.8,+1.05,4215000,28.6,1.15,4.08,1135099500
128,9201,ＪＡＬ,東P,"2,555.5",+31.5,+1.25,4148700,8.93,0.90,3.76,10602002850
129,543A,ＡＲＣＨＩＯ,東P,402,-6,-1.47,4146500,13.8,4.82,ー,1666893000
130,6301,コマツ,東P,"7,203",+174,+2.48,4145000,20.3,1.93,2.64,29856435000
131,5019,出光興産,東P,"1,509.0",-27.0,-1.76,4061100,24.6,1.05,2.39,6128199900
132,4612,日本ペＨＤ,東P,"1,002.5",-1.5,-0.15,4002000,11.7,1.29,1.70,4012005000
133,8601,大和,東P,"1,571.5",+24.0,+1.55,3977300,ー,1.27,2.80,6250326950
134,9022,ＪＲ東海,東P,"4,325",+132,+3.15,3961900,8.23,0.83,0.74,17135217500
135,5108,ブリヂストン,東P,"3,417.0",+12.0,+0.35,3941700,12.7,1.18,3.66,13468788900
136,3861,王子ＨＤ,東P,849.7,-2.4,-0.28,3932300,14.9,0.71,4.24,3341275310
137,9843,ニトリＨＤ,東P,"2,502.0",+113.0,+4.73,3869200,15.0,1.45,1.23,9680738400
138,4502,武田,東P,"5,654",+50,+0.89,3779900,58.0,1.17,3.54,21371554600
139,464A,ＱＰＳＨＤ,東G,"2,514",-96,-3.68,3758500,280,9.32,ー,9448869000
140,429A,テクセンド,東P,"3,875",+265,+7.34,3751000,16.5,2.33,1.45,14535125000
141,7270,ＳＵＢＡＲＵ,東P,"2,506.0",-33.0,-1.30,3732800,14.3,0.65,4.59,9354396800
142,2914,ＪＴ,東P,"5,897",+2,+0.03,3677700,18.4,2.56,4.10,21687396900
143,6988,日東電,東P,"3,217.0",+3.0,+0.09,3660800,15.9,1.96,1.87,11776793600
144,7751,キヤノン,東P,"4,431",+86,+1.98,3642700,11.3,1.10,3.61,16140803700
145,8035,東エレク,東P,"43,500",-200,-0.46,3635500,36.0,9.98,1.38,158144250000
146,3086,Ｊフロント,東P,"2,527.5",-54.0,-2.09,3597500,21.7,1.51,2.22,9092681250
147,3994,マネフォ,東P,"4,577",+700,+18.06,3593300,ー,6.08,ー,16446534100
148,5985,サンコール,東S,"1,658",-6,-0.36,3558800,8.97,1.59,1.21,5900490400
149,6971,京セラ,東P,"2,605.0",+22.5,+0.87,3550000,28.6,1.02,1.92,9247750000
150,7603,ジーイエット,東S,108,-2,-1.82,3536800,8.61,4.31,ー,381974400
151,1803,清水建,東P,"2,854.5",-8.5,-0.30,3495500,17.6,2.16,2.28,9977904750
152,8591,オリックス,東P,"5,033",+51,+1.02,3474800,12.6,1.21,2.38,17488668400
153,4902,コニカミノル,東P,596.6,+24.8,+4.34,3459700,10.9,0.57,1.68,2064057020
154,2503,キリンＨＤ,東P,"2,610.0",+9.0,+0.35,3444800,13.5,1.64,2.91,8990928000
155,3110,日東紡,東P,"26,500","-2,940",-9.99,3420400,25.4,5.85,0.43,90640600000
156,9202,ＡＮＡＨＤ,東P,"2,874.5",+18.0,+0.63,3416900,8.99,0.91,2.09,9821879050
157,8473,ＳＢＩ,東P,"3,168.0",+63.0,+2.03,3376000,ー,1.18,3.00,10695168000
158,268A,リガクＨＤ,東P,"2,340",-148,-5.95,3364400,42.4,5.99,0.81,7872696000
159,6178,日本郵政,東P,"1,867.5",+22.5,+1.22,3346500,16.4,0.55,2.68,6249588750
160,1570,日経レバ,東Ｅ,"56,180",+620,+1.12,3257142,ー,ー,ー,182986237560
161,9101,郵船,東P,"6,044",-73,-1.19,3255600,11.7,0.85,3.72,19676846400
162,8233,高島屋,東P,"1,955.0",-41.0,-2.05,3177800,15.1,1.27,2.05,6212599000
163,1963,日揮ＨＤ,東P,"2,570.0",-135.5,-5.01,3177000,20.7,1.45,1.56,8164890000
164,3391,ツルハＨＤ,東P,"2,038.0",+15.0,+0.74,3175900,22.2,1.05,2.36,6472484200
165,314A,ｉＳゴールド,東Ｅ,362.8,+3.0,+0.83,3170300,ー,ー,ー,1150184840
166,8725,ＭＳ＆ＡＤ,東P,"4,046",0,0.00,3169100,9.95,1.27,3.83,12822178600
167,6965,ホトニクス,東P,"1,902.0",-34.0,-1.76,3100100,38.7,1.74,2.00,5896390200
168,5246,エレメンツ,東G,711,-21,-2.87,3097500,ー,5.82,ー,2202322500
169,7375,リファバスＧ,東G,"2,127",+400,+23.16,3095500,23.7,23.4,ー,6584128500
170,8593,三菱ＨＣキャ,東P,"1,465.5",-2.5,-0.17,3088100,13.2,1.10,3.07,4525610550
171,9424,日本通信,東P,130,+5,+4.00,3070100,ー,4.89,ー,399113000
172,4183,三井化学,東P,"2,000.0",+52.0,+2.67,3062900,17.5,0.84,3.75,6125800000
173,3092,ＺＯＺＯ,東P,"1,107.0",+6.5,+0.59,3042600,20.5,10.2,3.52,3368158200
174,6315,ＴＯＷＡ,東P,"2,711",-72,-2.59,3042000,41.1,3.01,0.74,8246862000
175,6869,シスメックス,東P,"1,432.0",+35.0,+2.51,3024300,21.7,1.78,2.65,4330797600
176,5076,インフロニア,東P,"2,099.5",+14.5,+0.70,3013100,9.24,1.27,4.38,6326003450
177,1928,積水ハウス,東P,"3,515.0",+47.0,+1.36,2966800,10.5,1.06,4.13,10428302000
178,1911,住友林,東P,"1,441.5",-0.5,-0.03,2940700,9.28,0.88,3.47,4239019050
179,6326,クボタ,東P,"2,751.0",+2.0,+0.07,2929100,14.9,1.19,1.89,8057954100
180,2370,メディネット,東G,29,0,0.00,2915900,ー,2.34,ー,84561100
181,6361,荏原,東P,"5,004",-167,-3.23,2891900,26.4,4.49,1.32,14471067600
182,9503,関西電,東P,"2,534.0",-4.5,-0.18,2881500,7.84,0.84,2.96,7301721000
183,6323,ローツェ,東P,"3,852",-183,-4.54,2849500,24.0,5.13,0.52,10976274000
184,4443,Ｓａｎｓａｎ,東P,"1,308",+88,+7.21,2844100,ー,9.19,ー,3720082800
185,7610,テイツー,東S,142,-5,-3.40,2834800,11.3,1.30,2.82,402541600
186,8802,菱地所,東P,"4,647",-35,-0.75,2832700,25.5,2.21,0.99,13163556900
187,9697,カプコン,東P,"3,634.0",+74.0,+2.08,2826400,29.8,6.08,1.10,10271137600
188,2134,北浜ＣＰ,東S,32,0,0.00,2816800,ー,3.12,ー,90137600
189,6952,カシオ,東P,"1,735.5",+4.5,+0.26,2799100,23.0,1.69,ー,4857838050
190,9020,ＪＲ東日本,東P,"3,582.0",+68.0,+1.94,2776800,17.1,1.34,1.95,9946497600
191,5411,ＪＦＥ,東P,"1,821.5",+1.5,+0.08,2754600,15.5,0.45,4.39,5017503900
192,6330,東洋エンジ,東P,"2,356",+37,+1.60,2740200,ー,2.47,ー,6455911200
193,8303,ＳＢＩ新生銀,東P,"1,693.5",+23.5,+1.41,2736000,15.0,1.27,2.01,4633416000
194,4911,資生堂,東P,"3,219.0",+4.0,+0.12,2717400,30.6,2.14,1.86,8747310600
195,4680,ラウンドワン,東P,989.4,+41.2,+4.35,2716800,14.6,3.36,1.82,2688001920
196,5706,三井金属,東P,"35,690","-2,570",-6.72,2707000,26.5,5.62,0.67,96612830000
197,4004,レゾナック,東P,"12,875",-615,-4.56,2680600,30.3,3.33,0.50,34512725000
198,4259,エクサＷｉｚ,東G,756,+54,+7.69,2679500,ー,17.6,ー,2025702000
199,9021,ＪＲ西日本,東P,"3,065.0",+31.0,+1.02,2662200,11.8,1.17,2.95,8159643000
200,3064,モノタロウ,東P,"1,843.5",+33.5,+1.85,2659100,25.2,7.43,2.01,4902050850
201,6753,シャープ,東P,594.7,+5.3,+0.90,2633200,7.29,1.51,ー,1565964040
202,2801,キッコマン,東P,"1,491.0",+8.5,+0.57,2632700,23.0,2.53,1.68,3925355700
203,4684,オービック,東P,"4,130",+139,+3.48,2614100,25.6,3.70,2.03,10796233000
204,7181,かんぽ生命,東P,"1,644.5",+19.5,+1.20,2605700,11.2,0.43,2.51,4285073650
205,6963,ローム,東P,"3,727",-24,-0.64,2571400,144,1.55,1.34,9583607800
206,9348,アイスペース,東G,512,+2,+0.39,2529000,ー,4.47,ー,1294848000
207,8053,住友商,東P,"6,062",-7,-0.12,2476800,12.7,1.59,2.31,15014361600
208,9009,京成,東P,"1,198.0",+8.5,+0.71,2472000,13.6,1.04,1.50,2961456000
209,6232,ＡＣＳＬ,東G,"1,800",-68,-3.64,2466500,ー,20.3,ー,4439700000
210,6619,ＷＳＣＯＰＥ,東P,231,-7,-2.94,2454600,ー,0.34,ー,567012600
211,7202,いすゞ,東P,"2,357.0",+6.5,+0.28,2454200,12.5,1.11,3.90,5784549400
212,7186,横浜ＦＧ,東P,"1,541.5",+13.0,+0.85,2439000,16.6,1.23,2.47,3759718500
213,6146,ディスコ,東P,"70,580","-1,050",-1.47,2433000,60.6,14.2,0.62,171721140000
214,3823,ＷＨＤＣ,東S,42,-1,-2.33,2426300,ー,4.02,ー,101904600
215,4507,塩野義,東P,"3,299.0",-28.0,-0.84,2399600,14.9,1.85,2.00,7916280400
216,7735,スクリン,東P,"10,930",-270,-2.41,2390200,23.5,4.66,1.28,26124886000
217,3088,マツキヨココ,東P,"2,433.5",-5.5,-0.23,2374200,17.1,1.83,1.97,5777615700
218,5721,Ｓクリプトエ,東S,99,+1,+1.02,2365800,ー,3.18,ー,234214200
219,6522,アスタリスク,東G,936,-77,-7.60,2360100,112,4.27,ー,2209053600
220,4596,窪田製薬ＨＤ,東G,94,+2,+2.17,2339100,ー,5.98,ー,219875400
221,5727,邦チタ,東P,"3,400",-195,-5.42,2326300,127,4.11,0.53,7909420000
222,7936,アシックス,東P,"4,568",-2,-0.04,2314900,29.4,11.9,0.83,10574463200
223,1925,大和ハウス,東P,"4,917",+18,+0.37,2309800,10.5,1.12,3.56,11357286600
224,6590,芝浦,東P,"5,260",+30,+0.57,2286600,32.0,6.58,1.10,12027516000
225,2802,味の素,東P,"4,667",+50,+1.08,2250300,34.4,6.02,1.03,10502150100
226,4751,サイバー,東P,"1,307.0",-5.0,-0.38,2245100,24.1,3.63,1.45,2934345700
227,8697,日本取引所,東P,"1,918.0",+2.5,+0.13,2242500,25.1,6.15,3.18,4301115000
228,8015,豊田通商,東P,"6,255",-131,-2.05,2235200,18.3,2.19,1.85,13981176000
229,7259,アイシン,東P,"2,270.5",-29.0,-1.26,2235000,13.2,0.77,2.86,5074567500
230,9005,東急,東P,"1,884.5",+13.5,+0.72,2183600,12.8,1.23,1.59,4114994200
231,4204,積水化,東P,"2,620.0",-23.5,-0.89,2170000,14.7,1.28,3.05,5685400000
232,7911,ＴＯＰＰＡＮ,東P,"4,467",-127,-2.76,2160400,18.0,0.96,1.25,9650506800
233,2644,ＧＸ半導日株,東Ｅ,"3,566",-24,-0.67,2134144,ー,ー,ー,7610357504
234,2379,ディップ,東P,"1,849",-192,-9.41,2132800,20.8,2.63,5.25,3943547200
235,1407,ウエストＨＤ,東S,"2,122",+175,+8.99,2113400,12.8,2.45,3.30,4484634800
236,7832,バンナムＨＤ,東P,"3,912",+51,+1.32,2087800,19.3,2.94,1.87,8167473600
237,3289,東急不ＨＤ,東P,"1,414.5",+14.5,+1.04,2077200,11.2,1.19,3.15,2938199400
238,2195,アミタＨＤ,東G,536,+58,+12.13,2076400,25.9,3.20,0.93,1112950400
239,8338,筑波銀,東P,624,+4,+0.65,2076400,9.90,0.91,0.80,1295673600
240,8309,三井住友トラ,東P,"5,438",+50,+0.93,2074300,12.9,1.14,3.13,11280043400
241,2315,ＣＡＩＣＡＤ,東S,78,+2,+2.63,2062100,156,3.99,ー,160843800
242,4528,小野薬,東P,"2,452.0",-24.5,-0.99,2050200,17.2,1.37,3.26,5027090400
243,9509,北海電,東P,"1,044.5",+5.0,+0.48,2040200,8.07,0.62,2.87,2130988900
244,6472,ＮＴＮ,東P,346.0,+1.8,+0.52,2038400,ー,0.74,3.18,705286400
245,3626,ＴＩＳ,東P,"3,550.0",+139.0,+4.08,2034400,15.6,2.38,2.14,7222120000
246,4385,メルカリ,東P,"3,827.0",+197.0,+5.43,2028100,ー,5.69,ー,7761538700
247,3863,日本紙,東P,"1,361",+26,+1.95,2021400,15.7,0.32,1.10,2751125400
248,2337,いちご,東P,493,0,0.00,1978400,10.9,1.68,3.14,975351200
249,7238,ブレーキ,東P,131,+2,+1.55,1969100,118,1.11,ー,257952100
250,5938,ＬＩＸＩＬ,東P,"1,615.5",+7.5,+0.47,1958200,58.1,0.70,5.57,3163472100
251,8830,住友不,東P,"4,813",-23,-0.48,1953100,21.2,1.84,0.89,9400270300
252,6141,ＤＭＧ森精機,東P,"2,615.5",-75.0,-2.79,1951600,34.7,1.07,4.01,5104409800
253,4422,ＶＮＸ,東G,947,-53,-5.30,1949600,ー,10.5,ー,1846271200
254,1802,大林組,東P,"3,721",-39,-1.04,1926700,15.1,2.14,2.34,7169250700
255,4519,中外薬,東P,"8,657",+137,+1.61,1925400,ー,7.03,1.52,16668187800
256,1662,石油資源,東P,"2,400",-91,-3.65,1919600,13.7,1.09,1.67,4607040000
257,6479,ミネベア,東P,"2,863.5",-9.0,-0.31,1918900,16.2,1.36,1.75,5494770150
258,6471,日精工,東P,"1,184.0",-5.5,-0.46,1914200,29.0,0.85,2.87,2266412800
259,4594,ブライトパス,東G,66,+2,+3.13,1880800,ー,8.19,ー,124132800
260,5817,ＪＭＡＣＳ,東S,"1,366",-19,-1.37,1867500,31.0,1.36,1.10,2551005000
261,8331,千葉銀,東P,"2,249.5",+25.0,+1.12,1845700,17.4,1.26,2.31,4151902150
262,9506,東北電,東P,"1,172.0",+1.5,+0.13,1844300,4.34,0.54,3.41,2161519600
263,7951,ヤマハ,東P,"1,187.0",-0.5,-0.04,1842100,21.8,1.10,2.19,2186572700
264,6659,メディアＬ,東S,38,0,0.00,1797000,ー,0.90,ー,68286000
265,6324,ハーモニック,東P,"4,350",+270,+6.62,1790000,317,5.31,0.46,7786500000
266,6724,エプソン,東P,"2,118.5",+47.5,+2.29,1782500,16.6,0.79,3.49,3776226250
267,6521,オキサイド,東G,"4,350",-660,-13.17,1782400,84.3,10.7,ー,7753440000
268,3659,ネクソン,東P,"2,725.5",+69.0,+2.60,1779900,ー,2.04,2.20,4851117450
269,1878,大東建,東P,"3,521.0",-34.0,-0.96,1776100,12.1,2.32,4.06,6253648100
270,8572,アコム,東S,477.1,+2.5,+0.53,1772800,10.4,1.08,4.19,845802880
271,7167,めぶきＦＧ,東P,"1,354.0",+10.5,+0.78,1765400,15.7,1.20,2.07,2390351600
272,6383,ダイフク,東P,"6,422",-156,-2.37,1751000,29.5,5.23,1.28,11244922000
273,3777,環境フレンド,東G,58,-2,-3.33,1739400,ー,4.79,ー,100885200
274,8630,ＳＯＭＰＯ,東P,"5,900",-2,-0.03,1735200,9.08,1.05,2.54,10237680000
275,1655,ｉＳ米国株,東Ｅ,798.1,+8.2,+1.04,1728400,ー,ー,ー,1379436040
276,6347,プラコー,東S,296,+29,+10.86,1728300,28.5,1.83,2.03,511576800
277,547A,ムニノバＨＤ,東P,427,+7,+1.67,1709000,7.50,0.87,2.81,729743000
278,2334,イオレ,東G,385,-8,-2.04,1708800,ー,5.46,ー,657888000
