No,コード,銘柄名,市場,株価,前日比,前日比(%),出来高(株),PER(倍),PBR(倍),利回り(%),売買金額
29,8308,りそなＨＤ,東P,"1,966.0",+52.0,+2.72,15280900,17.7,1.62,1.48,30042249400
30,1306,野村東証指数,東Ｅ,399.1,-5.3,-1.31,15100850,ー,ー,ー,6026749235
31,6723,ルネサス,東P,"2,795.0",+29.5,+1.07,15007700,ー,2.07,ー,41946521500
32,7203,トヨタ,東P,"3,343.0",-49.0,-1.44,14251500,12.2,1.12,2.84,47642764500
33,7267,ホンダ,東P,"1,300.5",-1.0,-0.08,14245900,ー,0.41,5.38,18526792950
34,4689,ラインヤフー,東P,427.9,-0.7,-0.16,14176400,ー,0.99,1.71,6066081560
35,7012,川重,東P,"3,070.0",-117.0,-3.67,13955700,28.5,3.18,1.08,42843999000
36,6981,村田製,東P,"4,600",-192,-4.01,13592000,38.1,3.20,1.30,62523200000
37,7211,三菱自,東P,329.9,+1.4,+0.43,13279200,44.2,0.50,3.03,4380808080
38,8001,伊藤忠,東P,"1,970.0",-41.5,-2.06,12523300,15.3,2.18,2.13,24670901000
39,1579,日経ブル２,東Ｅ,616.2,-20.8,-3.27,12387340,ー,ー,ー,7633078908
40,8316,三井住友ＦＧ,東P,"5,598",-92,-1.62,11391100,14.2,1.37,2.80,63767377800
41,7974,任天堂,東P,"8,615",+291,+3.50,10716400,28.4,3.34,2.10,92321786000
42,8604,野村,東P,"1,334.0",-53.5,-3.86,10668900,ー,1.05,ー,14232312600
43,6501,日立,東P,"5,157",-63,-1.21,10437400,30.5,3.65,ー,53825671800
44,6702,富士通,東P,"3,770.0",+91.0,+2.47,10426900,15.4,3.27,1.33,39309413000
45,3664,ＷＩＺＥ,東G,40,+5,+14.29,9991700,ー,2.55,ー,399668000
46,6857,アドテスト,東P,"27,870",-755,-2.64,9985300,61.6,30.0,ー,278290311000
47,4506,住友ファーマ,東P,"2,204.0",+6.5,+0.30,9650200,8.58,3.03,ー,21269040800
48,8411,みずほＦＧ,東P,"6,768",-104,-1.51,9186000,14.6,1.48,2.14,62170848000
49,5020,ＥＮＥＯＳ,東P,"1,375.0",-31.5,-2.24,9142200,27.4,1.16,2.47,12570525000
50,1459,楽天Ｗベア,東Ｅ,157,+5,+3.29,9060655,ー,ー,ー,1422522835
51,2181,パーソルＨＤ,東P,241.0,+1.1,+0.46,8829600,13.1,2.58,4.56,2127933600
52,1605,ＩＮＰＥＸ,東P,"3,985",+37,+0.94,8819000,14.0,0.98,2.71,35143715000
53,8058,三菱商,東P,"4,952",-134,-2.63,8716300,25.9,1.99,2.22,43163117600
54,3656,ＫＬａｂ,東P,341,-9,-2.57,8565600,ー,2.61,ー,2920869600
55,8267,イオン,東P,"1,704.0",-58.5,-3.32,8517600,64.6,3.87,0.88,14513990400
56,8750,第一ライフ,東P,"1,459.5",-43.5,-2.89,8475400,12.9,1.29,3.56,12369846300
57,4063,信越化,東P,"6,907",-3,-0.04,8437800,27.3,2.97,1.53,58279884600
58,5856,ＬＩＥＨ,東S,32,0,0.00,8276600,ー,1.40,ー,264851200
59,9433,ＫＤＤＩ,東P,"2,590.5",-36.5,-1.39,8218900,14.1,2.00,3.09,21291060450
60,6752,パナＨＤ,東P,"2,897.0",-99.0,-3.30,8182500,28.2,1.35,1.38,23704702500
61,8801,三井不,東P,"1,731.0",-28.0,-1.59,8041900,17.4,1.47,1.96,13920528900
62,2134,北浜ＣＰ,東S,32,-2,-5.88,7868000,ー,3.12,ー,251776000
63,4005,住友化,東P,529.1,-2.3,-0.43,7707100,15.9,0.85,2.55,4077826610
64,4568,第一三共,東P,"2,939.0",+50.0,+1.73,7592100,18.6,3.13,2.65,22313181900
65,6433,ヒーハイスト,東S,"1,780",+276,+18.35,7422800,ー,4.41,ー,13212584000
66,8766,東京海上,東P,"6,933",-39,-0.56,7249700,13.1,2.51,3.04,50262170100
67,8113,ユニチャーム,東P,977.0,+9.9,+1.02,7171000,19.4,2.12,2.25,7006067000
68,6701,ＮＥＣ,東P,"4,328",0,0.00,7056900,ー,2.78,0.74,30542263200
69,7532,パンパシＨＤ,東P,940.0,-23.2,-2.41,6870200,26.3,4.28,0.90,6457988000
70,6366,千代建,東S,"1,155",-18,-1.53,6651200,3.74,-5.5,ー,7682136000
71,186A,アストロＨＤ,東G,"1,345",-39,-2.82,6477600,ー,17.5,ー,8712372000
72,3382,セブン＆アイ,東P,"2,054.5",+21.0,+1.03,6461200,17.6,1.31,2.92,13274535400
73,1357,日経Ｄインバ,東Ｅ,"3,889",+122,+3.24,6319387,ー,ー,ー,24576096043
74,6098,リクルート,東P,"7,524",+249,+3.42,6301300,21.8,6.72,0.33,47410981200
75,6902,デンソー,東P,"1,926.0",+8.5,+0.44,6138500,12.3,0.98,3.32,11822751000
76,549A,ヒトトヒトＨ,東S,508,+41,+8.78,6135700,11.9,2.40,ー,3116935600
77,6993,大黒屋,東S,125,+3,+2.46,6126200,ー,16.5,ー,765775000
78,6140,旭ダイヤ,東P,"1,332",+141,+11.84,6091500,33.1,1.05,2.25,8113878000
79,7182,ゆうちょ銀,東P,"2,731.5",-67.0,-2.39,6059900,19.5,1.04,2.56,16552616850
80,6525,コクサイエレ,東P,"6,717",-520,-7.19,5927000,56.2,7.37,0.54,39811659000
81,3778,さくらネット,東P,"3,750",+140,+3.88,5834700,"1,154",5.11,0.13,21880125000
82,7261,マツダ,東P,"1,104.5",-6.0,-0.54,5792600,34.8,0.38,4.98,6397926700
83,6613,ＱＤレーザ,東G,"1,285",-96,-6.95,5674400,ー,10.8,ー,7291604000
84,5801,古河電,東P,"44,960",-760,-1.66,5629300,58.6,8.37,0.36,253093328000
85,6503,三菱電,東P,"5,799",-176,-2.95,5511200,33.0,2.85,0.95,31959448800
86,7777,３ＤＭ,東G,545,+12,+2.25,5420700,66.8,14.5,ー,2954281500
87,7272,ヤマハ発,東P,"1,141.5",+13.5,+1.20,5382300,11.1,0.98,4.38,6143895450
88,8031,三井物,東P,"5,800",-167,-2.80,5308200,20.0,1.95,1.98,30787560000
89,4503,アステラス,東P,"2,553.5",-31.5,-1.22,5295400,18.3,2.59,3.05,13521803900
90,543A,ＡＲＣＨＩＯ,東P,387,-1,-0.26,5154700,13.3,4.64,ー,1994868900
91,247A,Ａｉロボ,東G,"1,237",+121,+10.84,5126700,24.1,15.8,ー,6341727900
92,4502,武田,東P,"5,586",-60,-1.06,5111600,57.3,1.15,3.58,28553397600
93,6330,東洋エンジ,東P,"2,600",+107,+4.29,5076900,ー,2.73,ー,13199940000
94,9602,東宝,東P,"1,466.5",+17.0,+1.17,5072900,29.8,2.37,1.50,7439407850
95,7269,スズキ,東P,"1,895.0",-26.0,-1.35,4932900,9.37,1.11,2.43,9347845500
96,6988,日東電,東P,"3,374.0",+52.0,+1.57,4920000,16.7,2.06,1.78,16600080000
97,2502,アサヒ,東P,"1,652.0",-7.5,-0.45,4867900,14.4,0.86,3.15,8041770800
98,4188,三菱ケミＧ,東P,988.9,-8.8,-0.88,4825800,28.6,0.73,3.24,4772233620
99,3315,日本コークス,東P,107,-1,-0.93,4651100,ー,0.84,ー,497667700
100,7003,三井Ｅ＆Ｓ,東P,"5,644",-47,-0.83,4642400,18.4,2.78,0.89,26201705600
101,7453,良品計画,東P,"3,942",-74,-1.84,4601700,33.8,5.55,0.81,18139901400
102,2146,ＵＴ,東P,190,-3,-1.55,4597100,17.7,4.27,5.71,873449000
103,6526,ソシオネクス,東P,"1,810.5",-43.5,-2.35,4506800,47.4,2.46,2.76,8159561400
104,2413,エムスリー,東P,"1,578.5",-0.5,-0.03,4474900,23.4,2.53,ー,7063629650
105,5802,住友電,東P,"9,976",-164,-1.62,4406100,24.3,3.13,1.18,43955253600
106,3407,旭化成,東P,"1,602.0",-10.0,-0.62,4380700,15.0,1.08,2.50,7017881400
107,3861,王子ＨＤ,東P,842.1,-8.5,-1.00,4314900,14.8,0.70,4.28,3633577290
108,5108,ブリヂストン,東P,"3,370.0",-41.0,-1.20,4276400,12.5,1.16,3.71,14411468000
109,6594,ニデック,東P,"2,268",-38,-1.65,4232000,ー,1.48,ー,9598176000
110,3402,東レ,東P,"1,156.5",-15.0,-1.28,4211700,20.5,0.96,1.73,4870831050
111,9843,ニトリＨＤ,東P,"2,522.5",-33.5,-1.31,4202900,15.2,1.46,1.22,10601815250
112,6178,日本郵政,東P,"1,872.5",-14.5,-0.77,4178500,16.4,0.55,2.67,7824241250
113,8802,菱地所,東P,"4,495",-184,-3.93,4131500,24.7,2.14,1.02,18571092500
114,7733,オリンパス,東P,"1,583.5",-2.0,-0.13,4126900,32.0,2.25,1.89,6534946150
115,8002,丸紅,東P,"5,853",-187,-3.10,4098700,17.8,2.32,1.84,23989691100
116,1356,ＴＰＸベア２,東Ｅ,129.5,+3.3,+2.61,4010750,ー,ー,ー,519392125
117,6971,京セラ,東P,"2,688.0",-12.0,-0.44,3943100,29.5,1.06,1.86,10599052800
118,8410,セブン銀,東P,270.3,+0.7,+0.26,3919300,28.7,1.15,4.07,1059386790
119,6532,ベイカレント,東P,"5,618",+318,+6.00,3915500,17.7,7.29,2.31,21997279000
120,9201,ＪＡＬ,東P,"2,538.0",-32.0,-1.25,3841400,8.87,0.89,3.78,9749473200
121,6506,安川電,東P,"5,187",-101,-1.91,3829100,28.6,2.78,1.39,19861541700
122,1911,住友林,東P,"1,444.0",-4.5,-0.31,3775900,9.29,0.88,3.46,5452399600
123,6920,レーザーテク,東P,"39,950","-2,070",-4.93,3765300,49.7,15.9,0.82,150423735000
124,4422,ＶＮＸ,東G,"1,397",+300,+27.35,3731800,ー,15.5,ー,5213324600
125,7719,東京衡機,東S,676,-44,-6.11,3725800,20.6,2.83,ー,2518640800
126,4307,野村総研,東P,"4,886",+12,+0.25,3725400,26.9,5.59,1.51,18202304400
127,4062,イビデン,東P,"9,235",-337,-3.52,3714000,69.7,4.75,0.27,34298790000
128,3444,菊池製作,東S,"1,149",+150,+15.02,3706300,87.3,2.59,0.87,4258538700
129,6954,ファナック,東P,"6,228",-105,-1.66,3654100,36.8,3.24,ー,22757734800
130,9502,中部電,東P,"2,892.5",-19.0,-0.65,3630400,11.8,0.73,2.42,10500932000
131,6976,太陽誘電,東P,"6,203",-35,-0.56,3628900,59.7,2.29,1.45,22510066700
132,4901,富士フイルム,東P,"3,166.0",-17.0,-0.53,3624100,14.4,1.03,2.21,11473900600
133,8601,大和,東P,"1,531.0",-28.0,-1.80,3596600,ー,1.24,2.87,5506394600
134,4543,テルモ,東P,"2,175.0",-13.0,-0.59,3543900,23.6,2.11,1.38,7707982500
135,5019,出光興産,東P,"1,487.5",-17.5,-1.16,3527000,24.3,1.03,2.42,5246412500
136,3092,ＺＯＺＯ,東P,"1,091.0",+1.5,+0.14,3463200,20.2,10.1,3.57,3778351200
137,1803,清水建,東P,"2,758.0",-141.0,-4.86,3436100,17.0,2.09,2.36,9476763800
138,9202,ＡＮＡＨＤ,東P,"2,821.0",-37.5,-1.31,3397600,8.82,0.89,2.13,9584629600
139,6072,地盤ＨＤ,東S,"1,050",-155,-12.86,3387600,135,16.6,ー,3556980000
140,6869,シスメックス,東P,"1,437.0",+8.5,+0.60,3370000,21.8,1.78,2.64,4842690000
141,5713,住友鉱,東P,"10,150",-870,-7.89,3352800,19.6,1.44,1.80,34030920000
142,1475,ｉＳＴＰＸ,東Ｅ,389.4,-6.1,-1.54,3317520,ー,ー,ー,1291842288
143,2503,キリンＨＤ,東P,"2,592.5",-12.0,-0.46,3289600,13.4,1.63,2.93,8528288000
144,6753,シャープ,東P,616.1,+12.5,+2.07,3268300,7.55,1.56,ー,2013599630
145,9107,川崎汽,東P,"2,659.5",+13.0,+0.49,3266600,14.6,0.97,4.51,8687522700
146,6301,コマツ,東P,"6,700",-112,-1.64,3249000,18.9,1.80,2.84,21768300000
147,5411,ＪＦＥ,東P,"1,801.5",-28.5,-1.56,3244200,15.3,0.45,4.44,5844426300
148,9503,関西電,東P,"2,501.0",-53.5,-2.09,3236500,7.74,0.82,3.00,8094486500
149,2914,ＪＴ,東P,"5,800",-47,-0.80,3226000,18.1,2.52,4.17,18710800000
150,1568,ＴＰＸブル,東Ｅ,863.7,-24.6,-2.77,3211250,ー,ー,ー,2773556625
151,6326,クボタ,東P,"2,571.0",-36.5,-1.40,3204900,13.9,1.11,2.02,8239797900
152,5202,板硝子,東P,482,+4,+0.84,3200900,"1,004",0.65,ー,1542833800
153,3923,ラクス,東P,895.2,+4.0,+0.45,3150500,26.2,11.4,0.38,2820327600
154,8591,オリックス,東P,"5,010",-59,-1.16,3148300,12.5,1.20,2.40,15772983000
155,1615,野村東証銀行,東Ｅ,632.2,-9.7,-1.51,3130770,ー,ー,ー,1979272794
156,402A,アクセルＨＤ,東G,687,-15,-2.14,3126900,ー,6.08,ー,2148180300
157,4661,ＯＬＣ,東P,"2,635.0",-5.5,-0.21,3100700,38.1,4.02,0.53,8170344500
158,7186,横浜ＦＧ,東P,"1,510.5",-23.0,-1.50,3060700,16.3,1.21,2.52,4623187350
159,7779,サイバダイン,東G,309,+11,+3.69,3060000,ー,1.04,ー,945540000
160,2801,キッコマン,東P,"1,484.0",+15.5,+1.06,3044200,22.9,2.52,1.68,4517592800
161,4902,コニカミノル,東P,594.0,-23.7,-3.84,3041200,10.9,0.56,1.68,1806472800
162,4612,日本ペＨＤ,東P,997.7,-8.3,-0.83,3030400,11.7,1.28,1.70,3023430080
163,3070,ジェリビンズ,東G,109,-1,-0.91,3017200,52.7,1.82,ー,328874800
164,9831,ヤマダＨＤ,東P,539.8,+0.4,+0.07,3009300,25.6,0.56,3.15,1624420139
165,3391,ツルハＨＤ,東P,"2,060.5",+35.5,+1.75,3005600,22.5,1.07,2.33,6193038800
166,281A,インフォメテ,東G,808,+51,+6.74,3003900,ー,7.39,ー,2427151200
167,7751,キヤノン,東P,"4,485",-4,-0.09,3003900,11.4,1.12,3.57,13472491500
168,3231,野村不ＨＤ,東P,"1,022.0",-19.0,-1.83,2989300,11.6,1.17,3.91,3055064600
169,4204,積水化,東P,"2,577.0",-44.0,-1.68,2982800,14.5,1.26,3.10,7686675600
170,8035,東エレク,東P,"44,010","-1,810",-3.95,2974800,36.4,10.1,1.37,130920948000
171,3936,ＧＷ,東G,149,+19,+14.62,2951400,101,7.21,ー,439758600
172,1366,ｉＦ日経Ｗベ,東Ｅ,97,+2,+2.11,2937452,ー,ー,ー,284932844
173,6619,ＷＳＣＯＰＥ,東P,223,-6,-2.62,2929800,ー,0.33,ー,653345400
174,4598,デルタフライ,東G,204,+7,+3.55,2917400,ー,12.9,ー,595149600
175,7936,アシックス,東P,"4,595",-162,-3.41,2908100,29.6,12.0,0.83,13362719500
176,7270,ＳＵＢＡＲＵ,東P,"2,537.5",-10.5,-0.41,2905900,14.5,0.66,4.53,7373721250
177,9020,ＪＲ東日本,東P,"3,478.0",-47.0,-1.33,2905800,16.6,1.30,2.01,10106372400
178,547A,ムニノバＨＤ,東P,460,+18,+4.07,2905700,8.08,0.94,2.61,1336622000
179,6315,ＴＯＷＡ,東P,"2,635",-145,-5.22,2843800,39.9,2.93,0.76,7493413000
180,1570,日経レバ,東Ｅ,"57,070","-1,950",-3.30,2842084,ー,ー,ー,162197733880
181,8725,ＭＳ＆ＡＤ,東P,"4,055",-66,-1.60,2839800,9.97,1.28,3.82,11515389000
182,9519,レノバ,東P,"1,041",-38,-3.52,2816500,33.6,0.84,ー,2931976500
183,4911,資生堂,東P,"3,107.0",-31.0,-0.99,2748100,29.6,2.07,1.93,8538346700
184,1662,石油資源,東P,"2,348",-48,-2.00,2743800,13.4,1.06,1.70,6442442400
185,2334,イオレ,東G,432,+37,+9.37,2706900,ー,6.13,ー,1169380800
186,8053,住友商,東P,"6,015",-79,-1.30,2693300,12.6,1.58,2.33,16200199500
187,3110,日東紡,東P,"27,510",+470,+1.74,2656700,26.4,6.07,0.41,73085817000
188,1812,鹿島,東P,"5,932",-243,-3.94,2574400,16.3,2.08,2.23,15271340800
189,7735,スクリン,東P,"10,510",-770,-6.83,2542600,22.6,4.48,1.33,26722726000
190,9973,ＫＯＺＯＨＤ,東S,26,0,0.00,2535900,144,20.6,ー,65933400
191,9101,郵船,東P,"6,096",+43,+0.71,2475000,11.8,0.86,3.69,15087600000
192,8714,池田泉州ＨＤ,東P,936,-42,-4.29,2455800,15.8,1.07,2.56,2298628800
193,4519,中外薬,東P,"8,349",-242,-2.82,2446500,ー,6.78,1.58,20425828500
194,7375,リファバスＧ,東G,"2,045",+57,+2.87,2444400,22.8,22.5,ー,4998798000
195,7181,かんぽ生命,東P,"1,600.5",-69.5,-4.16,2388400,10.9,0.42,2.58,3822634200
196,3088,マツキヨココ,東P,"2,362.0",-18.0,-0.76,2383600,16.6,1.78,2.03,5630063200
197,9021,ＪＲ西日本,東P,"3,029.0",-15.0,-0.49,2382700,11.6,1.16,2.99,7217198300
198,9697,カプコン,東P,"3,669",-32,-0.86,2371700,30.1,6.14,1.09,8701767300
199,8473,ＳＢＩ,東P,"3,185.0",-62.0,-1.91,2368300,ー,1.19,2.98,7543035500
200,5721,Ｓクリプトエ,東S,100,-2,-1.96,2363300,ー,3.21,ー,236330000
201,6963,ローム,東P,"3,713",-37,-0.99,2359400,143,1.55,1.35,8760452200
202,4704,トレンド,東P,"5,978",-20,-0.33,2337100,21.2,6.08,ー,13971183800
203,9509,北海電,東P,"1,042.0",-22.0,-2.07,2335300,8.05,0.62,2.88,2433382600
204,9104,商船三井,東P,"6,307",-73,-1.14,2317900,10.8,0.80,3.17,14618995300
205,4507,塩野義,東P,"3,220.0",-56.0,-1.71,2315500,14.6,1.81,2.05,7455910000
206,215A,タイミー,東G,"1,319",+59,+4.68,2307200,23.0,8.29,ー,3043196800
207,8331,千葉銀,東P,"2,189.0",-36.5,-1.64,2294100,17.0,1.23,2.38,5021784900
208,7527,システムソフ,東S,56,+1,+1.82,2262700,215,1.19,ー,126711200
209,4751,サイバー,東P,"1,361.5",+12.5,+0.93,2224600,25.1,3.78,1.40,3028792900
210,4888,ステラファ,東G,713,-37,-4.93,2219600,ー,9.27,ー,1582574800
211,9008,京王,東P,793.0,-8.0,-1.00,2210000,10.9,1.04,2.77,1752530000
212,4259,エクサＷｉｚ,東G,795,+10,+1.27,2206100,ー,20.5,ー,1753849500
213,8697,日本取引所,東P,"1,900.0",-26.0,-1.35,2197300,24.9,6.09,3.21,4174870000
214,7202,いすゞ,東P,"2,321.0",-38.0,-1.61,2173300,12.3,1.10,3.96,5044229300
215,8303,ＳＢＩ新生銀,東P,"1,687.0",-22.0,-1.29,2152900,15.0,1.26,2.02,3631942300
216,7752,リコー,東P,"1,406.0",-9.0,-0.64,2140300,13.1,0.70,2.84,3009261800
217,4680,ラウンドワン,東P,954.7,+9.0,+0.95,2134000,14.1,3.24,1.89,2037329800
218,8593,三菱ＨＣキャ,東P,"1,460.0",-13.5,-0.92,2123000,13.1,1.09,3.08,3099580000
219,4004,レゾナック,東P,"12,460",-740,-5.61,2094100,29.3,3.23,0.52,26092486000
220,6965,ホトニクス,東P,"1,937.0",-23.0,-1.17,2087400,39.4,1.77,1.96,4043293800
221,1802,大林組,東P,"3,685",-81,-2.15,2085800,14.9,2.12,2.36,7686173000
222,6472,ＮＴＮ,東P,350.2,-1.6,-0.45,2084500,ー,0.75,3.14,729991900
223,9022,ＪＲ東海,東P,"4,195",-56,-1.32,2082300,7.98,0.81,0.76,8735248500
224,6361,荏原,東P,"4,933",-228,-4.42,2076600,26.0,4.43,1.34,10243867800
225,4596,窪田製薬ＨＤ,東G,97,+2,+2.11,2067100,ー,6.17,ー,200508700
226,464A,ＱＰＳＨＤ,東G,"2,647",+17,+0.65,2059500,295,9.81,ー,5451496500
227,8309,三井住友トラ,東P,"5,376",-90,-1.65,2059300,12.7,1.13,3.16,11070796800
228,5938,ＬＩＸＩＬ,東P,"1,615.5",-9.5,-0.58,2059200,58.1,0.70,5.57,3326637600
229,4552,ＪＣＲファ,東P,616,+45,+7.88,2048300,47.0,1.62,3.25,1261752800
230,5985,サンコール,東S,"1,645",+3,+0.18,2046300,8.90,1.57,1.22,3366163500
231,268A,リガクＨＤ,東P,"2,321",-16,-0.68,2027600,42.0,5.94,0.82,4706059600
232,6479,ミネベア,東P,"2,949.5",-61.5,-2.04,2005700,16.7,1.40,1.70,5915812150
233,1699,野村原油,東Ｅ,591.0,+4.5,+0.77,1981540,ー,ー,ー,1171090140
234,5076,インフロニア,東P,"2,067.0",-28.0,-1.34,1975800,9.10,1.25,4.45,4083978600
235,1963,日揮ＨＤ,東P,"2,532.5",-25.5,-1.00,1962700,20.4,1.43,1.58,4970537750
236,3185,夢展望,東G,187,+9,+5.06,1953200,ー,21.5,ー,365248400
237,7832,バンナムＨＤ,東P,"3,935",+17,+0.43,1952000,19.4,2.95,1.86,7681120000
238,2371,カカクコム,東P,"2,144.5",+14.5,+0.68,1951700,22.3,7.02,2.33,4185420650
239,2802,味の素,東P,"4,574",-116,-2.47,1922800,33.7,5.90,1.05,8794887200
240,8233,高島屋,東P,"1,950.5",+24.0,+1.25,1912000,15.0,1.27,2.05,3729356000
241,3289,東急不ＨＤ,東P,"1,387.5",-28.0,-1.98,1906100,11.0,1.17,3.21,2644713750
242,6323,ローツェ,東P,"3,626",-193,-5.05,1901100,22.6,4.83,0.55,6893388600
243,4528,小野薬,東P,"2,406.5",-85.5,-3.43,1886100,16.9,1.35,3.32,4538899650
244,8795,Ｔ＆Ｄ,東P,"4,000",-83,-2.03,1879600,16.3,1.19,3.25,7518400000
245,3626,ＴＩＳ,東P,"3,685.0",+116.0,+3.25,1871800,16.2,2.47,2.06,6897583000
246,2370,メディネット,東G,29,0,0.00,1866700,ー,2.34,ー,54134300
247,8524,北洋銀,東P,"1,046",-5,-0.48,1858600,16.1,0.99,2.49,1944095600
248,8015,豊田通商,東P,"6,241",-91,-1.44,1847800,18.3,2.19,1.86,11532119800
249,523A,セイワＨＤ,東G,"1,876",+282,+17.69,1826000,35.2,19.8,ー,3425576000
250,3038,神戸物産,東P,"3,099.0",-13.0,-0.42,1825200,23.3,4.38,1.03,5656294800
251,1925,大和ハウス,東P,"4,852",-67,-1.36,1823600,10.4,1.10,3.61,8848107200
252,8894,レボリュー,東S,47,-1,-2.08,1814800,ー,7.93,ー,85295600
253,8830,住友不,東P,"4,653",-92,-1.94,1812900,20.5,1.78,0.92,8435423700
254,6146,ディスコ,東P,"72,900",-130,-0.18,1807100,62.6,14.6,0.60,131737590000
255,1928,積水ハウス,東P,"3,481.0",-17.0,-0.49,1780000,10.4,1.05,4.17,6196180000
256,4684,オービック,東P,"4,214",+85,+2.06,1770900,26.1,3.78,1.99,7462572600
257,3853,アステリア,東P,"1,678",+92,+5.80,1758700,40.7,4.02,0.54,2951098600
258,8783,ａｂｃ,東S,201,+8,+4.15,1752300,1.17,0.80,ー,352212300
259,4316,ビーマップ,東G,236,+30,+14.56,1732300,28.0,4.00,ー,408822800
260,2353,日本駐車場,東P,275,0,0.00,1713700,15.3,4.59,3.27,471267500
261,3659,ネクソン,東P,"2,804.0",+4.5,+0.16,1707600,ー,2.10,2.14,4788110400
262,9424,日本通信,東P,131,-1,-0.76,1703700,ー,4.93,ー,223184700
263,7259,アイシン,東P,"2,300.0",-23.0,-0.99,1703400,13.3,0.78,2.83,3917820000
264,2726,パルＨＤ,東P,"1,553",+65,+4.37,1695200,14.2,3.23,2.58,2632645600
265,6498,キッツ,東P,"2,129",-85,-3.84,1694300,14.6,1.57,2.77,3607164700
266,9166,ＧＥＮＤＡ,東G,662,+25,+3.92,1688600,ー,1.86,1.21,1117853200
267,4183,三井化学,東P,"2,002.5",-27.0,-1.33,1686500,17.6,0.84,3.75,3377216250
268,6952,カシオ,東P,"1,747.5",-28.5,-1.60,1684100,23.1,1.70,ー,2942964750
269,9506,東北電,東P,"1,178.0",-4.5,-0.38,1683300,4.37,0.54,3.40,1982927400
270,4980,デクセリ,東P,"2,433.5",+9.0,+0.37,1680200,15.7,4.00,2.38,4088766700
271,4676,フジＨＤ,東P,"3,773",-131,-3.36,1675300,23.9,0.67,3.31,6320906900
272,4768,大塚商会,東P,"3,048.0",+41.0,+1.36,1671200,18.9,2.93,3.12,5093817600
273,3064,モノタロウ,東P,"1,863.5",+11.0,+0.59,1657600,25.4,7.51,1.99,3088937600
274,8630,ＳＯＭＰＯ,東P,"5,898",-76,-1.27,1656900,9.07,1.05,2.54,9772396200
275,9399,ビート,東S,30,-2,-6.25,1643584,ー,ー,ー,49307520
276,6590,芝浦,東P,"5,030",-390,-7.20,1643400,30.6,6.29,1.15,8266302000
277,7911,ＴＯＰＰＡＮ,東P,"4,664",+57,+1.24,1637600,18.8,1.00,1.20,7637766400
278,314A,ｉＳゴールド,東Ｅ,361.4,-1.4,-0.39,1636950,ー,ー,ー,591593730
