No,コード,銘柄名,市場,株価,前日比,前日比(%),出来高(株),PER(倍),PBR(倍),利回り(%),売買金額
51,5020,ＥＮＥＯＳ,東P,"1,320.5",+20.0,+1.54,13650300,26.3,1.11,2.57,18025221150
52,6857,アドテスト,東P,"28,260","-1,490",-5.01,13127400,44.1,25.8,ー,370980324000
53,6503,三菱電,東P,"6,231",+153,+2.52,13025200,26.9,2.84,ー,81160021200
54,8308,りそなＨＤ,東P,"1,938.5",-67.5,-3.36,12810700,17.5,1.60,1.50,24833541950
55,6472,ＮＴＮ,東P,382.2,+30.8,+8.76,12615200,20.7,0.82,2.88,4821529440
56,4755,楽天グループ,東P,759.2,-15.8,-2.04,12529200,ー,1.66,ー,9512168640
57,1459,楽天Ｗベア,東Ｅ,153,+3,+2.00,12522720,ー,ー,ー,1915976160
58,1579,日経ブル２,東Ｅ,626.8,-15.4,-2.40,12418450,ー,ー,ー,7783884459
59,7974,任天堂,東P,"7,687",-235,-2.97,12120700,25.3,2.98,2.35,93171820900
60,8801,三井不,東P,"1,704.5",-6.5,-0.38,12002700,17.2,1.45,1.99,20458602150
61,4506,住友ファーマ,東P,"1,719.5",-131.5,-7.10,11434800,7.56,2.67,ー,19662138600
62,4005,住友化,東P,509.6,+1.0,+0.20,11229300,15.3,0.82,2.65,5722451280
63,7532,パンパシＨＤ,東P,889.4,-11.3,-1.25,11175700,24.8,4.05,0.96,9939667580
64,6954,ファナック,東P,"6,875",-86,-1.24,10775600,34.7,3.44,ー,74082250000
65,7182,ゆうちょ銀,東P,"2,689.0",-7.5,-0.28,10746900,19.2,1.02,2.60,28898414100
66,9433,ＫＤＤＩ,東P,"2,582.5",+3.0,+0.12,10742900,14.1,2.00,3.10,27743539250
67,8411,みずほＦＧ,東P,"6,722",-214,-3.09,10641200,14.5,1.47,2.16,71530146400
68,4568,第一三共,東P,"2,588.5",-62.0,-2.34,10441900,16.4,2.75,3.01,27028858150
69,8750,第一ライフ,東P,"1,440.0",-4.0,-0.28,10343800,12.7,1.27,3.61,14895072000
70,7012,川重,東P,"3,217.0",-26.0,-0.80,10140000,29.9,3.33,1.03,32620380000
71,8031,三井物,東P,"5,896",+76,+1.31,9524400,20.4,1.98,1.95,56155862400
72,1605,ＩＮＰＥＸ,東P,"4,150",+27,+0.65,9521700,14.6,1.02,2.60,39515055000
73,543A,ＡＲＣＨＩＯ,東P,303,-23,-7.06,8984300,10.4,3.63,ー,2722242900
74,8601,大和,東P,"1,467.5",+1.0,+0.07,8593100,ー,1.15,ー,12610374250
75,2181,パーソルＨＤ,東P,233.7,-6.5,-2.71,8586100,12.7,2.51,4.71,2006571570
76,3382,セブン＆アイ,東P,"1,871.0",-49.0,-2.55,8578800,16.0,1.19,3.21,16050934800
77,7259,アイシン,東P,"2,488.5",+183.5,+7.96,8485000,12.0,0.82,3.01,21114922500
78,7868,広済堂ＨＤ,東P,606,+23,+3.95,8439200,18.9,2.12,2.20,5114155200
79,4062,イビデン,東P,"13,480",+920,+7.32,8434800,102,6.94,0.19,113701104000
80,5019,出光興産,東P,"1,348.5",+0.5,+0.04,8432600,22.0,0.94,2.67,11371361100
81,2502,アサヒ,東P,"1,548.0",-12.0,-0.77,8261500,13.5,0.81,3.36,12788802000
82,5856,ＬＩＥＨ,東S,25,0,0.00,8158400,ー,1.10,ー,203960000
83,1357,日経Ｄインバ,東Ｅ,"3,808",+83,+2.23,8098886,ー,ー,ー,30840557888
84,9201,ＪＡＬ,東P,"2,454.0",-11.5,-0.47,7986700,9.59,0.82,3.91,19599361800
85,9022,ＪＲ東海,東P,"3,744",-325,-7.99,7976700,8.00,0.71,0.85,29864764800
86,9020,ＪＲ東日本,東P,"3,388.0",-63.0,-1.83,7890400,15.0,1.26,2.48,26732675200
87,9104,商船三井,東P,"5,935",-30,-0.50,7661200,12.0,0.71,3.45,45469222000
88,4188,三菱ケミＧ,東P,911.7,-6.6,-0.72,7575100,26.4,0.67,3.51,6906218670
89,2802,味の素,東P,"5,090",+323,+6.78,7469200,37.5,6.56,0.94,38018228000
90,9107,川崎汽,東P,"2,562.5",+61.5,+2.46,7368000,14.1,0.93,4.68,18880500000
91,4901,富士フイルム,東P,"2,890.0",-42.5,-1.45,7341100,13.2,0.94,2.42,21215779000
92,3936,ＧＷ,東G,186,+13,+7.51,7290100,126,8.99,ー,1355958600
93,7272,ヤマハ発,東P,"1,106.0",+12.5,+1.14,7289700,10.7,0.95,4.52,8062408200
94,1366,ｉＦ日経Ｗベ,東Ｅ,96,+3,+3.23,7270462,ー,ー,ー,697964352
95,7261,マツダ,東P,"1,011.5",-27.0,-2.60,7234500,31.9,0.35,5.44,7317696750
96,6971,京セラ,東P,"2,710.5",+21.5,+0.80,7143300,25.3,1.07,2.07,19361914650
97,6301,コマツ,東P,"6,557",-299,-4.36,7130000,18.6,1.68,2.90,46751410000
98,3092,ＺＯＺＯ,東P,"1,054.0",-9.5,-0.89,7051800,18.8,8.73,3.80,7432597200
99,6098,リクルート,東P,"7,303",-161,-2.16,7038100,21.2,6.53,0.34,51399244300
100,7751,キヤノン,東P,"4,007",-118,-2.86,6913600,10.5,1.01,3.99,27702795200
101,6315,ＴＯＷＡ,東P,"2,920",+50,+1.74,6862400,44.3,3.25,0.68,20038208000
102,4307,野村総研,東P,"4,142",-171,-3.96,6816100,20.0,5.48,2.03,28232286200
103,8015,豊田通商,東P,"6,101",-278,-4.36,6712000,16.1,2.04,2.05,40949912000
104,4612,日本ペＨＤ,東P,989.3,-10.7,-1.07,6708200,11.6,1.27,1.72,6636422260
105,6988,日東電,東P,"2,997.5",-5.5,-0.18,6686400,14.3,1.76,2.14,20042484000
106,3697,ＳＨＩＦＴ,東P,656.2,-17.2,-2.55,6610800,ー,4.39,ー,4338006960
107,4519,中外薬,東P,"8,116",+176,+2.22,6603000,ー,7.00,1.63,53589948000
108,8473,ＳＢＩ,東P,"3,159.0",+51.0,+1.64,6529600,ー,1.18,3.01,20627006400
109,6976,太陽誘電,東P,"6,392",-194,-2.95,6450100,61.5,2.36,1.41,41229039200
110,6178,日本郵政,東P,"1,823.0",0,0.00,6341300,16.0,0.54,2.74,11560189900
111,6993,大黒屋,東S,107,+5,+4.90,6100600,ー,14.1,ー,652764200
112,7733,オリンパス,東P,"1,546.5",-17.5,-1.12,5986100,31.2,2.20,1.94,9257503650
113,8766,東京海上,東P,"7,202",-36,-0.50,5962600,13.6,2.60,2.93,42942645200
114,1911,住友林,東P,"1,386.5",-54.0,-3.75,5941300,8.92,0.84,3.61,8237612450
115,4502,武田,東P,"5,270",-19,-0.36,5930400,54.1,1.09,3.80,31253208000
116,9502,中部電,東P,"2,690.5",+81.0,+3.10,5747800,ー,0.65,2.60,15464455900
117,5938,ＬＩＸＩＬ,東P,"1,619.0",-9.0,-0.55,5742500,38.8,0.70,5.56,9297107500
118,6869,シスメックス,東P,"1,378.0",-1.0,-0.07,5724700,24.5,1.71,2.76,7888636600
119,6594,ニデック,東P,"2,397",+25,+1.05,5706100,ー,1.56,ー,13677521700
120,9202,ＡＮＡＨＤ,東P,"2,601.5",-27.5,-1.05,5649400,12.3,0.79,2.31,14696914100
121,9509,北海電,東P,"1,010.5",-26.5,-2.56,5649200,10.1,0.51,3.27,5708516600
122,8802,菱地所,東P,"4,434",-62,-1.38,5629900,24.3,2.11,1.04,24962976600
123,5108,ブリヂストン,東P,"3,265.0",-57.0,-1.72,5614600,12.1,1.13,3.83,18331669000
124,4543,テルモ,東P,"1,997.0",-58.5,-2.85,5611200,21.7,1.94,1.50,11205566400
125,9503,関西電,東P,"2,505.5",-28.0,-1.11,5594000,9.00,0.81,3.19,14015767000
126,7270,ＳＵＢＡＲＵ,東P,"2,349.5",-89.0,-3.65,5538800,13.5,0.61,4.89,13013410600
127,6506,安川電,東P,"5,520",+139,+2.58,5521200,30.5,2.96,1.30,30477024000
128,2801,キッコマン,東P,"1,426.5",-71.0,-4.74,5518500,21.6,2.36,1.75,7872140250
129,9505,北陸電,東P,872.8,-132.2,-13.15,5515700,7.29,0.41,2.86,4814102960
130,5411,ＪＦＥ,東P,"1,715.0",+14.5,+0.85,5512200,14.6,0.43,4.66,9453423000
131,3407,旭化成,東P,"1,535.0",-7.0,-0.45,5477800,14.4,1.04,2.61,8408423000
132,2146,ＵＴ,東P,184,0,0.00,5395800,17.2,4.14,5.90,992827200
133,1568,ＴＰＸブル,東Ｅ,845.2,-21.9,-2.53,5334470,ー,ー,ー,4508694044
134,8591,オリックス,東P,"5,275",-75,-1.40,5308400,13.2,1.27,2.28,28001810000
135,2334,イオレ,東G,504,+37,+7.92,5295700,ー,7.15,ー,2669032800
136,3402,東レ,東P,"1,121.0",-19.5,-1.71,5290100,19.9,0.93,1.78,5930202100
137,1615,野村東証銀行,東Ｅ,618.8,-13.9,-2.20,5194510,ー,ー,ー,3214362788
138,8697,日本取引所,東P,"1,863.5",-88.5,-4.53,5193700,24.7,5.55,3.27,9678459950
139,9504,中国電,東P,894.2,-60.4,-6.33,5183400,10.4,0.41,3.35,4634996280
140,9831,ヤマダＨＤ,東P,522.3,-0.5,-0.10,5165000,24.8,0.54,3.25,2697679500
141,9009,京成,東P,"1,112.0",-49.5,-4.26,5109800,12.6,0.97,1.62,5682097600
142,3231,野村不ＨＤ,東P,"1,017.0",+15.0,+1.50,5108900,10.1,1.08,4.33,5195751300
143,8303,ＳＢＩ新生銀,東P,"1,835.0",+13.5,+0.74,5059200,14.4,1.37,2.29,9283632000
144,8410,セブン銀,東P,264.3,-2.1,-0.79,5024400,28.1,1.13,4.16,1327948920
145,1356,ＴＰＸベア２,東Ｅ,132.4,+3.2,+2.48,5024290,ー,ー,ー,665215996
146,8830,住友不,東P,"4,843",+70,+1.47,4930500,21.3,1.85,0.89,23878411500
147,6963,ローム,東P,"3,398.0",-33.0,-0.96,4916400,131,1.42,1.47,16705927200
148,5333,ＮＧＫ,東P,"4,961",+291,+6.23,4866100,17.4,1.76,2.14,24140722100
149,4507,塩野義,東P,"3,170.0",-10.0,-0.31,4783900,14.4,1.78,2.24,15164963000
150,9021,ＪＲ西日本,東P,"2,831.5",-132.0,-4.45,4724000,12.9,1.07,3.44,13376006000
151,9023,東京メトロ,東P,"1,568.0",-16.5,-1.04,4684400,18.2,1.24,2.81,7345139200
152,1803,清水建,東P,"3,038.0",-150.0,-4.71,4678300,16.3,2.30,2.37,14212675400
153,4204,積水化,東P,"2,368.5",-94.5,-3.84,4647500,12.6,1.12,3.42,11007603750
154,7186,横浜ＦＧ,東P,"1,485.0",-41.0,-2.69,4639400,16.0,1.19,2.56,6889509000
155,5802,住友電,東P,"10,190",0,0.00,4630900,24.8,3.20,1.16,47188871000
156,9843,ニトリＨＤ,東P,"2,216.5",-98.5,-4.25,4626600,13.3,1.29,1.39,10254858900
157,8002,丸紅,東P,"6,072",-12,-0.20,4607700,18.4,2.40,1.77,27977954400
158,9506,東北電,東P,"1,088.5",-68.5,-5.92,4600700,ー,0.49,3.67,5007861950
159,2503,キリンＨＤ,東P,"2,479.5",-15.5,-0.62,4575500,12.8,1.55,3.07,11344952250
160,6232,ＡＣＳＬ,東G,"2,359",+43,+1.86,4527000,ー,27.4,ー,10679193000
161,8053,住友商,東P,"5,840",+39,+0.67,4493700,12.2,1.53,2.40,26243208000
162,6326,クボタ,東P,"2,553.0",-44.5,-1.71,4446500,13.8,1.11,2.04,11351914500
163,2413,エムスリー,東P,"1,504.0",-16.0,-1.05,4372500,22.3,2.41,ー,6576240000
164,9962,ミスミＧ,東P,"3,589.0",+254.0,+7.62,4346700,25.4,2.50,1.48,15600306300
165,3861,王子ＨＤ,東P,822.5,-3.3,-0.40,4309500,14.4,0.69,4.38,3544563750
166,7453,良品計画,東P,"3,617.0",-78.0,-2.11,4307600,31.0,5.09,0.88,15580589200
167,9101,郵船,東P,"5,669",+7,+0.12,4249800,11.0,0.80,3.97,24092116200
168,3664,ＷＩＺＥ,東G,34,-1,-2.86,4217200,ー,2.17,ー,143384800
169,186A,アストロＨＤ,東G,"1,286",-26,-1.98,4196300,ー,16.8,ー,5396441800
170,6471,日精工,東P,"1,268.0",+46.0,+3.76,4144000,31.0,0.91,2.68,5254592000
171,2914,ＪＴ,東P,"5,865",+86,+1.49,4136000,18.3,2.55,4.13,24257640000
172,8035,東エレク,東P,"44,390",-760,-1.68,4081000,ー,9.87,ー,181155590000
173,8725,ＭＳ＆ＡＤ,東P,"4,034",+15,+0.37,4050400,9.92,1.27,3.84,16339313600
174,4935,リベルタ,東S,308,+3,+0.98,4013500,73.3,5.86,0.65,1236158000
175,6613,ＱＤレーザ,東G,"1,419",-40,-2.74,4011900,ー,11.9,ー,5692886100
176,3064,モノタロウ,東P,"1,858.0",-17.5,-0.93,4009900,25.4,7.49,1.99,7450394200
177,6573,ＣＲＡＶＩＡ,東G,41,-3,-6.82,3972900,ー,4.74,ー,162888900
178,1802,大林組,東P,"3,659",-185,-4.81,3936300,14.8,2.11,2.38,14402921700
179,9005,東急,東P,"1,664.5",-22.5,-1.33,3920500,11.3,1.08,1.80,6525672250
180,6366,千代建,東S,"1,011",-63,-5.87,3912500,3.27,-4.8,ー,3955537500
181,3003,ヒューリック,東P,"1,766.0",-28.5,-1.59,3831400,11.1,1.48,3.79,6766252400
182,7936,アシックス,東P,"4,432",-122,-2.68,3831000,28.6,11.6,0.86,16978992000
183,9425,ＲｅＹｕｕ,東S,327,+80,+32.39,3797000,ー,1.67,ー,1241619000
184,9166,ＧＥＮＤＡ,東G,527,-33,-5.89,3783300,ー,1.48,1.52,1993799100
185,2127,日本Ｍ＆Ａ,東P,654.5,-35.5,-5.14,3770800,15.5,4.14,4.43,2467988600
186,1812,鹿島,東P,"6,117",-382,-5.88,3756200,16.8,2.14,2.16,22976675400
187,8593,三菱ＨＣキャ,東P,"1,423.5",-19.5,-1.35,3725000,12.8,1.07,3.16,5302537500
188,6754,アンリツ,東P,"4,039",+65,+1.64,3721200,34.5,3.90,1.24,15029926800
189,1570,日経レバ,東Ｅ,"58,070","-1,370",-2.30,3686395,ー,ー,ー,214068957650
190,5713,住友鉱,東P,"9,423",-241,-2.49,3637600,18.2,1.34,1.94,34277104800
191,4902,コニカミノル,東P,499.0,-8.0,-1.58,3587800,9.13,0.47,2.00,1790312200
192,7741,ＨＯＹＡ,東P,"29,100",-205,-0.70,3573900,ー,9.57,ー,104000490000
193,6361,荏原,東P,"5,327",-96,-1.77,3556400,28.1,4.78,1.24,18944942800
194,4784,ＧＭＯインタ,東P,570,-32,-5.32,3539200,29.4,12.7,3.77,2017344000
195,6525,コクサイエレ,東P,"6,378",-134,-2.06,3527800,53.4,7.00,0.56,22500308400
196,2563,ｉＳ米国株Ｈ,東Ｅ,380.0,-1.9,-0.50,3520090,ー,ー,ー,1337634200
197,4751,サイバー,東P,"1,248.5",-20.0,-1.58,3497600,23.0,3.47,1.52,4366753600
198,6473,ジェイテクト,東P,"1,913.0",+103.5,+5.72,3481900,12.2,0.77,3.66,6660874700
199,7202,いすゞ,東P,"2,146.0",-125.0,-5.50,3477600,11.3,1.01,4.29,7462929600
200,8331,千葉銀,東P,"2,174.0",-20.0,-0.91,3463200,16.9,1.22,2.39,7528996800
201,5406,神戸鋼,東P,"1,926.5",+31.0,+1.64,3457100,7.62,0.63,4.15,6660103150
202,5301,東海カーボン,東P,"1,119.0",+67.0,+6.37,3456100,22.5,0.75,2.68,3867375900
203,9531,東ガス,東P,"6,670",-267,-3.85,3393000,16.2,1.29,1.80,22631310000
204,1878,大東建,東P,"3,518.0",+10.0,+0.29,3304200,10.6,2.29,4.63,11624175600
205,9602,東宝,東P,"1,456.5",-5.0,-0.34,3264000,29.6,2.35,1.51,4754016000
206,5801,古河電,東P,"42,370",-530,-1.24,3259100,55.2,7.89,0.38,138088067000
207,268A,リガクＨＤ,東P,"2,698",-84,-3.02,3170100,48.9,6.91,0.70,8552929800
208,9697,カプコン,東P,"3,303.0",-187.0,-5.36,3150400,25.4,5.53,1.36,10405771200
209,7731,ニコン,東P,"1,727.0",+21.5,+1.26,3134700,ー,0.99,2.32,5413626900
210,3289,東急不ＨＤ,東P,"1,337.5",-6.0,-0.45,3106400,10.6,1.13,3.33,4154810000
211,6920,レーザーテク,東P,"42,690","-1,640",-3.70,3092200,53.1,17.0,0.77,132006018000
212,1944,きんでん,東P,"8,382",+450,+5.67,3084200,23.7,2.51,2.86,25851764400
213,8630,ＳＯＭＰＯ,東P,"5,797",+26,+0.45,3008100,8.92,1.03,2.59,17437955700
214,7832,バンナムＨＤ,東P,"3,623",-98,-2.63,3004200,17.9,2.72,2.01,10884216600
215,8309,三井住友トラ,東P,"5,178",-138,-2.60,2965200,11.4,1.08,3.57,15353805600
216,7063,バードマン,東G,106,+6,+6.00,2954500,ー,3.60,ー,313177000
217,6965,ホトニクス,東P,"2,023.0",+20.5,+1.02,2942400,41.2,1.85,1.88,5952475200
218,2212,山パン,東P,"3,281.0",+68.0,+2.12,2937200,15.2,1.40,1.83,9636953200
219,4911,資生堂,東P,"3,181.0",-65.0,-2.00,2930200,30.3,2.12,1.89,9320966200
220,3088,マツキヨココ,東P,"2,286.0",-87.5,-3.69,2921300,16.1,1.72,2.10,6678091800
221,5074,テスＨＤ,東P,773,+48,+6.62,2908400,45.4,1.15,0.75,2248193200
222,6141,ＤＭＧ森精機,東P,"2,933.0",+44.5,+1.54,2907300,38.9,1.20,3.58,8527110900
223,1928,積水ハウス,東P,"3,410.0",-45.0,-1.30,2896400,10.1,1.03,4.25,9876724000
224,4452,花王,東P,"5,834",-163,-2.72,2875000,20.3,2.48,2.67,16772750000
225,6645,オムロン,東P,"5,573",+272,+5.13,2872900,37.8,1.36,1.87,16010671700
226,7984,コクヨ,東P,783.1,-83.3,-9.61,2871300,16.6,1.31,3.13,2248515030
227,1475,ｉＳＴＰＸ,東Ｅ,385.5,-4.3,-1.10,2861120,ー,ー,ー,1102961760
228,9412,スカＪＳＡＴ,東P,"3,450",+135,+4.07,2790600,36.2,3.22,1.39,9627570000
229,7752,リコー,東P,"1,316.5",+3.5,+0.27,2782700,12.3,0.66,3.04,3663424550
230,3635,コーテクＨＤ,東P,"1,537.0",-59.0,-3.70,2772300,16.6,1.89,3.12,4261025100
231,9008,京王,東P,737.3,-21.6,-2.85,2755600,10.2,0.97,2.98,2031703879
232,6383,ダイフク,東P,"6,780",+93,+1.39,2753900,31.2,5.52,1.21,18671442000
233,4578,大塚ＨＤ,東P,"11,400",+220,+1.97,2747400,22.7,1.93,1.23,31320360000
234,4183,三井化学,東P,"1,895.0",-22.0,-1.15,2730000,16.3,0.78,3.96,5173350000
235,6586,マキタ,東P,"5,868",+416,+7.63,2720600,18.7,1.52,ー,15964480800
236,6479,ミネベア,東P,"3,124.0",+65.0,+2.12,2720400,17.7,1.49,1.60,8498529600
237,3315,日本コークス,東P,104,-2,-1.89,2694700,ー,0.82,ー,280248800
238,6724,エプソン,東P,"2,096.5",-15.5,-0.73,2691600,16.4,0.78,3.53,5642939400
239,3681,ブイキューブ,東P,47,-8,-14.55,2689500,ー,-0.6,ー,126406500
240,7003,三井Ｅ＆Ｓ,東P,"5,615",-177,-3.06,2669200,18.3,2.77,0.89,14987558000
241,1942,関電工,東P,"6,838",+41,+0.60,2659900,20.9,3.49,1.90,18188396200
242,485A,ＰｏｗｅｒＸ,東G,"10,690",+840,+8.53,2659200,325,65.3,ー,28426848000
243,1893,五洋建,東P,"1,750.0",-66.5,-3.66,2652900,14.9,2.58,2.51,4642575000
244,3659,ネクソン,東P,"2,642.5",-27.0,-1.01,2652900,ー,1.98,2.27,7010288250
245,8524,北洋銀,東P,992,-22,-2.17,2645700,14.5,0.94,2.82,2624534400
246,6753,シャープ,東P,559.5,-6.6,-1.17,2632800,6.85,1.42,ー,1473051600
247,1925,大和ハウス,東P,"4,788",-88,-1.80,2579100,10.2,1.09,3.65,12348730800
248,7167,めぶきＦＧ,東P,"1,298.5",-21.0,-1.59,2560300,15.1,1.15,2.16,3324549550
249,547A,ムニノバＨＤ,東P,460,-25,-5.15,2547900,8.08,0.94,2.61,1172034000
250,2492,インフォＭＴ,東P,431,-12,-2.71,2547700,37.1,3.89,1.53,1098058700
251,314A,ｉＳゴールド,東Ｅ,347.7,-2.0,-0.57,2529520,ー,ー,ー,879514104
252,6324,ハーモニック,東P,"5,220",+475,+10.01,2526800,313,6.37,0.38,13189896000
253,3391,ツルハＨＤ,東P,"2,058.0",-93.5,-4.35,2511300,22.5,1.07,2.33,5168255400
254,278A,テラドローン,東G,"9,270","+1,500",+19.31,2508400,ー,18.7,ー,23252868000
255,3038,神戸物産,東P,"2,681.0",-125.0,-4.45,2493000,20.2,3.79,1.19,6683733000
256,6966,三井ハイテク,東P,644,-23,-3.45,2492400,16.8,1.04,2.95,1605105600
257,6146,ディスコ,東P,"74,010","-2,430",-3.18,2488500,ー,13.7,ー,184173885000
258,6592,マブチ,東P,"1,474.5",-53.5,-3.50,2483100,16.8,1.07,3.80,3661330950
259,4563,アンジェス,東G,52,0,0.00,2469800,ー,6.91,ー,128429600
260,5706,三井金属,東P,"42,350",+980,+2.37,2464100,31.5,6.67,0.57,104354635000
261,9508,九州電,東P,"1,689.0",-61.0,-3.49,2460300,6.43,0.81,2.96,4155446700
262,4594,ブライトパス,東G,55,-1,-1.79,2450100,ー,7.02,ー,134755500
263,7181,かんぽ生命,東P,"1,525.5",0,0.00,2438600,10.4,0.40,2.71,3720084300
264,3443,川田テク,東P,"1,494",-155,-9.40,2389500,9.31,0.84,3.23,3569913000
265,9507,四国電,東P,"1,556.5",-121.5,-7.24,2388800,10.6,0.67,3.53,3718167200
266,7600,日本ＭＤＭ,東P,550,+47,+9.34,2373400,48.3,0.58,3.09,1305370000
267,9147,ＮＸＨＤ,東P,"4,101",-101,-2.40,2354100,16.6,1.20,2.44,9654164100
268,6532,ベイカレント,東P,"5,060",-181,-3.45,2349000,16.0,6.57,2.57,11885940000
269,6504,富士電機,東P,"13,085",+435,+3.44,2329700,18.4,2.41,ー,30484124500
270,6268,ナブテスコ,東P,"5,206",+179,+3.56,2326700,32.8,2.23,1.58,12112800200
271,6952,カシオ,東P,"1,586.0",-13.5,-0.84,2276000,21.0,1.54,ー,3609736000
272,4684,オービック,東P,"4,161",-132,-3.07,2231800,22.0,3.49,2.26,9286519800
273,5110,住友ゴ,東P,"2,019.5",-21.0,-1.03,2224900,9.65,0.74,4.16,4493185550
274,4004,レゾナック,東P,"14,215",+60,+0.42,2221600,33.4,3.68,0.46,31580044000
275,1699,野村原油,東Ｅ,683.7,+49.7,+7.84,2214670,ー,ー,ー,1514169879
276,8616,東海東京,東P,704,-28,-3.83,2206400,ー,0.92,ー,1553305600
