No,コード,銘柄名,市場,株価,前日比,前日比(%),出来高(株),PER(倍),PBR(倍),利回り(%),売買金額
83,6701,ＮＥＣ,東P,"4,049",-141,-3.37,7773700,ー,2.44,0.99,31475711300
84,3664,ＷＩＺＥ,東G,33,0,0.00,7562600,ー,2.10,ー,249565800
85,4004,レゾナック,東P,"18,690",+875,+4.91,7539400,43.9,4.76,0.35,140911386000
86,9697,カプコン,東P,"3,049.0",-247.0,-7.49,7481300,22.0,4.77,1.51,22810483700
87,3382,セブン＆アイ,東P,"1,850.5",-23.0,-1.23,7243600,15.8,1.18,3.24,13404281800
88,1605,ＩＮＰＥＸ,東P,"3,920",-10,-0.25,7215000,11.4,0.93,2.76,28282800000
89,2371,カカクコム,東P,"3,400.0",-25.0,-0.73,7197300,32.5,10.4,ー,24470820000
90,5801,古河電,東P,"57,220",-910,-1.57,7181700,49.1,9.65,0.38,410936874000
91,6506,安川電,東P,"7,006",+26,+0.37,7171200,38.7,3.76,1.03,50241427200
92,6098,リクルート,東P,"7,780",-20,-0.26,7107100,22.5,6.92,0.32,55293238000
93,5108,ブリヂストン,東P,"3,420.0",+112.0,+3.39,7071000,12.6,1.17,3.65,24182820000
94,5019,出光興産,東P,"1,417.5",+28.5,+2.05,6963600,23.0,0.90,2.54,9870903000
95,6503,三菱電,東P,"6,436",-32,-0.49,6838400,27.7,2.94,0.93,44011942400
96,6315,ＴＯＷＡ,東P,"2,769",+81,+3.01,6792400,29.7,2.94,0.87,18808155600
97,7202,いすゞ,東P,"2,377.5",+89.0,+3.89,6658100,10.2,1.10,3.95,15829632750
98,1357,日経Ｄインバ,東Ｅ,"3,367",+65,+1.97,6606856,ー,ー,ー,22245284152
99,2181,パーソルＨＤ,東P,236.1,-2.3,-0.96,6584100,11.8,2.40,5.51,1554506010
100,8830,住友不,東P,"4,418",-452,-9.28,6509000,18.3,1.65,1.18,28756762000
101,4183,三井化学,東P,"2,167.5",+168.5,+8.43,6299100,17.4,0.91,3.46,13653299250
102,3407,旭化成,東P,"1,729.0",-21.0,-1.20,6255300,14.7,1.12,2.54,10815413700
103,4063,信越化,東P,"7,476",+59,+0.80,6194100,ー,3.11,ー,46307091600
104,5706,三井金属,東P,"50,660","-4,240",-7.72,6185500,38.6,7.03,0.55,313357430000
105,5074,テスＨＤ,東P,"1,028",-75,-6.80,6061200,60.4,1.53,0.56,6230913600
106,7735,スクリン,東P,"12,205",+990,+8.83,6055300,21.0,4.74,1.43,73904936500
107,2146,ＵＴ,東P,177,-4,-2.21,6045300,16.5,3.99,5.78,1070018100
108,4259,エクサＷｉｚ,東G,967,+56,+6.15,6011700,ー,20.2,0.52,5813313900
109,268A,リガクＨＤ,東P,"2,766",-59,-2.09,5993300,50.1,7.16,0.69,16577467800
110,9843,ニトリＨＤ,東P,"2,265.0",-38.0,-1.65,5992900,14.1,1.29,1.41,13573918500
111,8303,ＳＢＩ新生銀,東P,"1,616.5",-40.0,-2.41,5926200,ー,1.17,2.60,9579702300
112,7936,アシックス,東P,"4,496",-104,-2.26,5909800,29.0,10.1,0.85,26570460800
113,6753,シャープ,東P,571.7,-19.4,-3.28,5881100,8.84,1.33,ー,3362224870
114,1803,清水建,東P,"2,932.5",-194.5,-6.22,5879600,15.3,2.04,2.63,17241927000
115,6471,日精工,東P,"1,267.0",+3.5,+0.28,5830100,25.8,0.92,2.68,7386736700
116,4661,ＯＬＣ,東P,"2,149.0",-21.0,-0.97,5794000,31.0,3.20,0.74,12451306000
117,4180,Ａｐｐｉｅｒ,東P,"1,057",+56,+5.59,5755700,31.2,2.86,0.22,6083774900
118,6971,京セラ,東P,"2,935.0",+53.5,+1.86,5732700,27.4,1.16,1.91,16825474500
119,2802,味の素,東P,"5,542",+59,+1.08,5720800,44.2,6.88,0.90,31704673600
120,4680,ラウンドワン,東P,808.2,-54.8,-6.35,5684100,11.6,2.57,2.23,4593889620
121,8410,セブン銀,東P,271.0,-3.9,-1.42,5675100,18.6,1.13,4.06,1537952100
122,8002,丸紅,東P,"5,898",+158,+2.75,5671100,16.7,2.21,1.95,33448147800
123,4543,テルモ,東P,"1,930.0",-20.0,-1.03,5663500,20.9,1.87,1.55,10930555000
124,1356,ＴＰＸベア２,東Ｅ,121.6,+2.6,+2.18,5607730,ー,ー,ー,681899968
125,1911,住友林,東P,"1,296.5",-20.0,-1.52,5582400,8.37,0.76,3.86,7237581600
126,6324,ハーモニック,東P,"6,430",-540,-7.75,5545500,135,7.57,0.31,35657565000
127,8802,菱地所,東P,"4,320",-163,-3.64,5468400,22.2,1.94,1.13,23623488000
128,3810,ＣＳＨＤ,東S,345,0,0.00,5460400,ー,4.09,ー,1883838000
129,4502,武田,東P,"5,256",+64,+1.23,5453200,50.0,1.07,3.88,28662019200
130,7272,ヤマハ発,東P,"1,166.0",-2.0,-0.17,5404300,11.3,1.00,4.29,6301413800
131,8750,第一ライフ,東P,"1,500.0",-2.0,-0.13,5398100,13.3,1.33,3.47,8097150000
132,3092,ＺＯＺＯ,東P,"1,025.0",+7.0,+0.69,5353900,18.2,8.49,3.90,5487747500
133,9602,東宝,東P,"1,301.0",-63.5,-4.65,5349000,26.4,2.10,1.69,6959049000
134,6590,芝浦,東P,"5,710",+640,+12.62,5346800,31.5,6.74,1.12,30530228000
135,3861,王子ＨＤ,東P,841.8,+6.0,+0.72,5319700,13.0,0.69,4.28,4478123460
136,3231,野村不ＨＤ,東P,970.1,-39.9,-3.95,5276900,9.64,1.03,4.54,5119120690
137,1802,大林組,東P,"3,558.0",-141.0,-3.81,5175600,15.6,1.94,2.64,18414784800
138,7270,ＳＵＢＡＲＵ,東P,"2,402.0",+56.0,+2.39,5088500,19.1,0.63,4.79,12222577000
139,9107,川崎汽,東P,"2,543.5",+33.5,+1.33,5074400,16.9,0.89,4.72,12906736400
140,4911,資生堂,東P,"3,063.0",-38.0,-1.23,5055600,29.1,2.02,1.96,15485302800
141,1332,ニッスイ,東P,"1,315.5",+130.0,+10.97,4994000,13.8,1.33,2.43,6569607000
142,6976,太陽誘電,東P,"6,910",+366,+5.59,4989600,48.0,2.51,1.30,34478136000
143,6085,アーキテクツ,東G,530,+47,+9.73,4924100,"1,606",-273,ー,2609773000
144,8031,三井物,東P,"6,131",-1,-0.02,4817800,18.9,1.98,2.28,29537931800
145,1568,ＴＰＸブル,東Ｅ,914.3,-19.7,-2.11,4812170,ー,ー,ー,4399767031
146,3099,三越伊勢丹,東P,"3,363.0",+163.0,+5.09,4796500,19.2,1.90,2.38,16130629500
147,1812,鹿島,東P,"6,187",-290,-4.48,4741300,17.0,2.04,2.36,29334423100
148,7868,広済堂ＨＤ,東P,737,+39,+5.59,4717300,23.0,2.58,1.81,3476650100
149,6326,クボタ,東P,"2,870.0",-24.5,-0.85,4711600,15.5,1.21,1.81,13522292000
150,6178,日本郵政,東P,"1,951.0",+9.5,+0.49,4668100,17.1,0.57,2.56,9107463100
151,6845,アズビル,東P,"1,545.5",+140.0,+9.96,4655300,22.2,3.11,3.24,7194766150
152,6988,日東電,東P,"3,045.0",-43.0,-1.39,4648000,14.5,1.78,2.10,14153160000
153,7731,ニコン,東P,"2,326.5",+185.0,+8.64,4640400,76.6,1.31,0.86,10795890600
154,3103,ユニチカ,東S,"1,815",-500,-21.60,4604100,22.6,3.12,ー,8356441500
155,7182,ゆうちょ銀,東P,"2,835.5",-13.5,-0.47,4593500,20.2,1.08,2.47,13024869250
156,5411,ＪＦＥ,東P,"1,690.5",-30.0,-1.74,4579800,7.17,0.41,4.73,7742151900
157,4503,アステラス,東P,"2,367.5",-9.5,-0.40,4542000,14.1,2.32,3.38,10753185000
158,6869,シスメックス,東P,"1,343.0",+1.0,+0.07,4515000,23.0,1.64,2.98,6063645000
159,6301,コマツ,東P,"6,560",-78,-1.18,4454400,18.6,1.68,2.90,29220864000
160,9412,スカＪＳＡＴ,東P,"4,145",-60,-1.43,4393500,43.5,3.87,1.16,18211057500
161,3197,すかいらーく,東P,"2,860.5",-138.5,-4.62,4371300,33.4,3.42,0.91,12504103650
162,1366,ｉＦ日経Ｗベ,東Ｅ,84,+1,+1.20,4360159,ー,ー,ー,366253356
163,3064,モノタロウ,東P,"1,768.0",-80.0,-4.33,4356500,24.0,7.55,2.09,7702292000
164,6965,ホトニクス,東P,"2,157.0",-5.5,-0.25,4349300,38.2,1.95,1.76,9381440100
165,4592,サンバイオ,東G,"1,819",-207,-10.22,4312400,ー,10.6,ー,7844255600
166,4883,モダリス,東G,68,+2,+3.03,4253500,ー,2.28,ー,289238000
167,9005,東急,東P,"1,669.5",+24.0,+1.46,4217000,10.6,1.04,1.92,7040281500
168,7751,キヤノン,東P,"4,215",+46,+1.10,4162400,10.9,1.06,3.80,17544516000
169,3941,レンゴー,東P,"1,385.0",+141.0,+11.33,4157000,11.1,0.70,3.61,5757445000
170,2502,アサヒ,東P,"1,527.0",-8.5,-0.55,4137000,13.3,0.79,3.41,6317199000
171,4902,コニカミノル,東P,561.2,+22.6,+4.20,4136600,9.73,0.52,3.21,2321459920
172,8601,大和,東P,"1,478.0",-17.0,-1.14,4109400,ー,1.16,ー,6073693200
173,6479,ミネベア,東P,"3,978",+64,+1.64,4083300,19.3,1.78,1.51,16243367400
174,6619,ＷＳＣＯＰＥ,東P,278,+18,+6.92,4075900,ー,0.41,ー,1133100200
175,3088,マツキヨココ,東P,"2,210.0",-117.0,-5.03,4055700,14.9,1.62,2.53,8963097000
176,7832,バンナムＨＤ,東P,"3,804",-13,-0.34,3983400,18.8,2.83,ー,15152853600
177,4612,日本ペＨＤ,東P,990.0,+7.7,+0.78,3965400,11.6,1.27,1.72,3925746000
178,9007,小田急,東P,"1,705.5",+144.5,+9.26,3951400,15.4,1.16,3.52,6739112700
179,1925,大和ハウス,東P,"4,538",-239,-5.00,3938800,12.4,0.97,3.88,17874274400
180,8766,東京海上,東P,"7,362",-7,-0.09,3937400,13.9,2.65,2.87,28987138800
181,290A,Ｓｙｎｓ,東G,"1,532",-61,-3.83,3927600,77.0,5.37,ー,6017083200
182,5711,三菱マ,東P,"5,362",-738,-12.10,3907200,14.3,0.95,2.16,20950406400
183,4307,野村総研,東P,"4,174",-166,-3.82,3878000,20.2,5.53,2.01,16186772000
184,7762,シチズン,東P,"2,263",+167,+7.97,3866300,20.1,1.88,2.21,8749436900
185,3289,東急不ＨＤ,東P,"1,344.0",-54.5,-3.90,3852800,9.58,1.07,3.72,5178163200
186,1893,五洋建,東P,"1,980.0",-110.0,-5.26,3832300,15.5,2.73,2.63,7587954000
187,7912,大日印,東P,"2,895.5",-368.5,-11.29,3820200,13.2,1.05,1.42,11061389100
188,7220,武蔵精密,東P,"5,780",-430,-6.92,3814300,58.3,3.10,0.69,22046654000
189,8053,住友商,東P,"7,540",-159,-2.07,3789200,14.3,1.94,2.12,28570568000
190,6613,ＱＤレーザ,東G,"1,579",-62,-3.78,3773000,ー,13.5,ー,5957567000
191,7238,ブレーキ,東P,120,-12,-9.09,3736000,13.0,1.02,ー,448320000
192,1475,ｉＳＴＰＸ,東Ｅ,401.4,-4.1,-1.01,3721070,ー,ー,ー,1493637498
193,2914,ＪＴ,東P,"6,254",+74,+1.20,3704200,19.5,2.72,3.87,23166066800
194,8591,オリックス,東P,"5,787",-231,-3.84,3688600,12.0,1.42,3.24,21345928200
195,402A,アクセルＨＤ,東G,685,-23,-3.25,3616000,ー,6.06,ー,2476960000
196,2503,キリンＨＤ,東P,"2,524.5",+10.0,+0.40,3593700,13.0,1.54,3.01,9072295650
197,4182,菱ガス化,東P,"5,002",+82,+1.67,3574400,21.2,1.51,2.20,17879148800
198,8725,ＭＳ＆ＡＤ,東P,"4,399",-15,-0.34,3569100,8.18,1.38,3.52,15700470900
199,8697,日本取引所,東P,"1,805.0",-43.5,-2.35,3557400,23.9,5.38,3.38,6421107000
200,7186,横浜ＦＧ,東P,"1,587.0",-31.0,-1.92,3497200,13.7,1.26,2.96,5550056400
201,9831,ヤマダＨＤ,東P,582.6,+4.8,+0.83,3458700,13.9,0.61,2.92,2015038620
202,9101,郵船,東P,"5,446",+88,+1.64,3425900,11.3,0.72,3.67,18657451400
203,9503,関西電,東P,"2,345.5",+5.0,+0.21,3413200,8.43,0.76,3.41,8005660600
204,1570,日経レバ,東Ｅ,"64,770","-1,230",-1.86,3399824,ー,ー,ー,220206600480
205,4042,東ソー,東P,"2,618.0",-150.5,-5.44,3381000,ー,0.97,3.82,8851458000
206,5713,住友鉱,東P,"10,565",-255,-2.36,3379600,20.6,1.38,1.96,35705474000
207,5985,サンコール,東S,"1,875",-42,-2.19,3378400,13.5,1.66,1.60,6334500000
208,4507,塩野義,東P,"3,076.0",+98.0,+3.29,3312800,12.5,1.55,2.47,10190172800
209,7180,九州ＦＧ,東P,"1,403.5",+70.0,+5.25,3280000,13.2,0.78,2.71,4603480000
210,9519,レノバ,東P,"1,302",+82,+6.72,3271700,34.6,0.96,ー,4259753400
211,8593,三菱ＨＣキャ,東P,"1,433.5",-2.0,-0.14,3255300,12.9,1.07,3.14,4666472550
212,6645,オムロン,東P,"5,914",-358,-5.71,3238700,42.3,1.39,1.86,19153671800
213,6361,荏原,東P,"5,729",-11,-0.19,3227300,30.2,5.14,1.15,18489201700
214,2432,ディーエヌエ,東P,"2,630.0",+71.0,+2.77,3210800,ー,1.16,ー,8444404000
215,3968,セグエＧ,東P,552,-88,-13.75,3208600,14.3,2.82,3.26,1771147200
216,5076,インフロニア,東P,"2,338.0",-56.0,-2.34,3197200,10.2,1.16,4.28,7475053600
217,464A,ＱＰＳＨＤ,東G,"3,280",+160,+5.13,3181800,366,12.2,ー,10436304000
218,6871,日本マイクロ,東P,"16,570","+2,070",+14.28,3123500,ー,8.68,ー,51756395000
219,3003,ヒューリック,東P,"1,760.0",-41.5,-2.30,3073500,11.0,1.47,3.81,5409360000
220,9201,ＪＡＬ,東P,"2,542.5",+3.0,+0.12,3071900,9.93,0.85,3.78,7810305750
221,4204,積水化,東P,"2,357.0",+33.0,+1.42,3059800,12.5,1.12,3.44,7211948600
222,2801,キッコマン,東P,"1,407.0",+5.0,+0.36,3055600,21.3,2.32,1.78,4299229200
223,6920,レーザーテク,東P,"40,560","-1,930",-4.54,3049700,50.5,16.1,0.81,123695832000
224,7951,ヤマハ,東P,"1,120.5",+11.0,+0.99,3044000,17.6,1.03,2.32,3410802000
225,3659,ネクソン,東P,"2,519.5",-105.0,-4.00,3014200,ー,1.88,2.38,7594276900
226,3923,ラクス,東P,846.7,-31.1,-3.54,3010300,11.9,11.5,0.94,2548821010
227,9104,商船三井,東P,"5,901",+28,+0.48,2998100,11.9,0.71,3.47,17691788100
228,9008,京王,東P,770.6,+18.7,+2.49,2991700,10.4,1.01,2.85,2305404020
229,9020,ＪＲ東日本,東P,"3,680",-84,-2.23,2981900,16.3,1.36,2.28,10973392000
230,7701,島津,東P,"3,490.0",-8.0,-0.23,2908400,18.3,1.78,2.01,10150316000
231,314A,ｉＳゴールド,東Ｅ,350.6,-1.0,-0.28,2884680,ー,ー,ー,1011368808
232,1928,積水ハウス,東P,"3,423.0",-77.0,-2.20,2856300,10.2,1.04,4.24,9777114900
233,4588,オンコリス,東G,"2,910",+164,+5.97,2839600,ー,23.8,ー,8263236000
234,2317,システナ,東P,407,-13,-3.10,2828900,13.7,3.67,4.42,1151362300
235,5631,日製鋼,東P,"8,076",-730,-8.29,2817500,31.3,2.80,1.14,22754130000
236,4519,中外薬,東P,"8,096",+291,+3.73,2811500,ー,6.98,1.63,22761904000
237,3660,アイスタイル,東P,386,-17,-4.22,2790900,14.6,1.80,0.26,1077287400
238,7167,めぶきＦＧ,東P,"1,370.5",+4.0,+0.29,2772200,13.5,1.19,2.92,3799300100
239,7453,良品計画,東P,"3,427.0",-65.0,-1.86,2730700,29.3,4.83,0.93,9358108900
240,3315,日本コークス,東P,102,+1,+0.99,2718400,ー,0.80,ー,277276800
241,8630,ＳＯＭＰＯ,東P,"5,998",-86,-1.41,2712200,9.23,1.07,2.50,16267775600
242,8015,豊田通商,東P,"7,370",-27,-0.37,2687000,19.5,2.46,1.70,19803190000
243,7014,名村造,東S,"3,675",-355,-8.81,2677200,11.6,1.87,1.63,9838710000
244,2501,サッポロＨＤ,東P,"1,516.5",-163.0,-9.71,2667800,2.00,2.75,2.64,4045718700
245,1662,石油資源,東P,"2,012",+14,+0.70,2657500,8.58,0.82,2.24,5346890000
246,6232,ＡＣＳＬ,東G,"2,931",-79,-2.62,2649800,ー,20.2,ー,7766563800
247,2331,ＡＬＳＯＫ,東P,"1,108.5",-24.5,-2.16,2629700,14.4,1.40,2.98,2915022450
248,7752,リコー,東P,"1,414.0",-19.5,-1.36,2628800,13.0,0.70,3.11,3717123200
249,8331,千葉銀,東P,"2,245.5",-24.0,-1.06,2619800,17.3,1.25,2.32,5882760900
250,4205,ゼオン,東P,"2,306.5",+7.0,+0.30,2608500,12.3,1.17,3.43,6016505250
251,8572,アコム,東S,458.9,+3.2,+0.70,2576200,11.3,1.00,4.79,1182218180
252,4293,セプテニＨＤ,東S,458,+41,+9.83,2549100,18.1,1.45,3.93,1167487800
253,8804,東建物,東P,"3,345.0",-229.0,-6.41,2529900,11.0,1.17,3.65,8462515500
254,9147,ＮＸＨＤ,東P,"4,588",+225,+5.16,2526100,18.5,1.35,2.18,11589746800
255,3405,クラレ,東P,"1,673.0",+25.0,+1.52,2521700,12.6,0.68,3.83,4218804100
256,7259,アイシン,東P,"2,407.5",+11.5,+0.48,2512100,11.6,0.79,3.12,6047880750
257,9021,ＪＲ西日本,東P,"2,710.0",-22.0,-0.81,2487200,12.3,1.02,3.60,6740312000
258,9022,ＪＲ東海,東P,"3,618.0",-8.0,-0.22,2469100,7.73,0.68,0.88,8933203800
259,8309,三井住友トラ,東P,"5,636",-24,-0.42,2454000,10.3,1.10,3.37,13830744000
260,2334,イオレ,東G,531,-29,-5.18,2397100,ー,7.54,ー,1272860100
261,8698,マネックスＧ,東P,655,-25,-3.68,2393600,ー,1.30,4.70,1567808000
262,3110,日東紡,東P,"26,190",+400,+1.55,2389100,56.1,5.49,0.53,62570529000
263,9024,西武ＨＤ,東P,"3,493",-266,-7.08,2388400,32.9,1.56,1.20,8342681200
264,2315,ＣＡＩＣＡＤ,東S,64,-3,-4.48,2369200,128,3.28,ー,151628800
265,6305,日立建機,東P,"5,301",+11,+0.21,2341200,14.1,1.25,3.58,12410701200
266,5741,ＵＡＣＪ,東P,"2,935",+40,+1.38,2340900,19.0,1.53,1.98,6870541500
267,8473,ＳＢＩ,東P,"3,068.0",-23.0,-0.74,2337500,ー,1.10,ー,7171450000
268,429A,テクセンド,東P,"4,365",-390,-8.20,2332300,18.3,2.48,1.60,10180489500
269,6181,タメニー,東G,90,-5,-5.26,2331400,12.6,3.57,ー,209826000
270,2897,日清食ＨＤ,東P,"2,632.0",+23.0,+0.88,2323700,16.2,1.46,2.66,6115978400
271,6383,ダイフク,東P,"7,502",-247,-3.19,2304700,34.5,6.02,1.09,17289859400
272,3391,ツルハＨＤ,東P,"2,011.5",-52.0,-2.52,2303200,22.0,1.04,2.39,4632886800
273,4536,参天薬,東P,"1,882.0",+67.0,+3.69,2302000,15.1,2.04,2.23,4332364000
274,9502,中部電,東P,"2,715.5",-23.0,-0.84,2275800,ー,0.65,2.58,6179934900
275,4208,ＵＢＥ,東P,"2,459.0",+108.5,+4.62,2259100,9.75,0.55,ー,5555126900
276,7004,カナデビア,東P,"1,348",-59,-4.19,2254900,10.8,1.15,2.82,3039605200
