No,コード,銘柄名,市場,株価,前日比,前日比(%),出来高(株),PER(倍),PBR(倍),利回り(%),売買金額
36,4901,富士フイルム,東P,"3,300.0",+245.0,+8.02,15217100,14.1,1.03,2.27,50216430000
37,8001,伊藤忠,東P,"2,046.0",+63.0,+3.18,15151400,15.1,2.17,2.15,30999764400
38,7267,ホンダ,東P,"1,255.5",+4.5,+0.36,14711200,ー,0.39,5.58,18469911600
39,186A,アストロＨＤ,東G,"1,838",+59,+3.32,14351300,ー,24.0,ー,26377689400
40,4568,第一三共,東P,"2,738.0",+89.0,+3.36,13241500,19.2,2.99,3.65,36255227000
41,3407,旭化成,東P,"1,654.5",+122.0,+7.96,13151800,14.0,1.07,2.66,21759653100
42,1459,楽天Ｗベア,東Ｅ,136,0,0.00,12871740,ー,ー,ー,1750556640
43,8058,三菱商,東P,"5,500",+248,+4.72,12392700,18.3,2.13,2.27,68159850000
44,6981,村田製,東P,"6,078",+118,+1.98,12364000,37.8,4.07,1.15,75148392000
45,8316,三井住友ＦＧ,東P,"5,789",+128,+2.26,12206700,14.7,1.41,2.71,70664586300
46,1579,日経ブル２,東Ｅ,701.1,+5.5,+0.79,11988180,ー,ー,ー,8404912998
47,6501,日立,東P,"4,868",-19,-0.39,11607400,25.7,3.33,ー,56504823200
48,4755,楽天グループ,東P,756.8,-5.0,-0.66,11384300,ー,1.66,ー,8615638240
49,6526,ソシオネクス,東P,"2,265.0",-115.0,-4.83,11250500,39.7,2.98,2.21,25482382500
50,6752,パナＨＤ,東P,"3,405.0",+71.0,+2.13,11139600,18.9,1.53,1.59,37930338000
51,5020,ＥＮＥＯＳ,東P,"1,371.0",+66.0,+5.06,11062800,27.3,1.16,2.48,15167098800
52,6762,ＴＤＫ,東P,"2,961.0",+25.0,+0.85,10967100,25.0,2.57,1.35,32473583100
53,3656,ＫＬａｂ,東P,224,+5,+2.28,10770100,ー,1.74,ー,2412502400
54,9433,ＫＤＤＩ,東P,"2,529.5",+10.0,+0.40,10226900,ー,1.90,3.32,25868943550
55,8604,野村,東P,"1,235.0",+6.5,+0.53,10219100,ー,0.96,ー,12620588500
56,8113,ユニチャーム,東P,928.9,+13.7,+1.50,10182500,18.5,2.04,2.37,9458524250
57,4564,オンコセラピ,東G,21,0,0.00,9890000,ー,3.89,ー,207690000
58,6594,ニデック,東P,"2,829",+79,+2.87,9778600,ー,1.84,ー,27663659400
59,8308,りそなＨＤ,東P,"2,054.0",+56.0,+2.80,9667900,14.9,1.59,1.80,19857866600
60,4005,住友化,東P,523.4,+11.2,+2.19,9600900,15.7,0.84,2.58,5025111060
61,8591,オリックス,東P,"5,986",+472,+8.56,9097900,12.4,1.47,3.13,54460029400
62,1306,野村東証指数,東Ｅ,410.3,+3.2,+0.79,9041680,ー,ー,ー,3709801304
63,8411,みずほＦＧ,東P,"6,970",+80,+1.16,8952100,15.0,1.52,2.08,62396137000
64,4506,住友ファーマ,東P,"1,609.5",-100.0,-5.85,8441200,7.08,2.50,ー,13586111400
65,6954,ファナック,東P,"7,750",+186,+2.46,8351500,39.1,3.88,ー,64724125000
66,5201,ＡＧＣ,東P,"6,014",+378,+6.71,8329200,16.6,0.85,3.49,50091808800
67,3697,ＳＨＩＦＴ,東P,659.0,-5.3,-0.80,8242000,ー,4.41,ー,5431478000
68,6232,ＡＣＳＬ,東G,"3,165",-265,-7.73,8017800,ー,36.8,ー,25376337000
69,6857,アドテスト,東P,"28,705",-75,-0.26,7971200,44.7,26.2,ー,228813296000
70,6506,安川電,東P,"6,970",+396,+6.02,7924400,38.5,3.74,1.03,55233068000
71,7951,ヤマハ,東P,"1,060.0",-87.5,-7.63,7923600,16.7,0.97,2.45,8399016000
72,8267,イオン,東P,"1,500.0",-32.0,-2.09,7871000,56.8,3.41,1.00,11806500000
73,3382,セブン＆アイ,東P,"1,879.0",-22.0,-1.16,7808300,16.1,1.20,3.19,14671795700
74,8801,三井不,東P,"1,674.5",+4.0,+0.24,7657000,16.9,1.42,2.03,12821646500
75,1568,ＴＰＸブル,東Ｅ,912.0,+13.6,+1.51,7619170,ー,ー,ー,6948683040
76,2802,味の素,東P,"5,439",-60,-1.09,7590600,43.4,6.75,0.92,41285273400
77,3664,ＷＩＺＥ,東G,34,-1,-2.86,7443500,ー,2.17,ー,253079000
78,1356,ＴＰＸベア２,東Ｅ,122.1,-1.9,-1.53,7238060,ー,ー,ー,883767126
79,2413,エムスリー,東P,"1,335.0",-15.5,-1.15,7197700,16.8,2.18,ー,9608929500
80,8750,第一ライフ,東P,"1,479.0",+12.5,+0.85,7143700,13.1,1.31,3.52,10565532300
81,9107,川崎汽,東P,"2,522.5",+42.5,+1.71,7139800,16.8,0.88,4.76,18010145500
82,5801,古河電,東P,"50,430","+7,000",+16.12,7139800,43.3,8.51,0.44,360060114000
83,6613,ＱＤレーザ,東G,"1,680",-8,-0.47,7128600,ー,14.1,ー,11976048000
84,1893,五洋建,東P,"2,165.5",+99.5,+4.82,7126500,16.9,2.98,2.40,15432435750
85,4385,メルカリ,東P,"3,814",-74,-1.90,6980400,ー,5.24,ー,26623245600
86,8725,ＭＳ＆ＡＤ,東P,"4,285",+261,+6.49,6882200,7.97,1.35,3.62,29490227000
87,8031,三井物,東P,"5,868",+219,+3.88,6855800,18.1,1.90,2.39,40229834400
88,7182,ゆうちょ銀,東P,"2,841.5",+45.0,+1.61,6765400,20.2,1.08,2.46,19223884100
89,6902,デンソー,東P,"1,878.0",-1.0,-0.05,6711000,13.2,0.92,3.94,12603258000
90,5074,テスＨＤ,東P,"1,052",+57,+5.73,6657200,61.8,1.57,0.55,7003374400
91,7272,ヤマハ発,東P,"1,146.0",+0.5,+0.04,6602000,11.1,0.98,4.36,7565892000
92,6702,富士通,東P,"3,307.0",-34.0,-1.02,6487400,18.5,2.83,1.66,21453831800
93,3681,ブイキューブ,東P,27,+1,+3.85,6438500,ー,-0.4,ー,173839500
94,1357,日経Ｄインバ,東Ｅ,"3,361",-28,-0.83,6383725,ー,ー,ー,21455699725
95,2181,パーソルＨＤ,東P,235.4,-1.1,-0.47,6281600,12.8,2.52,4.67,1478688640
96,6472,ＮＴＮ,東P,435.1,+12.9,+3.06,6091100,23.5,0.94,2.53,2650237610
97,6963,ローム,東P,"3,967",-33,-0.82,6089400,52.8,2.02,1.26,24156649800
98,3289,東急不ＨＤ,東P,"1,389.0",+63.0,+4.75,6066800,9.90,1.10,3.60,8426785200
99,7532,パンパシＨＤ,東P,893.8,-13.5,-1.49,6062600,25.0,4.07,0.95,5418751880
100,3064,モノタロウ,東P,"1,817.0",+49.5,+2.80,6022900,24.7,7.76,2.04,10943609300
101,1366,ｉＦ日経Ｗベ,東Ｅ,84,-1,-1.18,5931587,ー,ー,ー,498253308
102,6753,シャープ,東P,592.8,+31.8,+5.67,5895900,9.17,1.37,ー,3495089519
103,2334,イオレ,東G,572,+11,+1.96,5831300,ー,8.12,ー,3335503600
104,7453,良品計画,東P,"3,440.0",-203.0,-5.57,5830600,29.5,4.84,0.93,20057264000
105,4188,三菱ケミＧ,東P,928.3,+1.0,+0.11,5823200,26.8,0.68,3.45,5405676560
106,6971,京セラ,東P,"2,847.5",-10.5,-0.37,5780900,26.6,1.12,1.97,16461112750
107,7269,スズキ,東P,"1,781.0",-2.5,-0.14,5652200,8.81,1.04,2.58,10066568200
108,6503,三菱電,東P,"6,373",-74,-1.15,5642700,27.5,2.91,ー,35960927100
109,6471,日精工,東P,"1,379.0",+19.0,+1.40,5642100,28.1,1.00,2.47,7780455900
110,8410,セブン銀,東P,270.0,+1.5,+0.56,5639500,18.6,1.12,4.07,1522665000
111,8002,丸紅,東P,"5,520",+102,+1.88,5564100,15.6,2.07,2.08,30713832000
112,6976,太陽誘電,東P,"6,502",-248,-3.67,5505400,45.2,2.36,1.38,35796110800
113,4543,テルモ,東P,"1,921.5",-35.5,-1.81,5487400,20.8,1.86,1.56,10544039100
114,268A,リガクＨＤ,東P,"2,684",-272,-9.20,5406400,48.6,6.87,0.71,14510777600
115,8766,東京海上,東P,"7,140",-10,-0.14,5391600,13.5,2.57,2.96,38496024000
116,4063,信越化,東P,"7,520",-54,-0.71,5350500,ー,3.13,ー,40235760000
117,7731,ニコン,東P,"2,159.5",+191.0,+9.70,5319400,71.1,1.21,0.93,11487244300
118,2502,アサヒ,東P,"1,519.0",-1.0,-0.07,5311400,13.3,0.79,3.42,8068016600
119,6326,クボタ,東P,"2,870.0",+31.0,+1.09,5119700,15.5,1.21,1.81,14693539000
120,5411,ＪＦＥ,東P,"1,683.0",-2.5,-0.15,5041400,7.14,0.41,4.75,8484676200
121,6173,アクアライン,東G,32,-12,-27.27,5038800,68.1,2.58,ー,161241600
122,7936,アシックス,東P,"4,896",+127,+2.66,5023500,31.6,12.8,0.78,24595056000
123,6993,大黒屋,東S,103,0,0.00,5012000,ー,13.6,ー,516236000
124,1605,ＩＮＰＥＸ,東P,"3,944",+96,+2.49,4919900,13.9,0.97,2.74,19404085600
125,6178,日本郵政,東P,"1,911.0",+46.0,+2.47,4918200,16.8,0.56,2.62,9398680200
126,4661,ＯＬＣ,東P,"2,182.5",-20.0,-0.91,4889200,31.5,3.25,0.73,10670679000
127,2146,ＵＴ,東P,180,-2,-1.10,4841700,16.8,4.05,6.03,871506000
128,6701,ＮＥＣ,東P,"4,130",+29,+0.71,4828200,ー,2.49,0.97,19940466000
129,7270,ＳＵＢＡＲＵ,東P,"2,288.0",-31.5,-1.36,4789700,18.2,0.60,5.03,10958833600
130,5019,出光興産,東P,"1,394.0",+34.0,+2.50,4718800,22.6,0.88,2.58,6578007200
131,1812,鹿島,東P,"6,570",+313,+5.00,4706400,18.0,2.30,2.01,30921048000
132,3092,ＺＯＺＯ,東P,"1,001.0",-12.5,-1.23,4683200,17.8,8.29,4.00,4687883200
133,1802,大林組,東P,"3,916",+171,+4.57,4665300,15.8,2.25,2.22,18269314800
134,2267,ヤクルト,東P,"2,620.0",-286.0,-9.84,4652000,16.4,1.26,2.75,12188240000
135,2801,キッコマン,東P,"1,383.0",+9.0,+0.66,4624400,20.9,2.28,1.81,6395545200
136,1475,ｉＳＴＰＸ,東Ｅ,400.6,+2.8,+0.70,4581210,ー,ー,ー,1835232726
137,4503,アステラス,東P,"2,328.0",+3.0,+0.13,4542000,13.9,2.28,3.44,10573776000
138,5713,住友鉱,東P,"10,725",+570,+5.61,4429700,20.9,1.40,1.93,47508532500
139,7162,アストマクス,東S,337,-80,-19.18,4395600,2.26,0.87,2.37,1481317200
140,4612,日本ペＨＤ,東P,965.4,-15.8,-1.61,4350800,11.3,1.24,1.76,4200262320
141,543A,ＡＲＣＨＩＯ,東P,300,+4,+1.35,4325500,10.3,3.60,ー,1297650000
142,5301,東海カーボン,東P,"1,343.5",+71.0,+5.58,4320800,27.1,0.90,2.23,5804994800
143,6480,トムソン,東P,"1,930",+400,+26.14,4300500,19.8,1.62,1.66,8299965000
144,7186,横浜ＦＧ,東P,"1,598.5",+78.5,+5.16,4289300,13.8,1.27,2.94,6856446050
145,7733,オリンパス,東P,"1,540.5",-10.5,-0.68,4282400,16.6,2.09,1.95,6597037200
146,4004,レゾナック,東P,"17,815",+965,+5.73,4272400,41.9,4.61,0.36,76112806000
147,7751,キヤノン,東P,"4,111",+19,+0.46,4264400,10.7,1.03,3.89,17530948400
148,7238,ブレーキ,東P,132,-3,-2.22,4261800,19.9,1.12,ー,562557600
149,9843,ニトリＨＤ,東P,"2,336.0",-26.0,-1.10,4245200,14.0,1.36,1.32,9916787200
150,1911,住友林,東P,"1,323.0",+5.0,+0.38,4223100,8.54,0.78,3.78,5587161300
151,4202,ダイセル,東P,"1,140.0",-93.5,-7.58,4180900,9.10,0.82,ー,4766226000
152,6479,ミネベア,東P,"3,566.0",+108.0,+3.12,4164300,17.3,1.59,1.68,14849893800
153,6098,リクルート,東P,"7,573",-127,-1.65,4143200,21.9,6.74,0.33,31376453600
154,6525,コクサイエレ,東P,"7,078",+24,+0.34,4055800,59.2,7.76,0.51,28706952400
155,4483,ＪＭＤＣ,東P,"2,454",-211,-7.92,4047300,22.6,1.92,ー,9932074200
156,8601,大和,東P,"1,468.5",+4.5,+0.31,4032100,ー,1.15,ー,5921138850
157,3103,ユニチカ,東S,"2,261",-47,-2.04,4007100,6.52,2.87,ー,9060053100
158,2914,ＪＴ,東P,"6,058",-106,-1.72,4003600,18.9,2.63,3.99,24253808800
159,8593,三菱ＨＣキャ,東P,"1,440.0",+25.5,+1.80,3990700,12.9,1.08,3.13,5746608000
160,485A,ＰｏｗｅｒＸ,東G,"13,080","-1,880",-12.57,3988500,398,79.9,ー,52169580000
161,2134,北浜ＣＰ,東S,30,0,0.00,3976500,ー,2.93,ー,119295000
162,8802,菱地所,東P,"4,515",+26,+0.58,3974600,24.8,2.15,1.02,17945319000
163,8697,日本取引所,東P,"1,829.0",-18.5,-1.00,3961700,24.3,5.45,3.34,7245949300
164,4307,野村総研,東P,"4,228",-73,-1.70,3870100,20.4,5.60,1.99,16362782800
165,6965,ホトニクス,東P,"2,177.0",+15.0,+0.69,3855200,44.2,1.99,1.75,8392770400
166,4751,サイバー,東P,"1,237.0",-5.5,-0.44,3820400,22.8,3.43,1.54,4725834800
167,6869,シスメックス,東P,"1,303.0",-22.0,-1.66,3813900,22.9,1.60,2.92,4969511700
168,4902,コニカミノル,東P,549.7,-4.8,-0.87,3810400,10.1,0.52,1.82,2094576880
169,5406,神戸鋼,東P,"1,980.0",-32.0,-1.59,3805000,7.83,0.62,4.04,7533900000
170,9602,東宝,東P,"1,357.5",-53.5,-3.79,3743300,27.5,2.19,1.62,5081529750
171,3861,王子ＨＤ,東P,830.0,+8.0,+0.97,3739000,14.3,0.68,4.34,3103370000
172,2503,キリンＨＤ,東P,"2,475.0",+1.0,+0.04,3737700,12.7,1.54,3.07,9250807500
173,9101,郵船,東P,"5,301",-170,-3.11,3697600,11.0,0.70,3.77,19600977600
174,9503,関西電,東P,"2,380.5",+7.5,+0.32,3684400,8.55,0.77,3.36,8770714200
175,9020,ＪＲ東日本,東P,"3,693.0",+54.0,+1.48,3630000,16.4,1.37,2.27,13405590000
176,7256,河西工,東S,477,-37,-7.20,3614200,4.61,1.91,ー,1723973400
177,5108,ブリヂストン,東P,"3,274.0",-24.0,-0.73,3614100,12.1,1.12,3.82,11832563400
178,3402,東レ,東P,"1,145.5",+12.5,+1.10,3594000,20.3,0.95,1.75,4116927000
179,9831,ヤマダＨＤ,東P,565.3,+5.7,+1.02,3589300,13.5,0.59,3.01,2029031289
180,6481,ＴＨＫ,東P,"7,489",+558,+8.05,3577200,37.0,3.32,2.46,26789650800
181,5076,インフロニア,東P,"2,389.0",+54.0,+2.31,3553200,8.17,1.44,5.02,8488594800
182,9005,東急,東P,"1,611.5",-7.5,-0.46,3533300,10.2,1.01,1.99,5693912950
183,8303,ＳＢＩ新生銀,東P,"1,658.5",+18.5,+1.13,3521600,ー,1.20,2.53,5840573600
184,8053,住友商,東P,"7,428",+222,+3.08,3488200,14.1,1.91,2.15,25910349600
185,4613,関西ペ,東P,"2,228.0",-138.0,-5.83,3455500,14.5,1.31,4.94,7698854000
186,4911,資生堂,東P,"3,304.0",-44.0,-1.31,3429700,31.4,2.18,1.82,11331728800
187,4183,三井化学,東P,"1,951.5",+40.0,+2.09,3412800,16.8,0.80,3.84,6660079200
188,314A,ｉＳゴールド,東Ｅ,350.2,+3.1,+0.89,3402510,ー,ー,ー,1191559002
189,3905,データセク,東G,"2,250",-110,-4.66,3375500,23.8,4.48,ー,7594875000
190,9412,スカＪＳＡＴ,東P,"4,030",+280,+7.47,3347000,42.3,3.76,1.19,13488410000
191,9973,ＫＯＺＯＨＤ,東S,23,-1,-4.17,3337900,128,12.2,ー,76771700
192,9021,ＪＲ西日本,東P,"2,714.0",-72.5,-2.60,3295400,12.4,1.02,3.59,8943715600
193,402A,アクセルＨＤ,東G,678,-25,-3.56,3293600,ー,6.00,ー,2233060800
194,9009,京成,東P,"1,055.5",-12.5,-1.17,3276900,13.0,0.91,2.08,3458767950
195,2693,ＹＫＴ,東S,355,+25,+7.58,3272300,24.3,0.51,1.41,1161666500
196,4088,エアウォータ,東P,"2,066",+101,+5.14,3269100,ー,1.06,3.63,6753960600
197,6988,日東電,東P,"3,088.0",-13.0,-0.42,3242400,14.8,1.81,2.07,10012531200
198,1570,日経レバ,東Ｅ,"64,830",+520,+0.81,3193001,ー,ー,ー,207002254830
199,6920,レーザーテク,東P,"43,490",-620,-1.41,3176900,54.1,17.3,0.76,138163381000
200,4502,武田,東P,"5,168",+6,+0.12,3103900,53.0,1.07,3.87,16040955200
201,6619,ＷＳＣＯＰＥ,東P,252,+16,+6.78,3083200,ー,0.37,ー,776966400
202,8698,マネックスＧ,東P,675,0,0.00,3048700,ー,1.34,4.56,2057872500
203,7752,リコー,東P,"1,376.0",+16.5,+1.21,3011800,12.6,0.68,3.20,4144236800
204,8015,豊田通商,東P,"7,130",+139,+1.99,3005900,18.8,2.38,1.75,21432067000
205,429A,テクセンド,東P,"4,770",-420,-8.09,2930400,20.3,2.87,1.17,13978008000
206,6724,エプソン,東P,"2,499.0",+68.0,+2.80,2916300,13.6,0.94,3.20,7287833700
207,9202,ＡＮＡＨＤ,東P,"2,789.5",-39.0,-1.38,2907100,13.0,0.84,2.15,8109355450
208,6754,アンリツ,東P,"4,016",-126,-3.04,2888600,34.3,3.87,1.25,11600617600
209,7701,島津,東P,"3,672",-143,-3.75,2877400,19.3,1.88,1.91,10565812800
210,8338,筑波銀,東P,593,-57,-8.77,2871500,7.38,0.69,0.84,1702799500
211,3105,日清紡ＨＤ,東P,"2,227.5",+162.0,+7.84,2856000,34.8,1.15,1.62,6361740000
212,9502,中部電,東P,"2,769.0",+27.0,+0.98,2835200,ー,0.67,2.53,7850668800
213,5393,ニチアス,東P,"3,780.0",+582.0,+18.20,2813400,22.3,3.00,1.72,10634652000
214,408A,ｉＳＢＡＩ,東Ｅ,308.2,+0.8,+0.26,2784040,ー,ー,ー,858041128
215,8439,東京センチュ,東P,"2,460.0",+210.0,+9.33,2773400,9.78,1.07,3.66,6822564000
216,6958,日本ＣＭＫ,東P,646,-4,-0.62,2738500,12.1,0.60,3.10,1769071000
217,7868,広済堂ＨＤ,東P,684,+36,+5.56,2719400,21.3,2.39,1.95,1860069600
218,9201,ＪＡＬ,東P,"2,544.0",-15.5,-0.61,2705600,9.94,0.85,3.77,6883046400
219,4204,積水化,東P,"2,362.5",+17.5,+0.75,2700300,12.6,1.12,3.43,6379458750
220,6383,ダイフク,東P,"7,744",+166,+2.19,2699400,35.6,6.31,1.06,20904153600
221,1969,高砂熱,東P,"4,640",-34,-0.73,2679500,15.2,2.89,2.65,12432880000
222,1963,日揮ＨＤ,東P,"2,424.0",+6.0,+0.25,2664400,19.5,1.37,1.65,6458505600
223,4186,東応化,東P,"11,395",+205,+1.83,2652900,39.0,5.81,0.70,30229795500
224,7003,三井Ｅ＆Ｓ,東P,"5,600",+146,+2.68,2652300,18.2,2.76,0.89,14852880000
225,464A,ＱＰＳＨＤ,東G,"2,954",-36,-1.20,2640800,329,11.0,ー,7800923200
226,9104,商船三井,東P,"5,846",+44,+0.76,2624200,11.8,0.70,3.51,15341073200
227,2492,インフォＭＴ,東P,390,-6,-1.52,2621800,33.6,3.52,1.69,1022502000
228,3444,菊池製作,東S,"1,460",-121,-7.65,2604900,111,3.28,0.68,3803154000
229,3777,環境フレンド,東G,57,-2,-3.39,2596200,ー,4.72,ー,147983400
230,6840,ＡＫＩＢＡ,東S,837,+80,+10.57,2583400,8.71,1.99,ー,2162305800
231,9143,ＳＧＨＤ,東P,"1,380.5",-43.5,-3.05,2578500,13.7,1.51,3.91,3559619250
232,8473,ＳＢＩ,東P,"3,056.0",+1.0,+0.03,2568600,ー,1.10,ー,7849641600
233,6361,荏原,東P,"5,841",-61,-1.03,2567100,30.8,5.24,1.13,14994431100
234,2371,カカクコム,東P,"2,925.0",+151.5,+5.46,2566100,28.0,8.90,ー,7505842500
235,4784,ＧＭＯインタ,東P,637,-18,-2.75,2546900,32.9,14.2,3.38,1622375300
236,7202,いすゞ,東P,"2,138.0",-3.5,-0.16,2513200,11.3,1.01,4.30,5373221600
237,5856,ＬＩＥＨ,東S,22,-1,-4.35,2508600,ー,0.96,ー,55189200
238,3923,ラクス,東P,847.9,-52.1,-5.79,2504500,22.6,10.8,0.83,2123565550
239,3401,帝人,東P,"1,711.5",+142.0,+9.05,2496400,7.34,0.91,2.92,4272588600
240,4477,ＢＡＳＥ,東G,284,-7,-2.41,2421400,21.9,2.24,1.76,687677600
241,9022,ＪＲ東海,東P,"3,582.0",+2.0,+0.06,2408300,7.65,0.68,0.89,8626530600
242,3315,日本コークス,東P,101,0,0.00,2404700,ー,0.80,ー,242874700
243,6460,セガサミー,東P,"2,294.0",-15.5,-0.67,2401500,14.3,1.31,2.40,5509041000
244,4507,塩野義,東P,"3,171.0",-36.0,-1.12,2385000,12.9,1.60,2.40,7562835000
245,6770,アルプスアル,東P,"2,152.5",-6.5,-0.30,2383300,14.0,0.94,2.97,5130053250
246,4883,モダリス,東G,67,+2,+3.08,2382600,ー,2.25,ー,159634200
247,6268,ナブテスコ,東P,"5,750",+49,+0.86,2367200,36.2,2.46,1.43,13611400000
248,6645,オムロン,東P,"6,094",-94,-1.52,2315400,41.3,1.48,1.71,14110047600
249,4091,日本酸素ＨＤ,東P,"5,787",-412,-6.65,2298400,19.1,2.06,1.14,13300840800
250,4028,石原産,東P,"2,726",-604,-18.14,2291300,11.5,0.81,4.77,6246083800
251,218A,リベラウェア,東G,"1,454",-196,-11.88,2288100,ー,63.3,ー,3326897400
252,4324,電通グループ,東P,"3,086.0",+96.5,+3.23,2287400,11.5,2.14,ー,7058916400
253,9008,京王,東P,742.7,-1.3,-0.17,2264800,10.2,0.98,2.96,1682066960
254,6301,コマツ,東P,"6,645",+30,+0.45,2237300,18.8,1.70,2.86,14866858500
255,5233,太平洋セメ,東P,"3,781.0",+147.0,+4.05,2207100,8.79,0.62,3.17,8345045100
256,4259,エクサＷｉｚ,東G,762,-22,-2.81,2204300,ー,15.9,0.66,1679676600
257,9006,京急,東P,"1,598.0",+62.0,+4.04,2204300,14.3,1.10,2.88,3522471400
258,7832,バンナムＨＤ,東P,"3,649.0",-4.0,-0.11,2194600,18.0,2.74,2.00,8008095400
259,7911,ＴＯＰＰＡＮ,東P,"5,442",+114,+2.14,2182100,21.9,1.17,1.03,11874988200
260,4403,日油,東P,"2,817.0",+17.0,+0.61,2171800,16.4,2.16,2.48,6117960600
261,1615,野村東証銀行,東Ｅ,640.8,+12.7,+2.02,2167090,ー,ー,ー,1388671272
262,6323,ローツェ,東P,"3,995",-45,-1.11,2166900,24.9,5.32,0.50,8656765500
263,2315,ＣＡＩＣＡＤ,東S,67,-3,-4.29,2156900,134,3.43,ー,144512300
264,290A,Ｓｙｎｓ,東G,"1,448",-32,-2.16,2153200,72.8,5.08,ー,3117833600
265,7220,武蔵精密,東P,"5,210",+50,+0.97,2129000,52.5,2.80,0.77,11092090000
266,6494,ＮＦＫＨＤ,東S,122,-1,-0.81,2126900,49.6,1.02,ー,259481800
267,4519,中外薬,東P,"7,794",-159,-2.00,2123700,ー,6.72,1.69,16552117800
268,6240,ヤマシン―Ｆ,東P,573,+50,+9.56,2116100,20.3,1.78,3.14,1212525300
269,3132,マクニカＨＤ,東P,"3,061.0",-9.0,-0.29,2098500,17.1,1.96,2.61,6423508500
270,5706,三井金属,東P,"50,850",-400,-0.78,2098100,37.8,8.01,0.47,106688385000
271,7777,３ＤＭ,東G,483,-13,-2.62,2097300,60.6,13.2,ー,1012995900
272,5110,住友ゴ,東P,"1,998.5",-45.0,-2.20,2087900,9.55,0.73,4.20,4172668150
273,8309,三井住友トラ,東P,"5,613",+105,+1.91,2087700,12.3,1.18,3.30,11718260100
274,5831,しずおかＦＧ,東P,"2,901.0",+89.5,+3.18,2087000,14.7,1.25,3.38,6054387000
275,3110,日東紡,東P,"29,000",-90,-0.31,2079800,62.1,6.08,0.48,60314200000
276,5955,ワイズＨＤ,東S,96,+1,+1.05,2065600,34.5,1.07,1.04,198297600
